nodes	edges	clustering	sizeGC	sizeGC%	averagePathLength	reciprocity	density	diameter	a_out_in	a_out_in_avg	a_out_in_z	a_out_in_ASP	a_in_out	a_in_out_avg	a_in_out_z	a_in_out_ASP	a_out_out	a_out_out_avg	a_out_out_z	a_out_out_ASP	a_in_in	a_in_in_avg	a_in_in_z	a_in_in_ASP	kin_max_val	kin_max_avg	kin_max_sigma	kin_max_z	kin_max_size	kin_size_avg	kin_size_sigma	kin_size_z	kout_max_val	kout_max_avg	kout_max_sigma	kout_max_z	kout_max_size	kout_size_avg	kout_size_sigma	kout_size_z
3092	9324	0.119833402343	1644	0.53169469599	7.05863002229	0.195632626846	0.00097558199053	25	0.00714621405198	-0.00686821088169	1.43719893021	0.164845487361	0.0551066426412	-0.00513826062267	6.1425496697	0.704545190408	0.0243471302987	-0.00645200979217	3.18832499108	0.365698147954	0.037974121987	-0.00595843563007	5.1038893389	0.585411739336	6	2	0.0	Nan	16	1061	41.7372735094	-25.0375722258	5	2	0.0	Nan	25	1277	30.4630924235	-41.0989134851	
