user	indegree	indegree_ranking	outdegree	outdegree_ranking	kin	kin_ranking	kout	kout_ranking	betweeness	betweeness_ranking	pagerank	pagerank_ranking	
Konstantinos_Karamanlis	2	(1180)	3	(835)	1	(1127)	2	(444)	7064.80	(738)	0.00022	(1265)
Charles_de_Gaulle	18	(40)	8	(193)	3	(39)	3	(39)	71531.17	(91)	0.00203	(48)
Konrad_Adenauer	4	(576)	3	(835)	2	(305)	2	(444)	30742.62	(215)	0.00110	(150)
Kostas_Karamanlis	2	(1180)	1	(1804)	1	(1127)	1	(1316)	4118.00	(1009)	0.00016	(1557)
William_Butler_Yeats	3	(803)	2	(1229)	1	(1127)	1	(1316)	1457.18	(1397)	0.00010	(2067)
Rudyard_Kipling	5	(441)	1	(1804)	2	(305)	1	(1316)	1772.75	(1358)	0.00021	(1291)
Ezra_Pound	4	(576)	5	(449)	1	(1127)	2	(444)	6473.61	(795)	0.00017	(1520)
Aretha_Franklin	5	(441)	1	(1804)	2	(305)	1	(1316)	6255.08	(817)	0.00030	(964)
Barack_Obama	33	(8)	55	(1)	3	(39)	3	(39)	623107.73	(1)	0.00262	(29)
Bảo_Đại	2	(1180)	2	(1229)	1	(1127)	2	(444)	2433.64	(1191)	0.00021	(1305)
Ho_Tši_Minh	6	(331)	6	(326)	2	(305)	3	(39)	12862.80	(485)	0.00076	(289)
Ngô_Đình_Diệm	1	(1694)	3	(835)	1	(1127)	2	(444)	1091.13	(1454)	0.00015	(1649)
Gregorius_XIV	2	(1180)	2	(1229)	2	(305)	1	(1316)	8056.95	(677)	0.00052	(479)
Innocentius_IX	2	(1180)	2	(1229)	2	(305)	1	(1316)	4272.22	(993)	0.00058	(421)
Urbanus_VII	3	(803)	2	(1229)	2	(305)	1	(1316)	12625.69	(491)	0.00047	(597)
H._P._Lovecraft	2	(1180)	1	(1804)	1	(1127)	1	(1316)	150.84	(1660)	0.00107	(162)
Edgar_Allan_Poe	8	(201)	1	(1804)	1	(1127)	1	(1316)	691.00	(1520)	0.00132	(108)
Kemal_Atatürk	1	(1694)	1	(1804)	1	(1127)	1	(1316)	0.00	(1843)	0.00008	(2222)
İsmet_İnönü	1	(1694)	4	(603)	1	(1127)	3	(39)	2058.00	(1297)	0.00012	(1820)
Vjatšeslav_Molotov	8	(201)	7	(246)	3	(39)	4	(26)	4042.91	(1026)	0.00087	(226)
Joachim_von_Ribbentrop	4	(576)	6	(326)	2	(305)	3	(39)	6892.23	(756)	0.00039	(739)
Aleksei_Rykov	3	(803)	5	(449)	3	(39)	3	(39)	369.08	(1584)	0.00038	(747)
