nodes	edges	clustering	sizeGC	sizeGC%	averagePathLength	reciprocity	density	diameter	a_out_in	a_out_in_avg	a_out_in_z	a_out_in_ASP	a_in_out	a_in_out_avg	a_in_out_z	a_in_out_ASP	a_out_out	a_out_out_avg	a_out_out_z	a_out_out_ASP	a_in_in	a_in_in_avg	a_in_in_z	a_in_in_ASP	kin_max_val	kin_max_avg	kin_max_sigma	kin_max_z	kin_max_size	kin_size_avg	kin_size_sigma	kin_size_z	kout_max_val	kout_max_avg	kout_max_sigma	kout_max_z	kout_max_size	kout_size_avg	kout_size_sigma	kout_size_z
3407	16230	0.119065234705	2377	0.697681244497	5.92208104662	0.198423322921	0.0013986264678	19	0.0282685273656	-0.00790635637123	5.07058253988	0.262914152719	0.0808444547229	-0.00480409973795	10.9488517677	0.567707568731	0.0979646431585	-0.00598805227727	13.250348144	0.687042174762	0.0521258664426	-0.00626568044149	7.12691166542	0.369536621736	6	3	0.0	Nan	30	1176	33.0907842155	-34.6319988228	6	3	0.0	Nan	33	1237	26.3438797446	-45.7032150037	
