user	indegree	indegree_ranking	outdegree	outdegree_ranking	kin	kin_ranking	kout	kout_ranking	betweeness	betweeness_ranking	pagerank	pagerank_ranking	
14th_dalai_lama	6	(1564)	22	(255)	1	(3797)	6	(316)	172539.77	(407)	0.00006	(4263)
annie_lennox	1	(5861)	0	(9847)	1	(3797)	0	(9230)	0.00	(6148)	0.00002	(8802)
chiang_kai-shek	139	(2)	47	(80)	6	(468)	6	(316)	4235993.75	(1)	0.00339	(3)
deng_xiaoping	102	(7)	47	(80)	7	(420)	7	(271)	2843642.67	(4)	0.00196	(9)
dianne_feinstein	5	(1855)	4	(2395)	1	(3797)	3	(1003)	86028.23	(824)	0.00007	(3667)
george_w._bush	69	(31)	49	(75)	4	(731)	4	(574)	2448430.83	(7)	0.00164	(19)
guo_moruo	20	(383)	21	(268)	6	(468)	6	(316)	1015695.32	(39)	0.00050	(225)
hu_yaobang	27	(236)	15	(418)	6	(468)	6	(316)	90055.10	(786)	0.00046	(263)
jawaharlal_nehru	10	(938)	8	(1019)	2	(1673)	4	(574)	216085.51	(295)	0.00021	(983)
karl_marx	57	(56)	27	(191)	4	(731)	4	(574)	1145885.35	(33)	0.00082	(84)
mao_zedong	117	(5)	43	(91)	6	(468)	7	(271)	1690240.54	(17)	0.00243	(5)
martin_scorsese	19	(408)	10	(736)	2	(1673)	3	(1003)	348959.95	(163)	0.00029	(577)
ma_ying-jeou	49	(76)	31	(158)	6	(468)	6	(316)	580050.30	(85)	0.00096	(67)
mohandas_karamchand_gandhi	15	(558)	6	(1512)	3	(944)	2	(2278)	247908.09	(257)	0.00037	(396)
nancy_pelosi	8	(1188)	3	(3107)	2	(1673)	1	(4696)	34436.84	(1710)	0.00007	(3839)
pope_paul_vi	10	(938)	2	(4305)	2	(1673)	2	(2278)	75724.98	(929)	0.00032	(489)
sharon_stone	6	(1564)	0	(9847)	1	(3797)	0	(9230)	0.00	(6148)	0.00004	(5768)
shoko_asahara	2	(3968)	0	(9847)	1	(3797)	0	(9230)	0.00	(6148)	0.00003	(6632)
steven_seagal	3	(2927)	8	(1019)	1	(3797)	3	(1003)	39520.30	(1571)	0.00003	(6632)
thubten_gyatso,_13th_dalai_lama	2	(3968)	5	(1874)	1	(3797)	3	(1003)	38193.83	(1610)	0.00005	(4849)
thubten_jigme_norbu	1	(5861)	0	(9847)	1	(3797)	0	(9230)	0.00	(6148)	0.00002	(8802)
zhou_enlai	96	(11)	50	(74)	6	(468)	7	(271)	1985693.51	(11)	0.00189	(11)
zhu_de	27	(236)	22	(255)	6	(468)	7	(271)	105169.18	(693)	0.00057	(173)
50_cent	4	(2287)	13	(514)	2	(1673)	3	(1003)	57557.63	(1151)	0.00009	(3097)
al_pacino	12	(750)	1	(6462)	2	(1673)	1	(4696)	118529.27	(617)	0.00017	(1375)
dr._dre	9	(1041)	5	(1874)	2	(1673)	2	(2278)	36036.34	(1671)	0.00029	(596)
eminem	9	(1041)	8	(1019)	2	(1673)	3	(1003)	126052.49	(570)	0.00017	(1422)
jay-z	22	(336)	5	(1874)	3	(944)	3	(1003)	181354.97	(382)	0.00040	(338)
justin_timberlake	18	(440)	16	(383)	4	(731)	4	(574)	549394.85	(92)	0.00020	(1066)
kanye_west	16	(514)	4	(2395)	3	(944)	2	(2278)	35915.01	(1673)	0.00020	(1144)
ll_cool_j	3	(2927)	0	(9847)	2	(1673)	0	(9230)	0.00	(6148)	0.00004	(5420)
mike_tyson	2	(3968)	2	(4305)	1	(3797)	1	(4696)	8139.25	(3423)	0.00002	(7445)
nas	6	(1564)	19	(295)	2	(1673)	3	(1003)	168713.04	(418)	0.00013	(2140)
robert_de_niro	8	(1188)	7	(1218)	2	(1673)	3	(1003)	147975.26	(482)	0.00007	(3685)
sean_combs	5	(1855)	3	(3107)	2	(1673)	2	(2278)	17263.28	(2528)	0.00008	(3499)
timbaland	10	(938)	7	(1218)	3	(944)	3	(1003)	142083.25	(515)	0.00012	(2303)
wyclef_jean	2	(3968)	1	(6462)	2	(1673)	1	(4696)	5.85	(5765)	0.00003	(6081)
aafia_siddiqui	0	(9103)	1	(6462)	0	(8137)	1	(4696)	0.00	(6148)	0.00001	(9336)
khalid_sheikh_mohammed	1	(5861)	6	(1512)	0	(8137)	4	(574)	6656.00	(3817)	0.00003	(7126)
aage_bohr	1	(5861)	3	(3107)	1	(3797)	1	(4696)	10721.81	(3118)	0.00013	(2108)
ben_roy_mottelson	1	(5861)	0	(9847)	1	(3797)	0	(9230)	0.00	(6148)	0.00005	(4475)
james_rainwater	2	(3968)	0	(9847)	1	(3797)	0	(9230)	0.00	(6148)	0.00007	(3772)
niels_bohr	25	(270)	5	(1874)	2	(1673)	2	(2278)	243694.83	(260)	0.00066	(137)
aaliyah	3	(2927)	3	(3107)	3	(944)	3	(1003)	56903.89	(1166)	0.00005	(4470)
jet_li	50	(74)	96	(25)	19	(1)	19	(1)	888891.38	(52)	0.00055	(185)
r._kelly	7	(1350)	7	(1218)	3	(944)	3	(1003)	88267.86	(804)	0.00015	(1670)
aamir_khan	0	(9103)	2	(4305)	0	(8137)	1	(4696)	0.00	(6148)	0.00001	(9336)
salman_khan	4	(2287)	1	(6462)	0	(8137)	1	(4696)	10362.10	(3148)	0.00004	(5661)
shahrukh_khan	10	(938)	5	(1874)	1	(3797)	1	(4696)	37039.76	(1642)	0.00016	(1589)
aarif_lee	14	(608)	15	(418)	10	(275)	10	(140)	4556.71	(4175)	0.00009	(3026)
andy_hui	63	(43)	28	(181)	19	(1)	11	(122)	30324.04	(1837)	0.00037	(399)
bruce_lee	40	(118)	22	(255)	10	(275)	6	(316)	719429.67	(64)	0.00128	(42)
denise_ho	34	(162)	17	(352)	12	(212)	9	(187)	17358.58	(2524)	0.00021	(1045)
fala_chen	26	(256)	21	(268)	12	(212)	10	(140)	21989.16	(2242)	0.00014	(2008)
ivana_wong	13	(672)	25	(216)	9	(315)	11	(122)	293662.51	(207)	0.00013	(2080)
janice_man	7	(1350)	1	(6462)	6	(468)	1	(4696)	671.85	(4980)	0.00008	(3561)
