user	indegree	indegree_ranking	outdegree	outdegree_ranking	kin	kin_ranking	kout	kout_ranking	betweeness	betweeness_ranking	pagerank	pagerank_ranking	
aslan_maskhadov	3	(1334)	3	(1233)	1	(1670)	2	(422)	6923.38	(1983)	0.00008	(3781)
dokka_umarov	2	(2064)	1	(4428)	1	(1670)	1	(2625)	4.00	(3648)	0.00006	(4471)
abdul_rahman_arif	2	(2064)	3	(1233)	1	(1670)	2	(422)	9217.00	(1849)	0.00025	(823)
abdul_salam_arif	1	(3700)	1	(4428)	1	(1670)	1	(2625)	0.00	(4103)	0.00009	(3451)
ahmed_hassan_al-bakr	2	(2064)	3	(1233)	1	(1670)	2	(422)	17851.00	(1372)	0.00053	(214)
abdullah_ahmad_badawi	0	(7139)	1	(4428)	0	(6170)	0	(8123)	0.00	(4103)	0.00002	(7209)
mahathir_bin_mohamad	2	(2064)	0	(8906)	0	(6170)	0	(8123)	0.00	(4103)	0.00004	(5068)
abdullah_gül	2	(2064)	3	(1233)	1	(1670)	1	(2625)	19.00	(3369)	0.00010	(3150)
ahmet_necdet_sezer	2	(2064)	2	(2262)	1	(1670)	1	(2625)	17.00	(3390)	0.00010	(3135)
bülent_ecevit	1	(3700)	2	(2262)	1	(1670)	1	(2625)	9.00	(3489)	0.00005	(4959)
recep_tayyip_erdoğan	1	(3700)	1	(4428)	1	(1670)	1	(2625)	0.00	(4103)	0.00005	(4958)
abdullah_of_saudi_arabia	1	(3700)	1	(4428)	1	(1670)	1	(2625)	0.00	(4103)	0.00014	(2038)
fahd_of_saudi_arabia	1	(3700)	1	(4428)	1	(1670)	1	(2625)	0.00	(4103)	0.00014	(2038)
abdullahi_yusuf_ahmed	1	(3700)	2	(2262)	0	(6170)	1	(2625)	4.00	(3648)	0.00003	(5905)
abdurrahman_wahid	2	(2064)	3	(1233)	1	(1670)	1	(2625)	9.00	(3489)	0.00012	(2718)
bacharuddin_jusuf_habibie	2	(2064)	2	(2262)	1	(1670)	1	(2625)	9.00	(3489)	0.00020	(1204)
megawati_sukarnoputri	2	(2064)	4	(734)	1	(1670)	1	(2625)	9.50	(3483)	0.00008	(3643)
suharto	4	(953)	2	(2262)	1	(1670)	1	(2625)	10.50	(3459)	0.00033	(486)
abebe_bikila	0	(7139)	1	(4428)	0	(6170)	1	(2625)	0.00	(4103)	0.00002	(7209)
haile_selassie_i	8	(364)	4	(734)	2	(265)	2	(422)	615475.04	(39)	0.00047	(253)
abel_muzorewa	1	(3700)	1	(4428)	1	(1670)	1	(2625)	0.00	(4103)	0.00009	(3459)
robert_mugabe	6	(564)	4	(734)	1	(1670)	1	(2625)	29784.00	(1014)	0.00068	(112)
abel_p._upshur	0	(7139)	1	(4428)	0	(6170)	1	(2625)	0.00	(4103)	0.00002	(7209)
john_tyler	5	(730)	4	(734)	2	(265)	2	(422)	31623.44	(977)	0.00033	(502)
abel_pacheco	0	(7139)	1	(4428)	0	(6170)	1	(2625)	0.00	(4103)	0.00002	(7209)
óscar_arias	2	(2064)	1	(4428)	1	(1670)	1	(2625)	1.00	(3901)	0.00021	(1116)
abelardo_l._rodríguez	2	(2064)	2	(2262)	1	(1670)	2	(422)	77208.00	(497)	0.00008	(3707)
lázaro_cárdenas	2	(2064)	3	(1233)	1	(1670)	2	(422)	116835.00	(340)	0.00009	(3388)
pascual_ortiz_rubio	2	(2064)	2	(2262)	1	(1670)	2	(422)	83119.00	(471)	0.00008	(3625)
abhishek_bachchan	2	(2064)	2	(2262)	1	(1670)	1	(2625)	2.00	(3782)	0.00021	(1096)
aishwarya_rai	1	(3700)	1	(4428)	1	(1670)	1	(2625)	0.00	(4103)	0.00011	(2999)
amitabh_bachchan	1	(3700)	1	(4428)	1	(1670)	1	(2625)	0.00	(4103)	0.00011	(2999)
abhisit_vejjajiva	0	(7139)	1	(4428)	0	(6170)	1	(2625)	0.00	(4103)	0.00002	(7209)
thaksin_shinawatra	3	(1334)	1	(4428)	1	(1670)	1	(2625)	4.00	(3648)	0.00006	(4143)
abigail_adams	1	(3700)	3	(1233)	1	(1670)	2	(422)	3254.50	(2744)	0.00009	(3560)
john_adams_(politician)	5	(730)	3	(1233)	2	(265)	2	(422)	58740.70	(638)	0.00035	(452)
john_quincy_adams	8	(364)	5	(498)	2	(265)	2	(422)	132921.74	(300)	0.00055	(196)
martha_washington	2	(2064)	2	(2262)	1	(1670)	2	(422)	5952.83	(2205)	0.00016	(1714)
abimael_guzmán	0	(7139)	1	(4428)	0	(6170)	1	(2625)	0.00	(4103)	0.00002	(7209)
alberto_fujimori	7	(441)	5	(498)	2	(265)	2	(422)	74825.36	(518)	0.00025	(814)
abou_diaby	0	(7139)	1	(4428)	0	(6170)	0	(8123)	0.00	(4103)	0.00002	(7209)
patrick_vieira	4	(953)	0	(8906)	1	(1670)	0	(8123)	0.00	(4103)	0.00009	(3561)
abraham_de_moivre	0	(7139)	1	(4428)	0	(6170)	1	(2625)	0.00	(4103)	0.00002	(7209)
isaac_newton	11	(211)	11	(78)	2	(265)	2	(422)	560139.88	(44)	0.00046	(272)
abraham_laboriel	0	(7139)	1	(4428)	0	(6170)	1	(2625)	0.00	(4103)	0.00002	(7209)
abraham_lincoln	18	(61)	6	(333)	2	(265)	2	(422)	192362.22	(206)	0.00181	(9)
andrew_johnson	5	(730)	4	(734)	2	(265)	2	(422)	13093.67	(1579)	0.00079	(85)
hannibal_hamlin	2	(2064)	2	(2262)	2	(265)	2	(422)	0.00	(4103)	0.00046	(271)
james_buchanan	7	(441)	2	(2262)	2	(265)	2	(422)	44751.74	(778)	0.00051	(227)
john_wilkes_booth	1	(3700)	1	(4428)	1	(1670)	1	(2625)	0.00	(4103)	0.00028	(665)
mary_todd_lincoln	1	(3700)	1	(4428)	1	(1670)	1	(2625)	0.00	(4103)	0.00028	(665)
ulysses_s._grant	14	(125)	4	(734)	2	(265)	2	(422)	172247.29	(232)	0.00126	(32)
abram_ioffe	0	(7139)	1	(4428)	0	(6170)	1	(2625)	0.00	(4103)	0.00002	(7209)
nikolay_semyonov	3	(1334)	2	(2262)	1	(1670)	1	(2625)	6546.00	(2047)	0.00013	(2656)
abu_musab_al-zarqawi	1	(3700)	1	(4428)	0	(6170)	1	(2625)	3268.00	(2665)	0.00003	(5930)
osama_bin_laden	8	(364)	2	(2262)	1	(1670)	1	(2625)	35345.00	(913)	0.00039	(375)
abulhassan_banisadr	2	(2064)	2	(2262)	2	(265)	2	(422)	0.50	(4079)	0.00008	(3611)
mohammad-ali_rajai	3	(1334)	2	(2262)	2	(265)	2	(422)	2307.42	(2818)	0.00011	(2958)
president_of_iran	3	(1334)	6	(333)	2	(265)	3	(73)	6908.91	(1984)	0.00013	(2623)
ace_frehley	6	(564)	4	(734)	2	(265)	2	(422)	12732.89	(1597)	0.00016	(1652)
gene_simmons	6	(564)	5	(498)	2	(265)	2	(422)	34602.21	(927)	0.00021	(1077)
paul_stanley	6	(564)	2	(2262)	2	(265)	2	(422)	4234.19	(2349)	0.00014	(1924)
peter_criss	6	(564)	4	(734)	2	(265)	2	(422)	17268.70	(1390)	0.00017	(1541)
tommy_thayer	1	(3700)	1	(4428)	1	(1670)	1	(2625)	0.00	(4103)	0.00005	(4651)
achille_compagnoni	0	(7139)	1	(4428)	0	(6170)	0	(8123)	0.00	(4103)	0.00002	(7209)
