user	indegree	indegree_ranking	outdegree	outdegree_ranking	kin	kin_ranking	kout	kout_ranking	betweeness	betweeness_ranking	pagerank	pagerank_ranking	
平井堅	26	(539)	11	(1854)	5	(522)	5	(932)	295283.79	(1290)	0.00020	(663)
日之内エミ	8	(3140)	12	(1576)	3	(2676)	5	(932)	84873.32	(3995)	0.00003	(9192)
淡谷のり子	11	(2110)	15	(1056)	5	(522)	6	(269)	77456.73	(4257)	0.00009	(2488)
福原美穂	4	(6279)	5	(5754)	3	(2676)	4	(2321)	10417.57	(10742)	0.00002	(12265)
藤木直人	6	(4282)	3	(9449)	2	(5417)	2	(8728)	34734.16	(7003)	0.00002	(10513)
郷ひろみ	26	(539)	22	(448)	6	(204)	6	(269)	545132.23	(691)	0.00023	(509)
青山テルマ	12	(1900)	9	(2585)	3	(2676)	5	(932)	104112.01	(3405)	0.00004	(7013)
AKINO_(プロレスラー)	0	(20536)	1	(16974)	0	(19035)	1	(14555)	0.00	(15633)	0.00001	(20704)
アジャ・コング	14	(1504)	10	(2150)	3	(2676)	3	(5006)	360937.57	(1050)	0.00009	(2242)
AL_B.シュア!	0	(20536)	1	(16974)	0	(19035)	1	(14555)	0.00	(15633)	0.00001	(20704)
テディー・ライリー	4	(6279)	4	(7248)	1	(10558)	2	(8728)	81601.01	(4114)	0.00003	(7748)
ANZA	0	(20536)	1	(16974)	0	(19035)	1	(14555)	0.00	(15633)	0.00001	(20704)
竹内まりや	24	(616)	13	(1366)	5	(522)	5	(932)	414235.49	(914)	0.00010	(2095)
ARATA	2	(10486)	2	(12557)	2	(5417)	2	(8728)	1190.44	(13393)	0.00001	(16362)
是枝裕和	5	(5129)	2	(12557)	2	(5417)	2	(8728)	14110.68	(10287)	0.00003	(8699)
若松孝二	11	(2110)	5	(5754)	3	(2676)	3	(5006)	122030.37	(3007)	0.00007	(3392)
AZU	5	(5129)	3	(9449)	2	(5417)	2	(8728)	47422.87	(5847)	0.00002	(12316)
MAKAI	9	(2744)	7	(3832)	3	(2676)	4	(2321)	33110.94	(7238)	0.00004	(7596)
蒼井そら	2	(10486)	4	(7248)	1	(10558)	2	(8728)	45420.69	(6006)	0.00002	(11321)
Access_(音楽ユニット)	0	(20536)	1	(16974)	0	(19035)	1	(14555)	0.00	(15633)	0.00001	(20704)
麗美	4	(6279)	1	(16974)	2	(5417)	1	(14555)	21979.78	(8573)	0.00003	(7927)
Aiko	0	(20536)	3	(9449)	0	(19035)	3	(5006)	0.00	(15633)	0.00001	(24194)
松任谷由実	36	(288)	16	(913)	6	(204)	5	(932)	1478487.73	(195)	0.00024	(456)
椎名林檎	25	(576)	17	(803)	4	(961)	5	(932)	457676.38	(834)	0.00015	(1111)
Aimmy	1	(14227)	2	(12557)	1	(10558)	2	(8728)	1958.46	(12911)	0.00001	(15759)
タイナカ彩智	2	(10486)	2	(12557)	1	(10558)	2	(8728)	386.46	(14166)	0.00001	(15165)
Aira_Mitsuki	0	(20536)	3	(9449)	0	(19035)	3	(5006)	0.00	(15633)	0.00001	(24194)
スティーヴン・スピルバーグ	114	(20)	31	(189)	6	(204)	5	(932)	8688554.42	(12)	0.00083	(24)
マイケル・ベイ	7	(3667)	10	(2150)	3	(2676)	3	(5006)	328552.94	(1155)	0.00005	(4842)
小沢健二	6	(4282)	6	(4682)	3	(2676)	5	(932)	59799.25	(5100)	0.00004	(6560)
Alan	0	(20536)	12	(1576)	0	(19035)	5	(932)	0.00	(15633)	0.00001	(23552)
ジャッキー・チェン	67	(67)	31	(189)	5	(522)	6	(269)	3369286.99	(57)	0.00046	(121)
倖田來未	23	(654)	7	(3832)	4	(961)	5	(932)	309950.40	(1216)	0.00015	(1146)
周杰倫	11	(2110)	34	(143)	2	(5417)	5	(932)	416738.83	(907)	0.00003	(9355)
夏川りみ	10	(2380)	6	(4682)	5	(522)	5	(932)	38418.38	(6683)	0.00008	(3138)
平原綾香	11	(2110)	3	(9449)	4	(961)	3	(5006)	37293.49	(6776)	0.00004	(6282)
新垣結衣	11	(2110)	3	(9449)	2	(5417)	3	(5006)	55817.81	(5311)	0.00004	(6364)
椎名豪	1	(14227)	0	(23502)	0	(19035)	0	(22756)	0.00	(15633)	0.00001	(20263)
王菲	11	(2110)	2	(12557)	3	(2676)	2	(8728)	72084.76	(4470)	0.00006	(4216)
草なぎ剛	10	(2380)	0	(23502)	4	(961)	0	(22756)	0.00	(15633)	0.00008	(2759)
A・A・ミルン	4	(6279)	2	(12557)	3	(2676)	1	(14555)	58808.12	(5144)	0.00004	(6536)
ケネス・グレアム	2	(10486)	1	(16974)	2	(5417)	1	(14555)	665.24	(13850)	0.00003	(9588)
ハーバート・ジョージ・ウェルズ	21	(764)	40	(101)	4	(961)	4	(2321)	2785087.23	(72)	0.00018	(840)
A・C・バクティヴェーダンタ・スワミ・プラブパーダ	0	(20536)	2	(12557)	0	(19035)	2	(8728)	0.00	(15633)	0.00001	(24194)
アレン・ギンズバーグ	13	(1683)	3	(9449)	4	(961)	3	(5006)	107353.14	(3329)	0.00009	(2370)
チャールズ・ダーウィン	53	(113)	26	(309)	4	(961)	4	(2321)	2967524.60	(68)	0.00042	(141)
A・E・ヴァン・ヴォークト	9	(2744)	9	(2585)	4	(961)	3	(5006)	590953.47	(638)	0.00010	(1954)
L・ロン・ハバード	11	(2110)	12	(1576)	4	(961)	4	(2321)	558060.14	(676)	0.00014	(1182)
アルフレッド・コージブスキー	5	(5129)	9	(2585)	2	(5417)	3	(5006)	121767.71	(3012)	0.00004	(7520)
ケヴィン・J・アンダースン	2	(10486)	0	(23502)	2	(5417)	0	(22756)	0.00	(15633)	0.00002	(10672)
ジョン・W・キャンベル	21	(764)	20	(565)	4	(961)	4	(2321)	369877.15	(1025)	0.00010	(2044)
デーモン・ナイト	10	(2380)	3	(9449)	3	(2676)	2	(8728)	55771.22	(5316)	0.00008	(2969)
ハーラン・エリスン	14	(1504)	5	(5754)	3	(2676)	3	(5006)	301759.64	(1253)	0.00008	(2663)
フィリップ・K・ディック	21	(764)	45	(67)	4	(961)	5	(932)	1784761.13	(148)	0.00013	(1393)
フレデリック・ポール	12	(1900)	5	(5754)	4	(961)	3	(5006)	118484.15	(3082)	0.00007	(3549)
マーティン・ガードナー	6	(4282)	3	(9449)	2	(5417)	1	(14555)	59723.02	(5105)	0.00006	(4308)
A・J・P・テイラー	2	(10486)	1	(16974)	1	(10558)	1	(14555)	0.00	(15633)	0.00001	(16799)
アドルフ・ヒトラー	325	(1)	80	(11)	7	(72)	7	(128)	26280094.07	(1)	0.00278	(1)
A・J・クック	0	(20536)	1	(16974)	0	(19035)	1	(14555)	0.00	(15633)	0.00001	(20704)
ヘイデン・クリステンセン	4	(6279)	1	(16974)	1	(10558)	1	(14555)	23384.29	(8327)	0.00007	(3544)
A・J・クローニン	1	(14227)	26	(309)	0	(19035)	4	(2321)	17040.24	(9530)	0.00001	(18091)
キャロル・リード	20	(846)	3	(9449)	4	(961)	3	(5006)	217438.77	(1764)	0.00018	(811)
キャロル・ロンバード	5	(5129)	7	(3832)	3	(2676)	4	(2321)	37180.30	(6786)	0.00006	(4450)
キング・ヴィダー	15	(1359)	0	(23502)	3	(2676)	0	(22756)	0.00	(15633)	0.00006	(4162)
グレゴリー・ペック	25	(576)	3	(9449)	4	(961)	3	(5006)	218451.02	(1754)	0.00014	(1185)
ジェシカ・タンディ	6	(4282)	5	(5754)	3	(2676)	2	(8728)	76257.76	(4317)	0.00007	(3358)
ジェラルディン・フィッツジェラルド	2	(10486)	0	(23502)	1	(10558)	0	(22756)	0.00	(15633)	0.00001	(18564)
ジェームズ・メイソン	11	(2110)	6	(4682)	3	(2676)	4	(2321)	167889.10	(2243)	0.00005	(5394)
ジャック・カーディフ	2	(10486)	11	(1854)	1	(10558)	4	(2321)	9700.46	(10858)	0.00001	(19621)
ジョージ・スティーヴンス	10	(2380)	12	(1576)	4	(961)	4	(2321)	92138.94	(3763)	0.00005	(4679)
セドリック・ハードウィック	3	(7935)	3	(9449)	1	(10558)	2	(8728)	52467.95	(5519)	0.00001	(15427)
ダーク・ボガード	5	(5129)	2	(12557)	2	(5417)	2	(8728)	13515.54	(10367)	0.00003	(9333)
ディーン・ストックウェル	5	(5129)	4	(7248)	1	(10558)	3	(5006)	42339.20	(6312)	0.00002	(12337)
デボラ・カー	7	(3667)	2	(12557)	3	(2676)	2	(8728)	27492.15	(7787)	0.00004	(6281)
トーマス・ミッチェル	3	(7935)	4	(7248)	1	(10558)	2	(8728)	1413.77	(13242)	0.00001	(19586)
バーナード・リー	3	(7935)	1	(16974)	1	(10558)	1	(14555)	338.26	(14235)	0.00002	(10425)
ヒューム・クローニン	4	(6279)	2	(12557)	2	(5417)	1	(14555)	39485.07	(6532)	0.00004	(6357)
ベティ・デイヴィス	29	(439)	10	(2150)	4	(961)	3	(5006)	286425.70	(1328)	0.00023	(520)
マイケル・レッドグレイヴ	3	(7935)	2	(12557)	1	(10558)	1	(14555)	22070.13	(8560)	0.00001	(14496)
レックス・ハリソン	5	(5129)	1	(16974)	1	(10558)	1	(14555)	21610.00	(8750)	0.00006	(3814)
ロザリンド・ラッセル	6	(4282)	1	(16974)	2	(5417)	1	(14555)	19613.09	(9103)	0.00003	(8242)
ロディ・マクドウォール	3	(7935)	1	(16974)	1	(10558)	1	(14555)	879.02	(13651)	0.00001	(15107)
ロバート・ドーナット	2	(10486)	0	(23502)	1	(10558)	0	(22756)	0.00	(15633)	0.00001	(19333)
ヴァン・ジョンソン	1	(14227)	1	(16974)	0	(19035)	1	(14555)	3.00	(15309)	0.00001	(20399)
ヴィンセント・プライス	13	(1683)	14	(1205)	3	(2676)	4	(2321)	188885.96	(2027)	0.00005	(4868)
ヴェラ・マイルズ	2	(10486)	3	(9449)	1	(10558)	3	(5006)	496.59	(14032)	0.00001	(20133)
神代辰巳	10	(2380)	2	(12557)	4	(961)	2	(8728)	3313.73	(12318)	0.00005	(4887)
A・P・ヒル	20	(846)	3	(9449)	3	(2676)	2	(8728)	24180.47	(8219)	0.00004	(6458)
ジョン・ハント・モーガン	6	(4282)	10	(2150)	2	(5417)	6	(269)	56495.35	(5268)	0.00003	(9666)
ストーンウォール・ジャクソン	52	(122)	2	(12557)	4	(961)	2	(8728)	87977.68	(3885)	0.00011	(1743)
ロバート・E・リー	101	(28)	4	(7248)	4	(961)	4	(2321)	239634.65	(1591)	0.00039	(165)
A・S・バイアット	3	(7935)	1	(16974)	2	(5417)	1	(14555)	3580.68	(12214)	0.00002	(9971)
マーガレット・ドラブル	3	(7935)	3	(9449)	2	(5417)	2	(8728)	21217.79	(8921)	0.00005	(5762)
A・バートラム・チャンドラー	1	(14227)	2	(12557)	1	(10558)	2	(8728)	822.92	(13703)	0.00001	(20014)
ポール・アンダースン	9	(2744)	6	(4682)	2	(5417)	4	(2321)	139542.21	(2676)	0.00011	(1769)
ラムジー・キャンベル	1	(14227)	10	(2150)	1	(10558)	3	(5006)	2053.74	(12855)	0.00001	(17843)
A・バートレット・ジアマッティ	1	(14227)	1	(16974)	1	(10558)	1	(14555)	0.00	(15633)	0.00001	(14106)
ポール・ジアマッティ	2	(10486)	2	(12557)	1	(10558)	1	(14555)	22815.89	(8421)	0.00002	(11959)
B.B.キング	28	(473)	5	(5754)	4	(961)	2	(8728)	31285.60	(7385)	0.00017	(857)
T-ボーン・ウォーカー	4	(6279)	0	(23502)	2	(5417)	0	(22756)	0.00	(15633)	0.00006	(4314)
ウィリー・ネルソン	22	(702)	1	(16974)	4	(961)	1	(14555)	13962.90	(10303)	0.00018	(797)
エリック・クラプトン	119	(17)	30	(211)	6	(204)	5	(932)	2736723.57	(73)	0.00082	(25)
ドクター・ジョン	24	(616)	9	(2585)	4	(961)	4	(2321)	138624.58	(2692)	0.00012	(1535)
ヴァン・モリソン	17	(1116)	1	(16974)	3	(2676)	1	(14555)	50576.86	(5657)	0.00014	(1264)
B.J.アップトン	1	(14227)	3	(9449)	1	(10558)	3	(5006)	5009.53	(11826)	0.00001	(19390)
アレックス・ロドリゲス	25	(576)	15	(1056)	4	(961)	4	(2321)	988484.13	(322)	0.00014	(1174)
デレク・ジーター	22	(702)	22	(448)	4	(961)	4	(2321)	1581426.07	(176)	0.00014	(1272)
松坂大輔	20	(846)	5	(5754)	3	(2676)	3	(5006)	262143.82	(1460)	0.00013	(1430)
B.o.B	2	(10486)	3	(9449)	1	(10558)	1	(14555)	22670.96	(8441)	0.00002	(12552)
アッシャー・ロス	1	(14227)	1	(16974)	1	(10558)	1	(14555)	6163.31	(11540)	0.00001	(16349)
リル・ウェイン	17	(1116)	1	(16974)	2	(5417)	1	(14555)	45117.64	(6034)	0.00007	(3637)
ルーペ・フィアスコ	3	(7935)	3	(9449)	1	(10558)	2	(8728)	2786.27	(12523)	0.00002	(12675)
BECCA	0	(20536)	6	(4682)	0	(19035)	3	(5006)	0.00	(15633)	0.00001	(26104)
アラニス・モリセット	13	(1683)	2	(12557)	4	(961)	2	(8728)	79393.27	(4194)	0.00005	(5821)
エアロスミス	52	(122)	10	(2150)	4	(961)	4	(2321)	642570.89	(564)	0.00028	(355)
エイミー・リー	5	(5129)	2	(12557)	1	(10558)	2	(8728)	4981.61	(11831)	0.00002	(12583)
グウェン・ステファニー	14	(1504)	4	(7248)	3	(2676)	2	(8728)	68361.82	(4634)	0.00007	(3293)
シンディ・ローパー	28	(473)	12	(1576)	4	(961)	5	(932)	1037113.75	(308)	0.00017	(904)
スティーヴン・タイラー	12	(1900)	13	(1366)	4	(961)	4	(2321)	111380.20	(3232)	0.00009	(2269)
BENI	4	(6279)	12	(1576)	2	(5417)	4	(2321)	88526.46	(3865)	0.00002	(11069)
Crystal_Kay	18	(1019)	14	(1205)	4	(961)	5	(932)	234998.39	(1630)	0.00009	(2609)
YANAGIMAN	1	(14227)	12	(1576)	1	(10558)	5	(932)	23874.69	(8258)	0.00001	(19291)
アリシア・キーズ	20	(846)	10	(2150)	4	(961)	4	(2321)	142660.09	(2615)	0.00008	(2820)
アル・パチーノ	33	(341)	21	(505)	4	(961)	4	(2321)	654552.60	(554)	0.00030	(305)
ジョス・ストーン	3	(7935)	10	(2150)	2	(5417)	4	(2321)	70705.47	(4524)	0.00005	(5656)
ティニーシャ・ケリー	2	(10486)	2	(12557)	1	(10558)	2	(8728)	1776.49	(13013)	0.00001	(16545)
ロバート・デ・ニーロ	56	(101)	8	(3149)	4	(961)	4	(2321)	1005629.78	(317)	0.00057	(81)
松本清張	43	(194)	53	(43)	6	(204)	6	(269)	1602841.92	(171)	0.00037	(188)
櫻井翔	10	(2380)	3	(9449)	3	(2676)	3	(5006)	55031.64	(5373)	0.00004	(6470)
米倉涼子	5	(5129)	6	(4682)	2	(5417)	4	(2321)	31032.37	(7401)	0.00002	(12634)
華原朋美	6	(4282)	19	(636)	4	(961)	5	(932)	111855.45	(3223)	0.00002	(11272)
BJペン	5	(5129)	3	(9449)	2	(5417)	2	(8728)	72667.98	(4441)	0.00006	(4081)
ケニー・フロリアン	3	(7935)	3	(9449)	2	(5417)	2	(8728)	38578.00	(6636)	0.00006	(4075)
ショーン・シャーク	5	(5129)	5	(5754)	2	(5417)	2	(8728)	154288.00	(2426)	0.00009	(2337)
ジョルジュ・サンピエール	5	(5129)	5	(5754)	2	(5417)	2	(8728)	403952.10	(942)	0.00006	(4380)
BONNIE_PINK	7	(3667)	8	(3149)	4	(961)	5	(932)	54272.36	(5412)	0.00005	(5524)
Fantastic_Plastic_Machine	8	(3140)	10	(2150)	4	(961)	5	(932)	66229.55	(4751)	0.00004	(6643)
KREVA	10	(2380)	10	(2150)	4	(961)	5	(932)	91396.96	(3780)	0.00005	(5761)
VERBAL	13	(1683)	17	(803)	4	(961)	5	(932)	158966.39	(2351)	0.00008	(2984)
ジョージ・マーティン	15	(1359)	13	(1366)	5	(522)	5	(932)	208124.44	(1836)	0.00023	(514)
奥田民生	15	(1359)	28	(245)	6	(204)	6	(269)	633377.68	(581)	0.00008	(3092)
忌野清志郎	20	(846)	29	(227)	6	(204)	6	(269)	497035.41	(759)	0.00012	(1660)
蛯原友里	6	(4282)	2	(12557)	2	(5417)	2	(8728)	7556.89	(11241)	0.00004	(7578)
BT_(ミュージシャン)	0	(20536)	6	(4682)	0	(19035)	2	(8728)	0.00	(15633)	0.00001	(26104)
アーミン・ヴァン・ブーレン	2	(10486)	0	(23502)	0	(19035)	0	(22756)	0.00	(15633)	0.00001	(17499)
カースティ・ホークショウ	2	(10486)	0	(23502)	0	(19035)	0	(22756)	0.00	(15633)	0.00001	(15581)
トーマス・ドルビー	6	(4282)	17	(803)	2	(5417)	5	(932)	184464.05	(2070)	0.00002	(10721)
トーリ・エイモス	8	(3140)	2	(12557)	2	(5417)	1	(14555)	17150.21	(9487)	0.00003	(8872)
ピーター・ガブリエル	36	(288)	16	(913)	4	(961)	5	(932)	335977.07	(1132)	0.00012	(1550)
フランク・ゲーリー	3	(7935)	0	(23502)	1	(10558)	0	(22756)	0.00	(15633)	0.00003	(9709)
BoA	26	(539)	13	(1366)	4	(961)	6	(269)	502996.39	(747)	0.00011	(1912)
チャ・テヒョン	3	(7935)	1	(16974)	2	(5417)	1	(14555)	3911.76	(12109)	0.00002	(10287)
ビビアン・スー	12	(1900)	16	(913)	4	(961)	5	(932)	665896.35	(543)	0.00004	(7426)
ペ・ヨンジュン	8	(3140)	1	(16974)	3	(2676)	1	(14555)	15171.96	(10166)	0.00005	(5701)
伊藤博文	61	(86)	37	(116)	7	(72)	7	(128)	1309691.83	(228)	0.00076	(33)
堂本光一	16	(1225)	23	(405)	5	(522)	6	(269)	682865.19	(523)	0.00013	(1355)
安重根	7	(3667)	4	(7248)	4	(961)	3	(5006)	26076.85	(7953)	0.00006	(3834)
小泉純一郎	107	(23)	73	(17)	9	(1)	9	(1)	9324807.66	(10)	0.00090	(20)
松浦亜弥	37	(272)	24	(369)	6	(204)	6	(269)	1093728.90	(283)	0.00016	(1021)
柴田淳	3	(7935)	10	(2150)	3	(2676)	4	(2321)	153197.62	(2440)	0.00002	(11539)
桜井和寿	12	(1900)	14	(1205)	5	(522)	6	(269)	235355.88	(1625)	0.00008	(2806)
盧武鉉	24	(616)	23	(405)	6	(204)	7	(128)	617911.73	(603)	0.00017	(882)
B・J・トーマス	1	(14227)	5	(5754)	1	(10558)	3	(5006)	117051.01	(3110)	0.00002	(11521)
エルヴィス・プレスリー	114	(20)	21	(505)	6	(204)	5	(932)	5377710.94	(28)	0.00092	(18)
ジェニファー・ウォーンズ	5	(5129)	2	(12557)	2	(5417)	1	(14555)	38811.67	(6598)	0.00005	(5856)
ダスティ・スプリングフィールド	10	(2380)	0	(23502)	3	(2676)	0	(22756)	0.00	(15633)	0.00005	(5691)
ハンク・ウィリアムズ	6	(4282)	18	(710)	1	(10558)	5	(932)	158499.64	(2361)	0.00003	(9433)
バート・バカラック	15	(1359)	8	(3149)	4	(961)	4	(2321)	385536.96	(984)	0.00013	(1449)
CC・サバシア	3	(7935)	2	(12557)	2	(5417)	1	(14555)	23156.03	(8365)	0.00002	(13322)
ハビアー・バスケス	1	(14227)	2	(12557)	1	(10558)	1	(14555)	351.94	(14217)	0.00001	(14945)
CHARA	7	(3667)	13	(1366)	4	(961)	5	(932)	114027.09	(3179)	0.00003	(8457)
MISIA	16	(1225)	2	(12557)	4	(961)	2	(8728)	37373.78	(6769)	0.00008	(2918)
ROLLY	7	(3667)	4	(7248)	3	(2676)	3	(5006)	35053.04	(6975)	0.00002	(10809)
りょう	3	(7935)	0	(23502)	2	(5417)	0	(22756)	0.00	(15633)	0.00001	(14472)
ダイアナ・ロス	26	(539)	7	(3832)	4	(961)	4	(2321)	168930.29	(2225)	0.00018	(782)
ヴィッキー	3	(7935)	2	(12557)	2	(5417)	2	(8728)	7092.99	(11343)	0.00001	(14734)
内田有紀	6	(4282)	2	(12557)	4	(961)	2	(8728)	89967.67	(3825)	0.00005	(5913)
大沢伸一	7	(3667)	12	(1576)	4	(961)	5	(932)	58987.00	(5136)	0.00005	(5426)
岩井俊二	15	(1359)	21	(505)	4	(961)	5	(932)	503525.21	(745)	0.00011	(1783)
松田聖子	42	(207)	15	(1056)	6	(204)	5	(932)	893362.76	(365)	0.00024	(460)
菅野よう子	14	(1504)	4	(7248)	4	(961)	2	(8728)	158167.84	(2367)	0.00005	(4886)
豊崎愛生	9	(2744)	9	(2585)	3	(2676)	4	(2321)	153041.03	(2444)	0.00004	(6401)
CMパンク	18	(1019)	11	(1854)	6	(204)	6	(269)	135443.19	(2740)	0.00009	(2470)
イエス・キリスト	54	(111)	1	(16974)	4	(961)	1	(14555)	405397.86	(938)	0.00056	(83)
クリス・ジェリコ	31	(390)	13	(1366)	6	(204)	6	(269)	362405.97	(1044)	0.00016	(976)
グレゴリー・ヘルムズ	3	(7935)	6	(4682)	1	(10558)	4	(2321)	28567.07	(7651)	0.00001	(13681)
ショーン・マイケルズ	26	(539)	18	(710)	6	(204)	6	(269)	196859.46	(1938)	0.00013	(1451)
ジョン・シナ	24	(616)	11	(1854)	6	(204)	6	(269)	67969.31	(4656)	0.00010	(2077)
ジ・アンダーテイカー	28	(473)	16	(913)	6	(204)	6	(269)	234725.53	(1635)	0.00011	(1778)
テッド・デビアス・ジュニア	6	(4282)	6	(4682)	2	(5417)	5	(932)	46463.42	(5922)	0.00002	(10536)
トリプルH	24	(616)	15	(1056)	6	(204)	6	(269)	130804.19	(2828)	0.00011	(1785)
ビンス・マクマホン	53	(113)	11	(1854)	6	(204)	6	(269)	647062.26	(558)	0.00024	(446)
ランディ・オートン	21	(764)	21	(505)	6	(204)	6	(269)	135013.13	(2749)	0.00011	(1736)
三沢光晴	17	(1116)	12	(1576)	4	(961)	6	(269)	599070.74	(630)	0.00018	(800)
