user	indegree	indegree_ranking	outdegree	outdegree_ranking	kin	kin_ranking	kout	kout_ranking	betweeness	betweeness_ranking	pagerank	pagerank_ranking	
Фихте,_Иоганн_Готлиб	6	(220)	6	(195)	2	(88)	3	(35)	3440.28	(559)	0.00024	(829)
Гальвани,_Луиджи	2	(725)	0	(2082)	1	(488)	0	(1778)	0.00	(1237)	0.00015	(1118)
Флобер,_Гюстав	3	(499)	2	(803)	1	(488)	1	(688)	4460.06	(502)	0.00058	(402)
Мопассан,_Ги_де	5	(294)	2	(803)	1	(488)	1	(688)	56.33	(1070)	0.00103	(211)
Муха,_Альфонс_Мариа	1	(1150)	5	(268)	1	(488)	0	(1778)	1365.64	(785)	0.00034	(647)
Браге,_Тихо	2	(725)	1	(1281)	1	(488)	1	(688)	143.14	(1040)	0.00032	(680)
Нельсон,_Горацио	1	(1150)	1	(1281)	0	(1508)	1	(688)	315.53	(996)	0.00008	(1710)
Георг_III_(король_Великобритании)	4	(379)	2	(803)	1	(488)	1	(688)	12007.46	(276)	0.00078	(287)
Линч,_Дэвид	4	(379)	6	(195)	1	(488)	2	(116)	6715.75	(407)	0.00021	(916)
Бертолуччи,_Бернардо	6	(220)	3	(522)	1	(488)	1	(688)	34453.36	(110)	0.00039	(574)
Рид,_Лу	7	(166)	2	(803)	2	(88)	1	(688)	5852.55	(438)	0.00044	(513)
Моби	7	(166)	3	(522)	2	(88)	2	(116)	12784.71	(268)	0.00076	(297)
Лакан,_Жак	4	(379)	1	(1281)	2	(88)	1	(688)	3868.34	(535)	0.00043	(527)
Кубрик,_Стэнли	2	(725)	8	(119)	1	(488)	2	(116)	7814.42	(364)	0.00015	(1156)
Селена_(певица)	0	(1903)	1	(1281)	0	(1508)	0	(1778)	0.00	(1237)	0.00006	(1950)
Эстефан,_Глория	1	(1150)	0	(2082)	0	(1508)	0	(1778)	0.00	(1237)	0.00012	(1278)
Данкан,_Тим	0	(1903)	2	(803)	0	(1508)	1	(688)	0.00	(1237)	0.00006	(2461)
Брайант,_Коби	2	(725)	1	(1281)	0	(1508)	1	(688)	3687.00	(541)	0.00018	(1005)
Паркер,_Тони	1	(1150)	0	(2082)	0	(1508)	0	(1778)	0.00	(1237)	0.00009	(1560)
Брин,_Сергей_Михайлович	0	(1903)	1	(1281)	0	(1508)	0	(1778)	0.00	(1237)	0.00006	(1950)
Пейдж,_Ларри	1	(1150)	0	(2082)	0	(1508)	0	(1778)	0.00	(1237)	0.00012	(1278)
Римский-Корсаков,_Николай_Андреевич	2	(725)	3	(522)	1	(488)	1	(688)	903.61	(880)	0.00012	(1377)
Мейербер,_Джакомо	5	(294)	0	(2082)	2	(88)	0	(1778)	0.00	(1237)	0.00037	(603)
Бетховен,_Людвиг_ван	22	(12)	4	(359)	2	(88)	3	(35)	59881.66	(53)	0.00161	(120)
Вудхауз,_Пэлем_Грэнвил	1	(1150)	2	(803)	1	(488)	2	(116)	931.50	(876)	0.00008	(1748)
Аристофан	5	(294)	3	(522)	2	(88)	3	(35)	3142.08	(589)	0.00179	(104)
Чаплин,_Чарльз	8	(136)	2	(803)	2	(88)	2	(116)	26413.51	(139)	0.00089	(245)
Фийон,_Франсуа	1	(1150)	4	(359)	1	(488)	1	(688)	2645.51	(633)	0.00034	(651)
Лагард,_Кристина	1	(1150)	3	(522)	1	(488)	1	(688)	592.35	(930)	0.00014	(1169)
Вильпен,_Доминик_де	2	(725)	0	(2082)	1	(488)	0	(1778)	0.00	(1237)	0.00018	(1027)
Саркози,_Николя	18	(24)	7	(160)	2	(88)	2	(116)	63385.36	(47)	0.00202	(83)
Жюппе,_Ален	2	(725)	1	(1281)	1	(488)	1	(688)	0.00	(1237)	0.00041	(540)
Ньюман,_Пол	2	(725)	2	(803)	0	(1508)	1	(688)	451.45	(949)	0.00010	(1491)
Тейлор,_Элизабет	7	(166)	1	(1281)	2	(88)	1	(688)	18149.08	(197)	0.00062	(368)
Уильямс,_Теннесси	4	(379)	0	(2082)	1	(488)	0	(1778)	0.00	(1237)	0.00048	(479)
Арагонес,_Луис	0	(1903)	1	(1281)	0	(1508)	1	(688)	0.00	(1237)	0.00006	(1950)
Анри,_Тьерри	7	(166)	3	(522)	1	(488)	1	(688)	48394.71	(69)	0.00050	(457)
Гесс,_Рудольф	1	(1150)	4	(359)	0	(1508)	2	(116)	901.24	(881)	0.00009	(1629)
Черчилль,_Уинстон	15	(35)	14	(25)	2	(88)	2	(116)	65233.34	(43)	0.00117	(183)
Молотов,_Вячеслав_Михайлович	6	(220)	5	(268)	2	(88)	2	(116)	6675.32	(409)	0.00072	(316)
Муссолини,_Бенито	18	(24)	4	(359)	1	(488)	1	(688)	53998.94	(57)	0.00122	(165)
Деймон,_Мэтт	0	(1903)	1	(1281)	0	(1508)	1	(688)	0.00	(1237)	0.00006	(1950)
Ди_Каприо,_Леонардо	11	(68)	3	(522)	2	(88)	1	(688)	44334.27	(78)	0.00101	(214)
Капра,_Фрэнк	0	(1903)	2	(803)	0	(1508)	0	(1778)	0.00	(1237)	0.00006	(2461)
Кэри_Грант	12	(59)	0	(2082)	2	(88)	0	(1778)	0.00	(1237)	0.00107	(206)
Барбара_Стэнвик	4	(379)	0	(2082)	1	(488)	0	(1778)	0.00	(1237)	0.00037	(597)
Беркли,_Джордж	0	(1903)	1	(1281)	0	(1508)	1	(688)	0.00	(1237)	0.00006	(1950)
Керри,_Джим	1	(1150)	7	(160)	1	(488)	2	(116)	13407.11	(254)	0.00007	(1865)
Аун_Сан_Су_Чжи	2	(725)	0	(2082)	1	(488)	0	(1778)	0.00	(1237)	0.00013	(1225)
Макгрегор,_Юэн	6	(220)	22	(7)	2	(88)	2	(116)	46601.90	(72)	0.00025	(801)
Джилленхол,_Джейк	3	(499)	7	(160)	1	(488)	2	(116)	5625.82	(444)	0.00009	(1663)
Пфайффер,_Мишель	7	(166)	0	(2082)	1	(488)	0	(1778)	0.00	(1237)	0.00022	(886)
Кидман,_Николь	18	(24)	17	(15)	2	(88)	2	(116)	101447.37	(15)	0.00122	(164)
Килмер,_Вэл	5	(294)	2	(803)	1	(488)	2	(116)	8577.81	(341)	0.00018	(1021)
Джонс,_Томми_Ли	2	(725)	0	(2082)	1	(488)	0	(1778)	0.00	(1237)	0.00011	(1415)
Возняк,_Стив	0	(1903)	2	(803)	0	(1508)	1	(688)	0.00	(1237)	0.00006	(2461)
Осборн,_Оззи	12	(59)	3	(522)	2	(88)	2	(116)	22534.44	(162)	0.00078	(290)
Рейган,_Рональд	9	(102)	4	(359)	2	(88)	1	(688)	16202.24	(219)	0.00079	(284)
Грол,_Дэйв	2	(725)	1	(1281)	0	(1508)	1	(688)	8.83	(1131)	0.00008	(1695)
Red_Hot_Chili_Peppers	12	(59)	2	(803)	2	(88)	1	(688)	8506.72	(342)	0.00172	(107)
Бирс,_Амброз_Гвиннет	0	(1903)	2	(803)	0	(1508)	0	(1778)	0.00	(1237)	0.00006	(2461)
Хемингуэй,_Эрнест	3	(499)	0	(2082)	1	(488)	0	(1778)	0.00	(1237)	0.00018	(992)
Хайнлайн,_Роберт_Энсон	1	(1150)	0	(2082)	0	(1508)	0	(1778)	0.00	(1237)	0.00009	(1560)
Алехин,_Александр_Александрович	1	(1150)	2	(803)	1	(488)	1	(688)	2436.00	(651)	0.00029	(731)
Вишванатан_Ананд	3	(499)	1	(1281)	1	(488)	1	(688)	3646.00	(546)	0.00166	(116)
Капабланка,_Хосе_Рауль	2	(725)	2	(803)	1	(488)	1	(688)	1225.00	(809)	0.00048	(474)
Мария_Терезия	6	(220)	2	(803)	2	(88)	1	(688)	7270.10	(378)	0.00148	(134)
Мария-Антуанетта	6	(220)	3	(522)	2	(88)	1	(688)	28322.35	(133)	0.00374	(29)
Франц_I	3	(499)	2	(803)	2	(88)	1	(688)	1875.60	(709)	0.00155	(129)
Александр_I_Карагеоргиевич	1	(1150)	2	(803)	1	(488)	1	(688)	1209.00	(829)	0.00022	(868)
Николай_II	14	(41)	6	(195)	2	(88)	2	(116)	52433.07	(59)	0.00330	(42)
Пётр_II_Карагеоргиевич	1	(1150)	1	(1281)	1	(488)	1	(688)	0.00	(1237)	0.00017	(1056)
Круз,_Том	5	(294)	1	(1281)	2	(88)	0	(1778)	338.06	(986)	0.00031	(694)
Геббельс,_Йозеф	6	(220)	0	(2082)	2	(88)	0	(1778)	0.00	(1237)	0.00346	(35)
Маккартни,_Пол	7	(166)	12	(38)	2	(88)	2	(116)	89628.73	(19)	0.00040	(552)
Стиви_Уандер	15	(35)	19	(10)	3	(45)	2	(116)	111298.58	(10)	0.00115	(184)
Бизе,_Жорж	4	(379)	0	(2082)	1	(488)	0	(1778)	0.00	(1237)	0.00017	(1079)
Оно,_Йоко	4	(379)	3	(522)	2	(88)	2	(116)	3484.38	(558)	0.00023	(846)
Ринго_Старр	7	(166)	4	(359)	2	(88)	2	(116)	32396.60	(121)	0.00063	(356)
Чосер,_Джеффри	2	(725)	2	(803)	1	(488)	1	(688)	3242.60	(580)	0.00010	(1485)
Шекспир,_Уильям	42	(4)	4	(359)	2	(88)	2	(116)	245531.73	(1)	0.00349	(34)
Уорхол,_Энди	7	(166)	2	(803)	2	(88)	1	(688)	4027.30	(525)	0.00032	(666)
Рассел,_Бертран	5	(294)	2	(803)	1	(488)	1	(688)	8924.07	(331)	0.00063	(355)
Антониони,_Микеланджело	3	(499)	9	(92)	2	(88)	1	(688)	20627.45	(178)	0.00040	(551)
Гилмор,_Дэвид	3	(499)	3	(522)	2	(88)	2	(116)	4657.07	(491)	0.00027	(782)
Бернстайн,_Леонард	3	(499)	1	(1281)	1	(488)	1	(688)	2852.35	(608)	0.00012	(1272)
Папен,_Франц_фон	1	(1150)	2	(803)	0	(1508)	1	(688)	1208.00	(851)	0.00009	(1557)
Пий_XII	2	(725)	4	(359)	0	(1508)	1	(688)	2650.16	(632)	0.00013	(1260)
Пикассо,_Пабло	14	(41)	3	(522)	1	(488)	1	(688)	16149.41	(220)	0.00064	(351)
Сезанн,_Поль	6	(220)	0	(2082)	1	(488)	0	(1778)	0.00	(1237)	0.00035	(624)
Гийом_Аполлинер	4	(379)	5	(268)	1	(488)	1	(688)	12887.41	(265)	0.00065	(340)
Эль_Греко	7	(166)	2	(803)	1	(488)	2	(116)	11240.31	(289)	0.00059	(394)
Мюллер,_Томас	0	(1903)	3	(522)	0	(1508)	0	(1778)	0.00	(1237)	0.00006	(1950)
Пеле	21	(13)	0	(2082)	1	(488)	0	(1778)	0.00	(1237)	0.00148	(136)
Баллак,_Михаэль	1	(1150)	2	(803)	0	(1508)	0	(1778)	2.00	(1189)	0.00008	(1705)
Марин,_Марко	1	(1150)	0	(2082)	0	(1508)	0	(1778)	0.00	(1237)	0.00008	(1710)
Миллер,_Артур	0	(1903)	1	(1281)	0	(1508)	1	(688)	0.00	(1237)	0.00006	(1950)
Мэрилин_Монро	17	(30)	1	(1281)	2	(88)	1	(688)	33960.34	(115)	0.00137	(151)
Анастасия_Николаевна_(великая_княжна)	0	(1903)	5	(268)	0	(1508)	2	(116)	0.00	(1237)	0.00006	(1915)
Мольер	8	(136)	4	(359)	1	(488)	2	(116)	8142.31	(354)	0.00036	(609)
Георг_V	12	(59)	5	(268)	2	(88)	2	(116)	39950.41	(89)	0.00345	(36)
Богородица	5	(294)	6	(195)	1	(488)	2	(116)	8244.09	(350)	0.00033	(655)
Берия,_Лаврентий_Павлович	2	(725)	3	(522)	1	(488)	2	(116)	471.24	(942)	0.00027	(775)
Хатами,_Мохаммад	3	(499)	3	(522)	2	(88)	1	(688)	15221.98	(228)	0.00023	(845)
Хашеми_Рафсанджани,_Али_Акбар	4	(379)	2	(803)	2	(88)	1	(688)	3639.83	(547)	0.00025	(814)
Мохаммед_Реза_Пехлеви	3	(499)	5	(268)	1	(488)	1	(688)	14082.03	(244)	0.00024	(826)
Ахмадинежад,_Махмуд	3	(499)	5	(268)	2	(88)	1	(688)	23324.29	(158)	0.00019	(968)
София_Греческая_(королева_Испании)	0	(1903)	1	(1281)	0	(1508)	1	(688)	0.00	(1237)	0.00006	(1950)
Хуан_Карлос_I	10	(83)	1	(1281)	1	(488)	1	(688)	3300.00	(569)	0.00408	(24)
Мид,_Маргарет	0	(1903)	1	(1281)	0	(1508)	0	(1778)	0.00	(1237)	0.00006	(1950)
Боас,_Франц	1	(1150)	0	(2082)	0	(1508)	0	(1778)	0.00	(1237)	0.00012	(1278)
Slipknot	2	(725)	4	(359)	1	(488)	1	(688)	7988.97	(359)	0.00032	(670)
Холли,_Бадди	3	(499)	3	(522)	1	(488)	1	(688)	4944.63	(474)	0.00023	(840)
Пресли,_Элвис	7	(166)	10	(75)	2	(88)	1	(688)	19533.24	(189)	0.00043	(524)
Армстронг,_Билли_Джо	3	(499)	1	(1281)	1	(488)	1	(688)	3080.80	(594)	0.00026	(796)
Мбеки,_Табо	0	(1903)	1	(1281)	0	(1508)	0	(1778)	0.00	(1237)	0.00006	(1950)
Клерк,_Фредерик_Виллем_де	1	(1150)	0	(2082)	0	(1508)	0	(1778)	0.00	(1237)	0.00012	(1278)
Шакур,_Тупак_Амару	3	(499)	3	(522)	2	(88)	2	(116)	134.28	(1044)	0.00035	(615)
Dr._Dre	5	(294)	6	(195)	3	(45)	3	(35)	984.51	(871)	0.00132	(156)
Snoop_Dogg	7	(166)	4	(359)	3	(45)	3	(35)	2338.16	(672)	0.00145	(140)
Джексон,_Джанет	7	(166)	5	(268)	3	(45)	2	(116)	2793.00	(617)	0.00058	(405)
Галилей,_Галилео	8	(136)	8	(119)	2	(88)	3	(35)	65362.73	(42)	0.00195	(89)
Архимед	8	(136)	4	(359)	2	(88)	3	(35)	26604.57	(137)	0.00101	(215)
Джордано_Бруно	4	(379)	7	(160)	2	(88)	3	(35)	83006.35	(27)	0.00101	(217)
Брехт,_Бертольт	2	(725)	0	(2082)	1	(488)	0	(1778)	0.00	(1237)	0.00036	(611)
Хокинг,_Стивен_Уильям	1	(1150)	1	(1281)	1	(488)	0	(1778)	1642.00	(748)	0.00029	(721)
Колумб,_Христофор	4	(379)	5	(268)	1	(488)	1	(688)	26425.90	(138)	0.00047	(485)
Коперник,_Николай	7	(166)	5	(268)	2	(88)	2	(116)	76891.98	(31)	0.00351	(33)
Демокрит	10	(83)	10	(75)	2	(88)	3	(35)	70301.62	(38)	0.00688	(9)
Наполеон_I	42	(4)	11	(54)	2	(88)	3	(35)	243756.22	(2)	0.00616	(15)
Мария-Луиза_Австрийская	2	(725)	2	(803)	2	(88)	2	(116)	0.00	(1237)	0.00113	(185)
Тамерлан	4	(379)	3	(522)	1	(488)	1	(688)	3740.70	(539)	0.00109	(203)
Талейран-Перигор,_Шарль_Морис_де	7	(166)	4	(359)	2	(88)	2	(116)	11712.00	(282)	0.00171	(111)
Давид,_Жак-Луи	4	(379)	4	(359)	1	(488)	2	(116)	13695.73	(250)	0.00075	(303)
Жозефина_Богарне	3	(499)	4	(359)	2	(88)	2	(116)	141794.46	(6)	0.00230	(71)
Луи-Филипп_I	6	(220)	2	(803)	2	(88)	1	(688)	5309.54	(454)	0.00123	(162)
Александр_Македонский	5	(294)	8	(119)	1	(488)	3	(35)	17851.60	(200)	0.00067	(333)
Стендаль	2	(725)	3	(522)	1	(488)	2	(116)	957.00	(874)	0.00062	(365)
Гай_Юлий_Цезарь	13	(53)	9	(92)	2	(88)	3	(35)	155137.43	(5)	0.00337	(39)
Вольтер	36	(6)	4	(359)	3	(45)	2	(116)	87962.32	(24)	0.00368	(31)
Хубилай	1	(1150)	1	(1281)	0	(1508)	0	(1778)	1.00	(1211)	0.00009	(1560)
Чингисхан	3	(499)	0	(2082)	1	(488)	0	(1778)	0.00	(1237)	0.00055	(427)
Маркузе,_Герберт	1	(1150)	11	(54)	1	(488)	3	(35)	197.25	(1023)	0.00007	(1830)
Адорно,_Теодор	4	(379)	1	(1281)	2	(88)	1	(688)	58.74	(1068)	0.00013	(1239)
Беньямин,_Вальтер	3	(499)	3	(522)	2	(88)	2	(116)	2107.67	(689)	0.00010	(1501)
Маркс,_Карл	20	(19)	3	(522)	2	(88)	2	(116)	35086.84	(109)	0.00158	(125)
Хабермас,_Юрген	3	(499)	10	(75)	1	(488)	3	(35)	6429.95	(421)	0.00011	(1436)
Лукач,_Дьёрдь	4	(379)	4	(359)	1	(488)	3	(35)	2321.13	(675)	0.00025	(810)
Филипп_II_Македонский	2	(725)	5	(268)	1	(488)	3	(35)	3171.32	(585)	0.00023	(856)
Понтий_Пилат	2	(725)	6	(195)	1	(488)	2	(116)	47813.75	(70)	0.00072	(317)
Ллойд_Уэббер,_Эндрю	2	(725)	0	(2082)	1	(488)	0	(1778)	0.00	(1237)	0.00019	(957)
Босх,_Иероним	3	(499)	1	(1281)	1	(488)	1	(688)	1473.30	(774)	0.00021	(898)
Нерон	16	(32)	9	(92)	2	(88)	2	(116)	51806.48	(62)	0.00554	(17)
Боуи,_Дэвид	8	(136)	24	(5)	2	(88)	2	(116)	110670.79	(11)	0.00088	(252)
Примо_де_Ривера,_Хосе_Антонио	0	(1903)	1	(1281)	0	(1508)	1	(688)	0.00	(1237)	0.00006	(1950)
Клее,_Пауль	1	(1150)	5	(268)	0	(1508)	2	(116)	1280.82	(793)	0.00010	(1528)
Ван_Гог,_Винсент	9	(102)	0	(2082)	1	(488)	0	(1778)	0.00	(1237)	0.00038	(580)
Бэббидж,_Чарльз	0	(1903)	6	(195)	0	(1508)	1	(688)	0.00	(1237)	0.00006	(1938)
Диккенс,_Чарльз	6	(220)	1	(1281)	1	(488)	1	(688)	334.76	(987)	0.00469	(19)
Гумбольдт,_Александр_фон	3	(499)	6	(195)	0	(1508)	2	(116)	3878.76	(533)	0.00017	(1040)
Дарвин,_Чарльз	2	(725)	0	(2082)	1	(488)	0	(1778)	0.00	(1237)	0.00012	(1270)
Гершель,_Джон	1	(1150)	0	(2082)	0	(1508)	0	(1778)	0.00	(1237)	0.00007	(1832)
Нейман,_Джон_фон	2	(725)	0	(2082)	0	(1508)	0	(1778)	0.00	(1237)	0.00008	(1742)
Шарет,_Моше	2	(725)	2	(803)	2	(88)	1	(688)	4730.78	(485)	0.00067	(332)
Бен-Гурион,_Давид	4	(379)	2	(803)	2	(88)	1	(688)	8654.20	(337)	0.00062	(364)
Меир,_Голда	3	(499)	2	(803)	2	(88)	1	(688)	6407.34	(422)	0.00067	(336)
Маатаи,_Вангари	0	(1903)	1	(1281)	0	(1508)	0	(1778)	0.00	(1237)	0.00006	(1950)
Пан_Ги_Мун	6	(220)	0	(2082)	1	(488)	0	(1778)	0.00	(1237)	0.00087	(257)
Планк,_Макс	1	(1150)	3	(522)	0	(1508)	1	(688)	1209.00	(829)	0.00009	(1560)
Эйнштейн,_Альберт	15	(35)	5	(268)	2	(88)	2	(116)	46319.51	(74)	0.00098	(221)
Маленков,_Георгий_Максимилианович	3	(499)	3	(522)	2	(88)	2	(116)	11492.71	(285)	0.00061	(376)
Хрущёв,_Никита_Сергеевич	7	(166)	9	(92)	2	(88)	2	(116)	95746.86	(16)	0.00089	(247)
Сталин,_Иосиф_Виссарионович	29	(7)	12	(38)	2	(88)	2	(116)	157829.24	(4)	0.00419	(23)
Шарапова,_Мария_Юрьевна	10	(83)	11	(54)	5	(1)	5	(1)	283.84	(1001)	0.00047	(486)
Шнидер,_Патти	9	(102)	10	(75)	5	(1)	5	(1)	763.89	(900)	0.00047	(490)
Уильямс,_Серена	12	(59)	14	(25)	5	(1)	5	(1)	13226.99	(255)	0.00091	(238)
Стосур,_Саманта	11	(68)	8	(119)	5	(1)	4	(12)	1253.31	(798)	0.00062	(374)
Клейстерс,_Ким	13	(53)	3	(522)	5	(1)	2	(116)	3904.52	(532)	0.00078	(286)
Гантухова,_Даниэла	11	(68)	12	(38)	5	(1)	5	(1)	247.13	(1010)	0.00058	(404)
Кириленко,_Мария_Юрьевна	5	(294)	6	(195)	4	(39)	4	(12)	3.42	(1171)	0.00029	(735)
Петрова,_Надежда_Викторовна	11	(68)	16	(17)	5	(1)	5	(1)	356.97	(976)	0.00061	(378)
Дементьева,_Елена_Вячеславовна	11	(68)	14	(25)	5	(1)	5	(1)	7541.25	(368)	0.00053	(439)
Энен,_Жюстин	12	(59)	11	(54)	5	(1)	5	(1)	1046.09	(868)	0.00069	(330)
Иванович,_Ана	9	(102)	11	(54)	5	(1)	5	(1)	656.99	(916)	0.00052	(444)
Янкович,_Елена	7	(166)	14	(25)	5	(1)	5	(1)	1783.23	(717)	0.00041	(549)
Сандро_Боттичелли	9	(102)	3	(522)	2	(88)	2	(116)	12479.30	(270)	0.00209	(81)
Леонардо_да_Винчи	15	(35)	9	(92)	2	(88)	2	(116)	37201.39	(95)	0.00324	(43)
Андреа_Верроккьо	3	(499)	2	(803)	2	(88)	2	(116)	3.61	(1167)	0.00107	(205)
Елизавета_Йоркская	3	(499)	2	(803)	2	(88)	1	(688)	2107.45	(690)	0.00038	(586)
Эдуард_IV	3	(499)	1	(1281)	1	(488)	1	(688)	758.59	(902)	0.00649	(12)
Екатерина_Арагонская	4	(379)	5	(268)	2	(88)	2	(116)	21842.44	(171)	0.00069	(327)
