user	indegree	indegree_ranking	outdegree	outdegree_ranking	kin	kin_ranking	kout	kout_ranking	betweeness	betweeness_ranking	pagerank	pagerank_ranking	
Nadia_Petrova	21	(247)	21	(219)	15	(1)	15	(1)	2378.19	(1897)	0.00034	(894)
Maria_Sharapova	22	(225)	21	(219)	15	(1)	15	(1)	747.85	(2327)	0.00033	(907)
Maria_Kirilenko	12	(634)	9	(917)	12	(44)	9	(49)	25.57	(2859)	0.00020	(1609)
Kim_Clijsters	23	(205)	24	(145)	15	(1)	15	(1)	36232.72	(233)	0.00037	(764)
Shahar_Peer	15	(456)	15	(441)	13	(42)	14	(19)	66.77	(2788)	0.00024	(1380)
Venus_Williams	22	(225)	22	(185)	15	(1)	15	(1)	536.04	(2431)	0.00035	(832)
Zheng_Jie	20	(276)	13	(562)	15	(1)	12	(43)	1805.71	(2005)	0.00032	(968)
Serena_Williams	25	(172)	23	(162)	15	(1)	15	(1)	2577.57	(1871)	0.00040	(705)
Jelena_Janković	20	(276)	22	(185)	15	(1)	15	(1)	540.47	(2430)	0.00031	(1037)
Anna_Chakvetadze	13	(561)	19	(274)	12	(44)	15	(1)	72.17	(2781)	0.00021	(1518)
Ana_Ivanović	21	(247)	23	(162)	15	(1)	15	(1)	25069.94	(375)	0.00033	(927)
Svetlana_Kuznetsova	20	(276)	21	(219)	15	(1)	15	(1)	2331.27	(1904)	0.00031	(1025)
Daniela_Hantuchová	21	(247)	24	(145)	15	(1)	15	(1)	2860.31	(1820)	0.00033	(905)
Martina_Navrátilová	12	(634)	8	(1065)	9	(49)	7	(50)	26317.09	(349)	0.00021	(1545)
Nicole_Vaidišová	12	(634)	16	(389)	12	(44)	14	(19)	301.14	(2572)	0.00020	(1598)
Caroline_Wozniacki	17	(379)	22	(185)	15	(1)	15	(1)	2938.29	(1807)	0.00026	(1224)
Elena_Dementieva	21	(247)	21	(219)	15	(1)	15	(1)	10815.52	(840)	0.00033	(911)
Tommy_Robredo	23	(205)	23	(162)	15	(1)	14	(19)	580.53	(2404)	0.00036	(810)
Patty_Schnyder	18	(346)	19	(274)	15	(1)	15	(1)	274.86	(2586)	0.00028	(1137)
Justine_Henin	22	(225)	23	(162)	15	(1)	15	(1)	11137.64	(817)	0.00037	(762)
Amélie_Mauresmo	22	(225)	21	(219)	15	(1)	15	(1)	23753.79	(394)	0.00036	(814)
Samantha_Stosur	20	(276)	21	(219)	15	(1)	15	(1)	4423.19	(1481)	0.00033	(917)
Sergio_Leone	15	(456)	25	(135)	6	(55)	6	(84)	20358.92	(473)	0.00054	(423)
Gabriel_García_Márquez	13	(561)	19	(274)	4	(974)	6	(84)	47456.49	(171)	0.00042	(659)
Ennio_Morricone	7	(1103)	22	(185)	4	(974)	6	(84)	19559.22	(490)	0.00016	(1920)
Akira_Kurosawa	16	(413)	12	(630)	6	(55)	5	(795)	15425.32	(606)	0.00054	(421)
Robert_Wise	25	(172)	5	(1621)	6	(55)	5	(795)	4586.69	(1453)	0.00066	(284)
Lee_Van_Cleef	2	(2361)	3	(2184)	2	(1944)	3	(1756)	13.15	(2891)	0.00008	(2837)
Franco_Zeffirelli	28	(128)	10	(794)	6	(55)	6	(84)	40863.65	(208)	0.00059	(367)
Paul_Newman	27	(143)	11	(700)	6	(55)	5	(795)	14490.76	(643)	0.00080	(204)
Robert_De_Niro	31	(96)	16	(389)	6	(55)	6	(84)	29004.12	(311)	0.00069	(268)
Giuseppe_Garibaldi	11	(699)	9	(917)	5	(565)	5	(795)	12792.76	(735)	0.00040	(698)
Henry_Fonda	21	(247)	12	(630)	6	(55)	6	(84)	13072.73	(722)	0.00111	(101)
Marco_Polo	6	(1265)	3	(2184)	4	(974)	2	(2296)	4417.94	(1482)	0.00030	(1051)
Quentin_Tarantino	32	(86)	28	(85)	6	(55)	6	(84)	47266.68	(175)	0.00096	(139)
William_Wyler	26	(159)	8	(1065)	6	(55)	6	(84)	10084.65	(884)	0.00079	(208)
Bernardo_Bertolucci	19	(311)	5	(1621)	6	(55)	4	(1212)	12166.21	(760)	0.00048	(529)
James_Cagney	9	(875)	0	(3404)	6	(55)	0	(3375)	0.00	(2948)	0.00022	(1449)
