nodes	edges	clustering	sizeGC	sizeGC%	averagePathLength	reciprocity	density	diameter	a_out_in	a_out_in_avg	a_out_in_z	a_out_in_ASP	a_in_out	a_in_out_avg	a_in_out_z	a_in_out_ASP	a_out_out	a_out_out_avg	a_out_out_z	a_out_out_ASP	a_in_in	a_in_in_avg	a_in_in_z	a_in_in_ASP	kin_max_val	kin_max_avg	kin_max_sigma	kin_max_z	kin_max_size	kin_size_avg	kin_size_sigma	kin_size_z	kout_max_val	kout_max_avg	kout_max_sigma	kout_max_z	kout_max_size	kout_size_avg	kout_size_sigma	kout_size_z
34998	169486	0.0644901305367	19728	0.563689353677	6.32079633664	0.157261984637	0.000138375685645	36	0.0279570889551	-0.00318703119792	13.6975751241	0.254469601006	0.0688995020714	-0.00113382631649	29.3105891925	0.54452367441	0.0859227730057	-0.00200798070811	37.6265640677	0.699015457758	0.0452432962517	-0.00224457083796	20.8555723511	0.387448809505	10	4	0.0	Nan	58	3447	118.245507314	-28.6607083599	9	5	0.0	Nan	65	3691	214.520395301	-16.9028217336	
