nodes	edges	clustering	sizeGC	sizeGC%	averagePathLength	reciprocity	density	diameter	a_out_in	a_out_in_avg	a_out_in_z	a_out_in_ASP	a_in_out	a_in_out_avg	a_in_out_z	a_in_out_ASP	a_out_out	a_out_out_avg	a_out_out_z	a_out_out_ASP	a_in_in	a_in_in_avg	a_in_in_z	a_in_in_ASP	kin_max_val	kin_max_avg	kin_max_sigma	kin_max_z	kin_max_size	kin_size_avg	kin_size_sigma	kin_size_z	kout_max_val	kout_max_avg	kout_max_sigma	kout_max_z	kout_max_size	kout_size_avg	kout_size_sigma	kout_size_z
3038	8813	0.107705017828	1490	0.490454246215	7.16750239062	0.187389590977	0.000955193170559	21	0.0162580966742	-0.00583054090434	1.98031964503	0.205752941146	0.0688967032373	-0.00262141753565	7.29500772734	0.757942940853	0.0167085991695	-0.0040858119427	2.24736914231	0.233499077804	0.0550428138787	-0.0045169706346	5.51781203196	0.573294345241	6	2	0.0	Nan	7	854	58.5576638878	-14.4643748361	6	2	0.0	Nan	8	974	43.3012701892	-22.3088144015	
