user	indegree	indegree_ranking	outdegree	outdegree_ranking	kin	kin_ranking	kout	kout_ranking	betweeness	betweeness_ranking	pagerank	pagerank_ranking	
"weird_al"_yankovic	0	(2862)	1	(1171)	0	(2170)	1	(364)	0.00	(1166)	0.00004	(3110)
lady_gaga	5	(132)	4	(121)	1	(334)	2	(46)	50655.56	(26)	0.00020	(1468)
50_cent	6	(86)	2	(436)	2	(52)	2	(46)	1508.44	(238)	0.00092	(133)
dr._dre	12	(14)	5	(72)	2	(52)	2	(46)	62565.46	(16)	0.00201	(23)
eminem	11	(18)	5	(72)	2	(52)	2	(46)	116962.19	(7)	0.00117	(72)
a._j._mclean	1	(1149)	1	(1171)	1	(334)	1	(364)	0.00	(1166)	0.00081	(194)
backstreet_boys	3	(274)	1	(1171)	1	(334)	1	(364)	2.00	(920)	0.00085	(165)
a._p._j._abdul_kalam	0	(2862)	1	(1171)	0	(2170)	0	(2631)	0.00	(1166)	0.00004	(3110)
pratibha_patil	1	(1149)	0	(3297)	0	(2170)	0	(2631)	0.00	(1166)	0.00007	(2220)
aage_bohr	3	(274)	2	(436)	1	(334)	2	(46)	988.00	(271)	0.00037	(1057)
james_rainwater	2	(509)	2	(436)	1	(334)	2	(46)	23.00	(587)	0.00028	(1229)
niels_bohr	4	(174)	4	(121)	1	(334)	2	(46)	3907.00	(151)	0.00054	(472)
aaliyah	2	(509)	4	(121)	2	(52)	2	(46)	1490.55	(242)	0.00027	(1278)
jet_li	1	(1149)	0	(3297)	1	(334)	0	(2631)	0.00	(1166)	0.00010	(2032)
missy_elliott	3	(274)	1	(1171)	2	(52)	1	(364)	22.72	(591)	0.00027	(1286)
r._kelly	3	(274)	4	(121)	2	(52)	2	(46)	39503.12	(33)	0.00049	(556)
timbaland	9	(35)	6	(42)	2	(52)	2	(46)	8307.76	(110)	0.00077	(221)
aaron_burr	2	(509)	2	(436)	2	(52)	1	(364)	461.50	(406)	0.00094	(124)
alexander_hamilton	3	(274)	1	(1171)	2	(52)	1	(364)	408.00	(415)	0.00066	(305)
thomas_jefferson_rusk	3	(274)	2	(436)	2	(52)	1	(364)	1788.00	(221)	0.00066	(304)
aaron_carter	0	(2862)	1	(1171)	0	(2170)	1	(364)	0.00	(1166)	0.00004	(3110)
aaron_ciechanover	2	(509)	2	(436)	2	(52)	2	(46)	0.00	(1166)	0.00044	(606)
avram_hershko	2	(509)	2	(436)	2	(52)	2	(46)	0.00	(1166)	0.00044	(606)
irwin_rose	2	(509)	2	(436)	2	(52)	2	(46)	0.00	(1166)	0.00044	(606)
abdou_diouf	2	(509)	2	(436)	1	(334)	1	(364)	2.00	(920)	0.00064	(317)
abdoulaye_wade	1	(1149)	1	(1171)	1	(334)	1	(364)	0.00	(1166)	0.00033	(1108)
léopold_sédar_senghor	1	(1149)	1	(1171)	1	(334)	1	(364)	0.00	(1166)	0.00033	(1108)
abdullah_gül	2	(509)	2	(436)	1	(334)	1	(364)	2.00	(920)	0.00064	(317)
ahmet_necdet_sezer	1	(1149)	1	(1171)	1	(334)	1	(364)	0.00	(1166)	0.00033	(1108)
recep_tayyip_erdoğan	1	(1149)	1	(1171)	1	(334)	1	(364)	0.00	(1166)	0.00033	(1108)
abdurrahman_wahid	2	(509)	1	(1171)	1	(334)	1	(364)	6.00	(752)	0.00021	(1414)
megawati_sukarnoputri	1	(1149)	2	(436)	1	(334)	1	(364)	4.00	(821)	0.00023	(1362)
abhishek_bachchan	2	(509)	1	(1171)	1	(334)	1	(364)	1.00	(1028)	0.00064	(329)
aishwarya_rai	1	(1149)	1	(1171)	1	(334)	1	(364)	0.00	(1166)	0.00062	(373)
