user	indegree	indegree_ranking	outdegree	outdegree_ranking	kin	kin_ranking	kout	kout_ranking	betweeness	betweeness_ranking	pagerank	pagerank_ranking	
40_Glocc	1	(5391)	3	(2646)	1	(1642)	2	(539)	0.00	(5787)	0.00008	(2493)
50_Cent	38	(47)	13	(186)	3	(97)	4	(64)	184985.19	(466)	0.00093	(114)
Dr._Dre	24	(142)	11	(298)	3	(97)	4	(64)	88462.43	(857)	0.00080	(140)
Tony_Yayo	5	(1332)	2	(4148)	3	(97)	2	(539)	1069.63	(4405)	0.00023	(834)
Big_Pun	5	(1332)	2	(4148)	2	(265)	2	(539)	217.13	(4720)	0.00013	(1658)
DMX	10	(564)	2	(4148)	3	(97)	2	(539)	59242.08	(1135)	0.00042	(376)
Fat_Joe	12	(418)	19	(59)	3	(97)	4	(64)	73822.64	(980)	0.00033	(503)
Jay-Z	47	(30)	11	(298)	3	(97)	4	(64)	419947.51	(212)	0.00127	(66)
Lil’_Kim	15	(292)	1	(6889)	3	(97)	0	(10580)	268.86	(4677)	0.00024	(768)
Onyx	2	(3332)	1	(6889)	1	(1642)	0	(10580)	9461.00	(2992)	0.00010	(2121)
The_Notorious_B.I.G	11	(480)	0	(12798)	3	(97)	0	(10580)	0.00	(5787)	0.00060	(229)
Young_Buck	5	(1332)	3	(2646)	3	(97)	2	(539)	1390.15	(4346)	0.00019	(1145)
Ллойд_Бэнкс	9	(650)	5	(1268)	3	(97)	3	(173)	5117.69	(3851)	0.00032	(517)
Эминем	49	(27)	32	(9)	3	(97)	4	(64)	1706089.51	(26)	0.00154	(47)
A-Trak	1	(5391)	1	(6889)	1	(1642)	1	(3218)	4317.67	(3930)	0.00003	(4729)
Уэст,_Канье	34	(61)	4	(1768)	3	(97)	3	(173)	81799.09	(905)	0.00088	(126)
Abbath	1	(5391)	1	(6889)	0	(6985)	0	(10580)	0.00	(5787)	0.00001	(8570)
Demonaz	2	(3332)	0	(12798)	0	(6985)	0	(10580)	0.00	(5787)	0.00003	(4975)
Adelitas_Way	0	(10235)	2	(4148)	0	(6985)	1	(3218)	0.00	(5787)	0.00001	(10433)
Breaking_Benjamin	2	(3332)	0	(12798)	0	(6985)	0	(10580)	0.00	(5787)	0.00002	(5511)
Three_Days_Grace	1	(5391)	1	(6889)	0	(6985)	1	(3218)	5128.00	(3624)	0.00002	(8087)
Aerosmith	42	(38)	8	(577)	2	(265)	3	(173)	361147.21	(255)	0.00077	(151)
Джексон,_Майкл	32	(74)	15	(127)	3	(97)	3	(173)	1139839.55	(47)	0.00062	(212)
Крамер,_Джоуи	3	(2320)	1	(6889)	1	(1642)	1	(3218)	0.00	(5787)	0.00014	(1537)
Спирс,_Бритни	42	(38)	9	(468)	3	(97)	4	(64)	381224.85	(240)	0.00070	(178)
Стюарт,_Род	7	(900)	3	(2646)	2	(265)	2	(539)	90664.95	(844)	0.00014	(1525)
Тайлер,_Лив	5	(1332)	1	(6889)	1	(1642)	1	(3218)	22740.97	(2017)	0.00013	(1681)
Уитфорд,_Брэд	2	(3332)	1	(6889)	1	(1642)	1	(3218)	0.00	(5787)	0.00013	(1595)
Хэмилтон,_Томас_Уильям	1	(5391)	3	(2646)	1	(1642)	1	(3218)	0.00	(5787)	0.00010	(2019)
Aesop_Rock	3	(2320)	1	(6889)	1	(1642)	1	(3218)	9463.00	(2958)	0.00050	(290)
Blockhead	1	(5391)	1	(6889)	1	(1642)	1	(3218)	0.00	(5787)	0.00049	(303)
Afrika_Bambaataa	3	(2320)	1	(6889)	1	(1642)	1	(3218)	9461.00	(2992)	0.00031	(570)
Кул_Герк	1	(5391)	1	(6889)	1	(1642)	1	(3218)	0.00	(5787)	0.00030	(582)
Akala	0	(10235)	4	(1768)	0	(6985)	2	(539)	0.00	(5787)	0.00001	(11666)
DJ_Shadow	3	(2320)	3	(2646)	1	(1642)	1	(3218)	18999.40	(2205)	0.00010	(2017)
Tomcraft	1	(5391)	5	(1268)	0	(6985)	1	(3218)	791.10	(4485)	0.00001	(9360)
Alessi's_Ark	0	(10235)	3	(2646)	0	(6985)	1	(3218)	0.00	(5787)	0.00001	(15904)
Марлинг,_Лора	1	(5391)	1	(6889)	0	(6985)	0	(10580)	1.00	(5588)	0.00001	(8982)
Торрини,_Эмилиана	1	(5391)	3	(2646)	0	(6985)	2	(539)	5126.00	(3811)	0.00001	(8967)
Уайт,_Меган_Марта	2	(3332)	0	(12798)	0	(6985)	0	(10580)	0.00	(5787)	0.00002	(7376)
Alizée	1	(5391)	1	(6889)	1	(1642)	0	(10580)	2155.21	(4207)	0.00002	(5674)
Фармер,_Милен	9	(650)	0	(12798)	2	(265)	0	(10580)	0.00	(5787)	0.00022	(851)
All_Saints	1	(5391)	1	(6889)	1	(1642)	1	(3218)	56.10	(4889)	0.00001	(9210)
Миноуг,_Данни	5	(1332)	2	(4148)	2	(265)	2	(539)	23787.85	(1983)	0.00024	(789)
Aloe_Blacc	0	(10235)	2	(4148)	0	(6985)	1	(3218)	0.00	(5787)	0.00001	(10433)
Oh_No	2	(3332)	1	(6889)	1	(1642)	1	(3218)	3507.44	(4002)	0.00002	(5627)
Ледженд,_Джон	6	(1074)	2	(4148)	2	(265)	2	(539)	1873.03	(4262)	0.00025	(747)
Anomie_Belle	0	(10235)	1	(6889)	0	(6985)	0	(10580)	0.00	(5787)	0.00001	(12206)
Bonobo	1	(5391)	0	(12798)	0	(6985)	0	(10580)	0.00	(5787)	0.00002	(6356)
Apl.de.ap	0	(10235)	2	(4148)	0	(6985)	1	(3218)	0.00	(5787)	0.00001	(10433)
Eazy-E	7	(900)	11	(298)	3	(97)	4	(64)	82821.03	(895)	0.00026	(689)
Бенасси,_Бенни	4	(1711)	1	(6889)	2	(265)	1	(3218)	10962.43	(2688)	0.00006	(3043)
Arabian_Prince	2	(3332)	3	(2646)	2	(265)	3	(173)	0.00	(5787)	0.00005	(3588)
Ice_Cube	20	(185)	6	(956)	3	(97)	4	(64)	116258.01	(694)	0.00043	(362)
As_I_Lay_Dying	0	(10235)	3	(2646)	0	(6985)	1	(3218)	0.00	(5787)	0.00001	(15904)
AOL	7	(900)	0	(12798)	1	(1642)	0	(10580)	0.00	(5787)	0.00008	(2391)
Slipknot	20	(185)	11	(298)	2	(265)	3	(173)	293808.79	(304)	0.00023	(829)
Роб_Зомби	11	(480)	1	(6889)	2	(265)	0	(10580)	9461.00	(2992)	0.00015	(1418)
Asia	6	(1074)	3	(2646)	1	(1642)	2	(539)	80509.75	(917)	0.00024	(781)
Питрелли,_Эл	1	(5391)	3	(2646)	1	(1642)	2	(539)	16401.15	(2341)	0.00009	(2317)
Слейд,_Крис	1	(5391)	5	(1268)	1	(1642)	2	(539)	40854.60	(1467)	0.00009	(2318)
Хау,_Стив	1	(5391)	1	(6889)	1	(1642)	1	(3218)	0.00	(5787)	0.00009	(2319)
B-Real	1	(5391)	6	(956)	0	(6985)	4	(64)	2469.28	(4155)	0.00001	(9364)
Sen_Dog	1	(5391)	1	(6889)	0	(6985)	1	(3218)	4.00	(5290)	0.00001	(9596)
Snoop_Dogg	37	(50)	12	(238)	3	(97)	4	(64)	147095.52	(573)	0.00097	(109)
Марли,_Дэмиан	3	(2320)	2	(4148)	2	(265)	1	(3218)	2572.55	(4129)	0.00030	(590)
B.o.B	6	(1074)	5	(1268)	2	(265)	3	(173)	17329.14	(2303)	0.00011	(1936)
Lupe_Fiasco	5	(1332)	5	(1268)	2	(265)	3	(173)	28163.70	(1834)	0.00011	(1909)
Монэ,_Жанель	1	(5391)	1	(6889)	1	(1642)	1	(3218)	1141.13	(4385)	0.00003	(4738)
Уильямс,_Хейли	2	(3332)	2	(4148)	2	(265)	2	(539)	0.00	(5787)	0.00008	(2543)
Backstreet_Boys	15	(292)	2	(4148)	1	(1642)	2	(539)	35950.45	(1589)	0.00048	(305)
Дороу,_Хауи	2	(3332)	2	(4148)	1	(1642)	2	(539)	0.00	(5787)	0.00024	(772)
Маклин,_Эй_Джей	3	(2320)	2	(4148)	1	(1642)	2	(539)	27516.87	(1856)	0.00036	(438)
Baha_Men	0	(10235)	1	(6889)	0	(6985)	1	(3218)	0.00	(5787)	0.00001	(12206)
Хейгл,_Кэтрин	4	(1711)	2	(4148)	0	(6985)	1	(3218)	15458.11	(2394)	0.00004	(4284)
Bat_for_Lashes	0	(10235)	6	(956)	0	(6985)	2	(539)	0.00	(5787)	0.00001	(11962)
Cat_Power	2	(3332)	0	(12798)	0	(6985)	0	(10580)	0.00	(5787)	0.00001	(8742)
Бьорк	23	(150)	2	(4148)	2	(265)	1	(3218)	174815.03	(491)	0.00042	(370)
Леннокс,_Энни	11	(480)	3	(2646)	2	(265)	2	(539)	49548.85	(1292)	0.00013	(1603)
Харви,_Полли_Джин	9	(650)	0	(12798)	2	(265)	0	(10580)	0.00	(5787)	0.00015	(1422)
Эймос,_Тори	11	(480)	13	(186)	1	(1642)	3	(173)	2554861.74	(13)	0.00026	(678)
Эппл,_Фиона	2	(3332)	0	(12798)	0	(6985)	0	(10580)	0.00	(5787)	0.00002	(8074)
Becca	0	(10235)	2	(4148)	0	(6985)	1	(3218)	0.00	(5787)	0.00001	(10433)
Брукс,_Мередит	2	(3332)	0	(12798)	0	(6985)	0	(10580)	0.00	(5787)	0.00002	(7365)
Лопер,_Синди	8	(761)	6	(956)	1	(1642)	1	(3218)	37816.85	(1548)	0.00004	(4099)
Big_Boi	3	(2320)	1	(6889)	2	(265)	1	(3218)	5233.47	(3488)	0.00006	(3023)
Блайдж,_Мэри_Джей	18	(224)	5	(1268)	3	(97)	3	(173)	46637.21	(1350)	0.00034	(472)
Big_L	0	(10235)	6	(956)	0	(6985)	3	(173)	0.00	(5787)	0.00001	(11962)
Шакур,_Тупак_Амару	14	(340)	8	(577)	3	(97)	3	(173)	121267.78	(673)	0.00042	(369)
Big_Sean	0	(10235)	12	(238)	0	(6985)	4	(64)	0.00	(5787)	0.00001	(11666)
Common	4	(1711)	8	(577)	2	(265)	3	(173)	16876.27	(2323)	0.00027	(670)
J._Cole	1	(5391)	5	(1268)	0	(6985)	3	(173)	24.82	(4982)	0.00001	(10085)
Lil_Wayne	25	(129)	10	(378)	3	(97)	4	(64)	157299.52	(545)	0.00095	(112)
Nipsey_Hussle	1	(5391)	1	(6889)	0	(6985)	0	(10580)	0.00	(5787)	0.00001	(10086)
Royce_da_5'9"	3	(2320)	10	(378)	1	(1642)	4	(64)	59973.01	(1126)	0.00006	(3088)
Wiz_Khalifa	3	(2320)	0	(12798)	1	(1642)	0	(10580)	0.00	(5787)	0.00003	(5385)
Бейонсе	28	(101)	40	(3)	3	(97)	4	(64)	814385.72	(82)	0.00049	(295)
