nodes	edges	clustering	sizeGC	sizeGC%	averagePathLength	reciprocity	density	diameter	a_out_in	a_out_in_avg	a_out_in_z	a_out_in_ASP	a_in_out	a_in_out_avg	a_in_out_z	a_in_out_ASP	a_out_out	a_out_out_avg	a_out_out_z	a_out_out_ASP	a_in_in	a_in_in_avg	a_in_in_z	a_in_in_ASP	kin_max_val	kin_max_avg	kin_max_sigma	kin_max_z	kin_max_size	kin_size_avg	kin_size_sigma	kin_size_z	kout_max_val	kout_max_avg	kout_max_sigma	kout_max_z	kout_max_size	kout_size_avg	kout_size_sigma	kout_size_z
16478	34528	0.0560193848083	3301	0.200327709674	9.18805109374	0.0981158677262	0.000127171203931	35	-0.0481178295703	-0.00260414476411	-8.96428713369	-0.318679769896	0.109240079321	-0.000639794846132	20.9954638987	0.746387248012	0.092938442219	-0.000721793484443	16.4005055074	0.583036804081	0.00479054910795	-0.00101346309196	1.05901514236	0.0376479129741	7	1	0.0	Nan	25	7177	64.08587988	-111.600246628	7	1	0.0	Nan	23	2528	1962.91441484	-1.27616363763	
