nodes	edges	clustering	sizeGC	sizeGC%	averagePathLength	reciprocity	density	diameter	a_out_in	a_out_in_avg	a_out_in_z	a_out_in_ASP	a_in_out	a_in_out_avg	a_in_out_z	a_in_out_ASP	a_out_out	a_out_out_avg	a_out_out_z	a_out_out_ASP	a_in_in	a_in_in_avg	a_in_in_z	a_in_in_ASP	kin_max_val	kin_max_avg	kin_max_sigma	kin_max_z	kin_max_size	kin_size_avg	kin_size_sigma	kin_size_z	kout_max_val	kout_max_avg	kout_max_sigma	kout_max_z	kout_max_size	kout_size_avg	kout_size_sigma	kout_size_z
11744	44752	0.171342249726	5082	0.432731607629	7.22349592947	0.199314384431	0.0003245019759	32	0.247693765209	-0.0133700434442	65.8331057325	0.479450887562	0.307362364896	-0.00716020077232	71.7889107966	0.522825964468	0.326531845701	-0.00872903574748	77.1058180843	0.561548061653	0.243985175281	-0.0108026410294	58.4885805796	0.425962007399	19	5	0.0	Nan	101	481	213.904184157	-1.77649633876	19	4	0.0	Nan	49	363	263.446389233	-1.19189335225	
