user	indegree	indegree_ranking	outdegree	outdegree_ranking	kin	kin_ranking	kout	kout_ranking	betweeness	betweeness_ranking	pagerank	pagerank_ranking	
!!!	0	(13539)	1	(8819)	0	(11314)	1	(5632)	0.00	(8105)	0.00001	(15541)
Nate_Dogg	15	(356)	2	(5420)	3	(114)	2	(1564)	22309.85	(3503)	0.00019	(948)
50_Cent	23	(158)	8	(827)	3	(114)	4	(46)	189737.32	(711)	0.00025	(632)
Dr._Dre	17	(287)	11	(430)	3	(114)	4	(46)	344964.69	(365)	0.00036	(337)
Eminem	27	(108)	4	(2413)	3	(114)	3	(136)	596006.91	(196)	0.00031	(415)
Jam_Master_Jay	4	(2353)	1	(8819)	1	(3654)	1	(5632)	742.21	(6589)	0.00004	(5346)
Justin_Timberlake	30	(87)	16	(183)	3	(114)	4	(46)	649506.82	(174)	0.00040	(278)
Kanye_West	24	(142)	14	(257)	3	(114)	3	(136)	1064387.55	(98)	0.00021	(794)
Snoop_Dogg	25	(130)	17	(151)	3	(114)	4	(46)	329808.67	(382)	0.00039	(295)
Timbaland	20	(219)	18	(127)	3	(114)	4	(46)	1111971.72	(92)	0.00029	(500)
9th_Wonder	0	(13539)	9	(665)	0	(11314)	3	(136)	0.00	(8105)	0.00001	(13866)
Al_Green	2	(4594)	0	(15389)	0	(11314)	0	(13899)	0.00	(8105)	0.00001	(12113)
Curtis_Mayfield	2	(4594)	2	(5420)	1	(3654)	2	(1564)	9546.51	(4829)	0.00004	(5697)
Jay-Z	25	(130)	10	(533)	3	(114)	3	(136)	211970.58	(627)	0.00029	(480)
Lloyd_Banks	6	(1454)	5	(1778)	2	(915)	3	(136)	24995.21	(3300)	0.00002	(8965)
Mary_J._Blige	16	(324)	7	(1052)	3	(114)	3	(136)	108871.54	(1241)	0.00013	(1784)
Memphis_Bleek	4	(2353)	1	(8819)	1	(3654)	1	(5632)	0.00	(8105)	0.00004	(5931)
Nas	12	(543)	2	(5420)	3	(114)	2	(1564)	25424.00	(3225)	0.00012	(1921)
Sean_Price	1	(7323)	0	(15389)	0	(11314)	0	(13899)	0.00	(8105)	0.00001	(13387)
