user	indegree	indegree_ranking	outdegree	outdegree_ranking	kin	kin_ranking	kout	kout_ranking	betweeness	betweeness_ranking	pagerank	pagerank_ranking	
14th_dalai_lama	33	(341)	20	(564)	5	(526)	6	(303)	1255028.32	(237)	0.00028	(349)
angela_merkel	50	(133)	17	(806)	4	(960)	5	(930)	864982.96	(385)	0.00024	(474)
barack_obama	166	(4)	68	(22)	7	(72)	7	(128)	11901767.08	(5)	0.00128	(10)
charles,_prince_of_wales	6	(4285)	6	(4685)	3	(2739)	4	(2314)	306106.03	(1234)	0.00007	(3761)
franklin_d._roosevelt	125	(14)	49	(52)	6	(204)	6	(303)	9787412.74	(9)	0.00142	(3)
george_w._bush	189	(2)	76	(16)	7	(72)	7	(128)	11582690.29	(6)	0.00140	(5)
gordon_brown	26	(540)	6	(4685)	4	(960)	4	(2314)	526852.62	(705)	0.00018	(803)
heinrich_harrer	4	(6282)	3	(9441)	3	(2739)	2	(8750)	94542.86	(3673)	0.00006	(4350)
hillary_rodham_clinton	65	(75)	21	(506)	6	(204)	6	(303)	1341899.12	(217)	0.00051	(96)
jawaharlal_nehru	17	(1120)	8	(3156)	5	(526)	3	(5036)	277026.04	(1373)	0.00017	(883)
manmohan_singh	9	(2745)	15	(1057)	5	(526)	6	(303)	273091.51	(1393)	0.00008	(2723)
martin_scorsese	71	(57)	22	(448)	6	(204)	5	(930)	3932482.51	(45)	0.00079	(26)
masayoshi_ōhira	27	(508)	21	(506)	9	(1)	9	(1)	309338.10	(1219)	0.00022	(551)
nancy_pelosi	9	(2745)	12	(1582)	3	(2739)	5	(930)	97399.73	(3583)	0.00004	(6179)
nelson_mandela	39	(238)	7	(3836)	4	(960)	3	(5036)	754701.27	(473)	0.00027	(381)
ogyen_trinley_dorje	1	(14193)	1	(16922)	1	(10571)	1	(14530)	0.00	(15597)	0.00002	(12132)
pope_paul_vi	14	(1503)	2	(12529)	2	(5422)	2	(8750)	92463.03	(3730)	0.00006	(4269)
shinzō_abe	77	(48)	47	(57)	9	(1)	9	(1)	2286464.76	(95)	0.00051	(98)
shoko_asahara	10	(2380)	4	(7246)	5	(526)	3	(5036)	94470.03	(3675)	0.00006	(4433)
thubten_gyatso,_13th_dalai_lama	3	(7930)	8	(3156)	3	(2739)	5	(930)	115434.54	(3143)	0.00004	(7654)
wen_jiabao	27	(508)	19	(638)	7	(72)	7	(128)	502459.82	(748)	0.00018	(814)
1980_in_aviation	0	(20472)	1	(16922)	0	(19000)	0	(22677)	0.00	(15597)	0.00001	(22105)
paul_maccready	1	(14193)	0	(23411)	0	(19000)	0	(22677)	0.00	(15597)	0.00001	(15908)
2_cold_scorpio	1	(14193)	1	(16922)	1	(10571)	1	(14530)	388.41	(14156)	0.00001	(16497)
mitsuharu_misawa	17	(1120)	12	(1582)	4	(960)	6	(303)	584783.80	(639)	0.00018	(787)
40_glocc	0	(20472)	1	(16922)	0	(19000)	1	(14530)	0.00	(15597)	0.00001	(22105)
50_cent	15	(1358)	5	(5760)	4	(960)	4	(2314)	84387.22	(4012)	0.00013	(1320)
david_borg	12	(1897)	3	(9441)	4	(960)	2	(8750)	292302.84	(1300)	0.00010	(2069)
dr._dre	15	(1358)	10	(2154)	4	(960)	4	(2314)	128798.13	(2870)	0.00023	(507)
eminem	33	(341)	23	(405)	4	(960)	4	(2314)	1149913.02	(266)	0.00026	(385)
jay-z	32	(367)	11	(1857)	4	(960)	4	(2314)	344817.54	(1110)	0.00022	(559)
kanye_west	31	(390)	18	(714)	4	(960)	4	(2314)	979986.31	(326)	0.00030	(308)
aad_de_mos	2	(10477)	1	(16922)	1	(10571)	1	(14530)	16987.00	(9912)	0.00003	(9015)
salman_al-moasher	10	(2380)	7	(3836)	2	(5422)	2	(8750)	260993.02	(1462)	0.00014	(1270)
aage_bohr	3	(7930)	5	(5760)	2	(5422)	3	(5036)	54101.23	(5429)	0.00004	(6795)
ben_roy_mottelson	3	(7930)	4	(7246)	2	(5422)	3	(5036)	9568.74	(10879)	0.00002	(10094)
james_rainwater	2	(10477)	3	(9441)	2	(5422)	2	(8750)	8192.38	(11120)	0.00002	(12103)
niels_bohr	28	(472)	11	(1857)	4	(960)	4	(2314)	648456.08	(555)	0.00029	(327)
werner_heisenberg	19	(926)	11	(1857)	4	(960)	4	(2314)	208830.51	(1843)	0.00019	(756)
wolfgang_pauli	13	(1680)	12	(1582)	3	(2739)	4	(2314)	261548.02	(1459)	0.00012	(1641)
aaliyah	7	(3665)	9	(2589)	4	(960)	4	(2314)	83214.05	(4061)	0.00007	(3550)
gladys_knight	7	(3665)	2	(12529)	3	(2739)	2	(8750)	22579.05	(8461)	0.00005	(5405)
hikaru_utada	40	(225)	32	(171)	6	(204)	6	(303)	2456735.96	(90)	0.00026	(396)
jet_li	17	(1120)	8	(3156)	4	(960)	3	(5036)	194301.98	(1975)	0.00010	(1951)
joel_silver	2	(10477)	4	(7246)	2	(5422)	3	(5036)	38403.03	(6671)	0.00002	(11128)
lil'_kim	9	(2745)	1	(16922)	3	(2739)	1	(14530)	501.59	(14007)	0.00004	(6282)
missy_elliott	12	(1897)	10	(2154)	4	(960)	4	(2314)	114008.75	(3167)	0.00009	(2631)
r._kelly	11	(2110)	10	(2154)	4	(960)	4	(2314)	262694.06	(1453)	0.00020	(686)
timbaland	14	(1503)	4	(7246)	4	(960)	4	(2314)	46566.34	(5918)	0.00009	(2278)
toni_braxton	7	(3665)	4	(7246)	3	(2739)	2	(8750)	36032.61	(6875)	0.00002	(10029)
a._a._milne	4	(6282)	2	(12529)	3	(2739)	1	(14530)	58346.72	(5177)	0.00004	(6526)
h._g._wells	21	(764)	40	(101)	4	(960)	4	(2314)	2759476.31	(73)	0.00018	(832)
