user	indegree	indegree_ranking	outdegree	outdegree_ranking	kin	kin_ranking	kout	kout_ranking	betweeness	betweeness_ranking	pagerank	pagerank_ranking	
50_cent	1	(137)	2	(38)	1	(14)	1	(14)	0.00	(166)	0.00258	(161)
dr._dre	4	(4)	3	(13)	1	(14)	1	(14)	8.00	(66)	0.00759	(12)
eminem	2	(42)	1	(124)	1	(14)	1	(14)	0.00	(166)	0.00379	(72)
aage_bohr	0	(551)	1	(124)	0	(323)	0	(356)	0.00	(166)	0.00020	(551)
niels_bohr	1	(137)	1	(124)	0	(323)	0	(356)	1.00	(120)	0.00039	(335)
aaliyah	1	(137)	2	(38)	1	(14)	1	(14)	5.00	(83)	0.00083	(247)
r._kelly	2	(42)	0	(568)	1	(14)	0	(356)	0.00	(166)	0.00144	(210)
timbaland	4	(4)	3	(13)	1	(14)	1	(14)	18.00	(38)	0.00200	(179)
abraham_lincoln	3	(14)	2	(38)	1	(14)	1	(14)	10.00	(59)	0.00304	(149)
andrew_johnson	2	(42)	1	(124)	1	(14)	1	(14)	6.00	(76)	0.00200	(178)
james_buchanan	1	(137)	2	(38)	1	(14)	1	(14)	5.00	(83)	0.00163	(193)
adolf_hitler	9	(1)	4	(5)	1	(14)	1	(14)	55.00	(13)	0.00466	(47)
eva_braun	1	(137)	1	(124)	1	(14)	1	(14)	0.00	(166)	0.00130	(214)
joseph_goebbels	2	(42)	1	(124)	1	(14)	1	(14)	5.00	(83)	0.00149	(202)
kurt_von_schleicher	2	(42)	0	(568)	1	(14)	0	(356)	0.00	(166)	0.00149	(202)
paul_von_hindenburg	1	(137)	2	(38)	1	(14)	1	(14)	12.00	(54)	0.00130	(215)
aerosmith	4	(4)	1	(124)	1	(14)	1	(14)	3.00	(97)	0.00821	(5)
steven_tyler	1	(137)	1	(124)	1	(14)	1	(14)	0.00	(166)	0.00792	(9)
agnetha_fältskog	0	(551)	1	(124)	0	(323)	0	(356)	0.00	(166)	0.00020	(551)
björn_ulvaeus	1	(137)	0	(568)	0	(323)	0	(356)	0.00	(166)	0.00039	(335)
ahmed_hassan_al-bakr	0	(551)	1	(124)	0	(323)	0	(356)	0.00	(166)	0.00020	(551)
saddam_hussein	1	(137)	0	(568)	0	(323)	0	(356)	0.00	(166)	0.00039	(335)
ahmed_iii	1	(137)	1	(124)	1	(14)	1	(14)	0.00	(166)	0.00335	(75)
mustafa_ii	1	(137)	1	(124)	1	(14)	1	(14)	0.00	(166)	0.00335	(75)
akbar_hashemi_rafsanjani	0	(551)	2	(38)	0	(323)	1	(14)	0.00	(166)	0.00020	(790)
ali_khamenei	2	(42)	1	(124)	1	(14)	1	(14)	1.00	(120)	0.00416	(56)
mohammad_khatami	2	(42)	1	(124)	1	(14)	1	(14)	1.00	(120)	0.00416	(56)
akhenaten	1	(137)	1	(124)	1	(14)	1	(14)	0.00	(166)	0.00254	(164)
tutankhamun	2	(42)	2	(38)	1	(14)	1	(14)	2.00	(108)	0.00497	(25)
al_gore	1	(137)	2	(38)	1	(14)	1	(14)	10.00	(59)	0.00097	(231)
bill_clinton	3	(14)	3	(13)	1	(14)	1	(14)	126.00	(3)	0.00245	(171)
george_w._bush	5	(3)	4	(5)	2	(1)	2	(1)	140.00	(2)	0.00665	(13)
alain_juppé	0	(551)	1	(124)	0	(323)	0	(356)	0.00	(166)	0.00020	(551)
édouard_balladur	1	(137)	0	(568)	0	(323)	0	(356)	0.00	(166)	0.00039	(335)
alan_garcía	1	(137)	1	(124)	1	(14)	1	(14)	0.00	(166)	0.00335	(75)
alberto_fujimori	1	(137)	1	(124)	1	(14)	1	(14)	0.00	(166)	0.00335	(75)
alban_berg	0	(551)	1	(124)	0	(323)	0	(356)	0.00	(166)	0.00020	(551)
anton_webern	1	(137)	0	(568)	0	(323)	0	(356)	0.00	(166)	0.00039	(335)
albert_ii,_prince_of_monaco	0	(551)	1	(124)	0	(323)	0	(356)	0.00	(166)	0.00020	(551)
grace_kelly	1	(137)	0	(568)	0	(323)	0	(356)	0.00	(166)	0.00039	(335)
alec_baldwin	1	(137)	1	(124)	1	(14)	1	(14)	0.00	(166)	0.00335	(75)
kim_basinger	1	(137)	1	(124)	1	(14)	1	(14)	0.00	(166)	0.00335	(75)
alec_douglas-home	0	(551)	1	(124)	0	(323)	1	(14)	0.00	(166)	0.00020	(551)
harold_macmillan	2	(42)	1	(124)	1	(14)	1	(14)	8.00	(66)	0.00170	(189)
aleksander_kwaśniewski	1	(137)	1	(124)	0	(323)	1	(14)	4.00	(90)	0.00057	(288)
lech_wałęsa	2	(42)	1	(124)	1	(14)	1	(14)	3.00	(97)	0.00792	(8)
alexander_alekhine	0	(551)	1	(124)	0	(323)	0	(356)	0.00	(166)	0.00020	(551)
max_euwe	1	(137)	0	(568)	0	(323)	0	(356)	0.00	(166)	0.00039	(335)
alexander_severus	2	(42)	1	(124)	1	(14)	1	(14)	1.00	(120)	0.00497	(28)
maximinus_thrax	1	(137)	1	(124)	1	(14)	1	(14)	0.00	(166)	0.00487	(36)
alfred_moisiu	0	(551)	1	(124)	0	(323)	0	(356)	0.00	(166)	0.00020	(551)
bamir_topi	1	(137)	0	(568)	0	(323)	0	(356)	0.00	(166)	0.00039	(335)
alfredo_palacio	0	(551)	1	(124)	0	(323)	0	(356)	0.00	(166)	0.00020	(551)
rafael_correa	1	(137)	0	(568)	0	(323)	0	(356)	0.00	(166)	0.00039	(335)
ruhollah_khomeini	1	(137)	1	(124)	1	(14)	1	(14)	0.00	(166)	0.00411	(61)
ana_ivanović	1	(137)	2	(38)	0	(323)	1	(14)	1.00	(120)	0.00027	(547)
daniela_hantuchová	1	(137)	0	(568)	0	(323)	0	(356)	0.00	(166)	0.00033	(516)
justine_henin	3	(14)	1	(124)	1	(14)	1	(14)	12.00	(54)	0.00059	(281)
anders_fogh_rasmussen	1	(137)	1	(124)	1	(14)	1	(14)	0.00	(166)	0.00335	(75)
lars_løkke_rasmussen	1	(137)	1	(124)	1	(14)	1	(14)	0.00	(166)	0.00335	(75)
andre_agassi	3	(14)	3	(13)	1	(14)	1	(14)	67.50	(8)	0.00276	(155)
michael_stich	1	(137)	0	(568)	1	(14)	0	(356)	0.00	(166)	0.00107	(224)
pete_sampras	2	(42)	1	(124)	1	(14)	1	(14)	6.00	(76)	0.00138	(212)
steffi_graf	3	(14)	3	(13)	1	(14)	1	(14)	49.00	(14)	0.00359	(73)
andy_murray	2	(42)	3	(13)	2	(1)	2	(1)	3.00	(97)	0.00062	(279)
novak_djokovic	4	(4)	3	(13)	2	(1)	2	(1)	34.50	(19)	0.00090	(238)
rafael_nadal	3	(14)	5	(2)	2	(1)	2	(1)	18.00	(38)	0.00075	(257)
roger_federer	7	(2)	11	(1)	2	(1)	2	(1)	144.50	(1)	0.00155	(196)
andy_roddick	2	(42)	3	(13)	1	(14)	1	(14)	16.00	(42)	0.00040	(334)
