nodes	edges	clustering	sizeGC	sizeGC%	averagePathLength	reciprocity	density	diameter	a_out_in	a_out_in_avg	a_out_in_z	a_out_in_ASP	a_in_out	a_in_out_avg	a_in_out_z	a_in_out_ASP	a_out_out	a_out_out_avg	a_out_out_z	a_out_out_ASP	a_in_in	a_in_in_avg	a_in_in_z	a_in_in_ASP	kin_max_val	kin_max_avg	kin_max_sigma	kin_max_z	kin_max_size	kin_size_avg	kin_size_sigma	kin_size_z	kout_max_val	kout_max_avg	kout_max_sigma	kout_max_z	kout_max_size	kout_size_avg	kout_size_sigma	kout_size_z
11078	42361	0.0920467521796	5384	0.486008304748	7.1651707568	0.172869980031	0.000345209459044	36	0.0472388972825	-0.00445731206706	10.999986483	0.296626438722	0.0753110911395	-0.00217811231393	16.8224786431	0.45363618747	0.115954440881	-0.00290326832318	28.2623799632	0.762125401811	0.0500121583791	-0.00351791345432	13.1315782687	0.354107098464	7	3	0.0	Nan	9	1548	98.3005595101	-15.6560655165	7	3	0.0	Nan	8	2857	84.4393273303	-33.7402024634	
