user	indegree	indegree_ranking	outdegree	outdegree_ranking	kin	kin_ranking	kout	kout_ranking	betweeness	betweeness_ranking	pagerank	pagerank_ranking	
Henryk_Sienkiewicz	3	(2441)	4	(2592)	2	(2522)	3	(2672)	2117.52	(2144)	0.00012	(2473)
Adam_Mickiewicz	4	(2172)	14	(859)	3	(2039)	8	(47)	4232.40	(1641)	0.00014	(2240)
Nero	27	(253)	16	(660)	7	(246)	7	(1018)	32768.93	(277)	0.00103	(104)
John_III_Sobieski	6	(1739)	3	(2841)	3	(2039)	3	(2672)	920.77	(2505)	0.00018	(1845)
Saint_Peter	14	(771)	20	(401)	5	(1198)	7	(1018)	36873.16	(234)	0.00066	(277)
Lassana_Diarra	2	(2718)	6	(2119)	2	(2522)	5	(1959)	148.82	(2986)	0.00008	(2978)
José_Mourinho	38	(122)	26	(185)	6	(789)	7	(1018)	74972.72	(77)	0.00082	(175)
Djibril_Cissé	5	(1951)	6	(2119)	3	(2039)	6	(1529)	869.10	(2524)	0.00014	(2238)
Mathieu_Flamini	6	(1739)	5	(2337)	3	(2039)	5	(1959)	857.44	(2531)	0.00011	(2505)
Claude_Makélélé	9	(1270)	12	(1080)	5	(1198)	7	(1018)	3399.34	(1829)	0.00019	(1734)
Wesley_Sneijder	15	(692)	15	(752)	5	(1198)	6	(1529)	18272.52	(540)	0.00043	(559)
Arsène_Wenger	42	(96)	19	(461)	6	(789)	7	(1018)	30028.10	(304)	0.00089	(146)
Paul_Walker	5	(1951)	3	(2841)	3	(2039)	3	(2672)	1727.50	(2242)	0.00008	(2971)
Clint_Eastwood	56	(49)	67	(2)	8	(51)	8	(47)	131987.57	(27)	0.00098	(117)
Vin_Diesel	6	(1739)	7	(1889)	3	(2039)	5	(1959)	4474.77	(1594)	0.00010	(2642)
Jacques_Cousteau	3	(2441)	7	(1889)	2	(2522)	6	(1529)	948.42	(2490)	0.00008	(2864)
Burt_Lancaster	24	(313)	11	(1196)	8	(51)	8	(47)	14381.50	(697)	0.00051	(420)
Rock_Hudson	18	(534)	12	(1080)	8	(51)	8	(47)	8105.20	(1108)	0.00032	(886)
James_Stewart	17	(598)	51	(10)	8	(51)	8	(47)	15598.96	(642)	0.00030	(1003)
Bernardo_Bertolucci	15	(692)	14	(859)	7	(246)	8	(47)	4172.16	(1651)	0.00028	(1143)
Moses	36	(139)	21	(349)	7	(246)	8	(47)	69090.93	(91)	0.00107	(97)
Kirk_Douglas	19	(494)	15	(752)	8	(51)	8	(47)	6179.23	(1350)	0.00036	(766)
Jim_Thorpe	3	(2441)	8	(1696)	3	(2039)	6	(1529)	7628.13	(1166)	0.00016	(1976)
Ted_Turner	11	(1050)	6	(2119)	7	(246)	6	(1529)	9416.31	(1001)	0.00034	(816)
Ginger_Rogers	16	(639)	21	(349)	8	(51)	8	(47)	7048.86	(1234)	0.00032	(913)
Deborah_Kerr	9	(1270)	6	(2119)	7	(246)	5	(1959)	2224.65	(2118)	0.00022	(1516)
Shimon_Peres	25	(286)	17	(594)	7	(246)	8	(47)	16589.91	(592)	0.00073	(219)
Sydney_Pollack	12	(935)	14	(859)	8	(51)	8	(47)	5841.06	(1389)	0.00024	(1383)
José_Raúl_Capablanca	6	(1739)	6	(2119)	4	(1605)	5	(1959)	163.52	(2971)	0.00016	(1956)
Garry_Kasparov	12	(935)	12	(1080)	4	(1605)	5	(1959)	26654.30	(352)	0.00037	(737)
Emanuel_Lasker	5	(1951)	11	(1196)	4	(1605)	6	(1529)	6226.98	(1340)	0.00014	(2212)
Alexander_Alekhine	5	(1951)	6	(2119)	4	(1605)	5	(1959)	2525.84	(2036)	0.00014	(2248)
Bobby_Fischer	9	(1270)	17	(594)	4	(1605)	7	(1018)	30574.50	(297)	0.00024	(1375)
Vladimir_Kramnik	7	(1562)	4	(2592)	4	(1605)	4	(2307)	62.63	(3107)	0.00019	(1690)
Anatoly_Karpov	9	(1270)	5	(2337)	4	(1605)	5	(1959)	813.72	(2553)	0.00025	(1325)
Howard_Hawks	20	(446)	8	(1696)	8	(51)	7	(1018)	2340.50	(2089)	0.00034	(835)
Lauren_Bacall	17	(598)	30	(104)	8	(51)	8	(47)	18423.10	(534)	0.00036	(775)
Humphrey_Bogart	30	(198)	43	(23)	8	(51)	8	(47)	22396.94	(432)	0.00050	(436)
Howard_Hughes	18	(534)	24	(241)	8	(51)	8	(47)	16008.79	(620)	0.00032	(885)
Gary_Cooper	24	(313)	18	(508)	8	(51)	8	(47)	7589.22	(1175)	0.00039	(659)
Marilyn_Monroe	45	(84)	43	(23)	8	(51)	8	(47)	47666.48	(163)	0.00074	(214)
John_Wayne	44	(88)	28	(138)	8	(51)	8	(47)	56636.04	(124)	0.00084	(166)
Robert_Altman	35	(151)	8	(1696)	8	(51)	7	(1018)	10472.41	(925)	0.00050	(445)
Quentin_Tarantino	34	(158)	25	(206)	8	(51)	8	(47)	33157.07	(273)	0.00051	(427)
Sweyn_Forkbeard	4	(2172)	7	(1889)	3	(2039)	3	(2672)	4560.08	(1582)	0.00017	(1927)
Cnut_the_Great	6	(1739)	6	(2119)	3	(2039)	3	(2672)	2994.06	(1931)	0.00022	(1467)
Charlemagne	37	(132)	13	(963)	6	(789)	5	(1959)	76489.81	(75)	0.00124	(75)
Harthacnut	4	(2172)	4	(2592)	3	(2039)	3	(2672)	75.17	(3085)	0.00014	(2224)
Snorri_Sturluson	5	(1951)	0	(3574)	3	(2039)	0	(3568)	0.00	(3235)	0.00015	(2124)
Otto_II,_Holy_Roman_Emperor	1	(3032)	2	(3086)	1	(2942)	2	(3010)	78.35	(3079)	0.00006	(3176)
James_I_of_England	17	(598)	15	(752)	5	(1198)	7	(1018)	12489.57	(789)	0.00037	(746)
Æthelred_the_Unready	5	(1951)	5	(2337)	3	(2039)	3	(2672)	2775.84	(1985)	0.00022	(1524)
Herbert_C._Brown	2	(2718)	1	(3343)	1	(2942)	1	(3325)	2.00	(3225)	0.00030	(997)
Ei-ichi_Negishi	2	(2718)	2	(3086)	1	(2942)	1	(3325)	3.00	(3220)	0.00052	(399)
Nguyen_Tan_Dung	1	(3032)	1	(3343)	1	(2942)	1	(3325)	0.00	(3235)	0.00008	(2976)
Nguyen_Minh_Triet	2	(2718)	3	(2841)	1	(2942)	2	(3010)	6960.29	(1247)	0.00012	(2388)
John_Major	15	(692)	15	(752)	7	(246)	8	(47)	12360.67	(802)	0.00056	(363)
Stephen_Hawking	5	(1951)	2	(3086)	5	(1198)	2	(3010)	1196.89	(2386)	0.00018	(1808)
Bill_Clinton	111	(6)	30	(104)	8	(51)	8	(47)	180529.61	(13)	0.00348	(5)
Gordon_Brown	36	(139)	8	(1696)	7	(246)	6	(1529)	25996.09	(371)	0.00095	(129)
Edward_Heath	10	(1160)	20	(401)	7	(246)	8	(47)	7670.53	(1158)	0.00041	(611)
George_Orwell	38	(122)	34	(60)	7	(246)	8	(47)	55063.97	(129)	0.00087	(155)
George_H._W._Bush	64	(28)	33	(67)	8	(51)	8	(47)	63074.97	(105)	0.00210	(23)
David_Cameron	25	(286)	10	(1328)	6	(789)	6	(1529)	27572.95	(337)	0.00070	(241)
Tony_Blair	59	(37)	24	(241)	8	(51)	8	(47)	145874.14	(22)	0.00183	(30)
Elizabeth_II	86	(16)	25	(206)	8	(51)	8	(47)	173680.59	(14)	0.00241	(16)
Clement_Attlee	19	(494)	14	(859)	7	(246)	8	(47)	12118.49	(823)	0.00069	(255)
Harold_Macmillan	18	(534)	22	(294)	7	(246)	8	(47)	21080.65	(462)	0.00072	(230)
J._Edgar_Hoover	27	(253)	17	(594)	8	(51)	8	(47)	25323.39	(383)	0.00067	(267)
Margaret_Thatcher	43	(91)	23	(265)	8	(51)	8	(47)	63212.78	(104)	0.00158	(48)
Lyndon_B._Johnson	64	(28)	23	(265)	8	(51)	8	(47)	64003.78	(100)	0.00195	(26)
Helmut_Kohl	25	(286)	22	(294)	7	(246)	8	(47)	37599.65	(228)	0.00076	(203)
Gaël_Clichy	9	(1270)	14	(859)	3	(2039)	6	(1529)	16674.88	(591)	0.00018	(1810)
Bacary_Sagna	6	(1739)	3	(2841)	3	(2039)	3	(2672)	293.05	(2848)	0.00011	(2540)
Patrice_Evra	13	(851)	17	(594)	5	(1198)	7	(1018)	4408.15	(1608)	0.00023	(1422)
Philippe_Senderos	6	(1739)	3	(2841)	3	(2039)	3	(2672)	3915.62	(1712)	0.00014	(2170)
Nicolas_Anelka	15	(692)	9	(1495)	6	(789)	6	(1529)	1565.93	(2279)	0.00032	(904)
Emmanuel_Adebayor	15	(692)	8	(1696)	5	(1198)	6	(1529)	3214.77	(1891)	0.00027	(1168)
Ashley_Cole	21	(403)	9	(1495)	6	(789)	6	(1529)	14204.59	(704)	0.00047	(487)
Cesc_Fàbregas	24	(313)	22	(294)	5	(1198)	7	(1018)	31188.22	(291)	0.00046	(519)
Kieran_Gibbs	4	(2172)	8	(1696)	3	(2039)	6	(1529)	1395.45	(2323)	0.00011	(2526)
Leonardo_da_Vinci	24	(313)	22	(294)	6	(789)	7	(1018)	63259.13	(103)	0.00088	(148)
Alex_Song	6	(1739)	8	(1696)	3	(2039)	5	(1959)	774.26	(2580)	0.00010	(2607)
Jens_Lehmann	12	(935)	11	(1196)	5	(1198)	6	(1529)	4869.24	(1523)	0.00037	(733)
Antonio_Valencia	2	(2718)	6	(2119)	2	(2522)	5	(1959)	207.23	(2934)	0.00006	(3171)
Herbert_Marcuse	12	(935)	13	(963)	7	(246)	8	(47)	6139.57	(1353)	0.00030	(996)
Niccolò_Machiavelli	26	(273)	34	(60)	7	(246)	8	(47)	46119.96	(172)	0.00075	(208)
Edmund_Husserl	29	(215)	32	(81)	7	(246)	8	(47)	39166.03	(216)	0.00069	(256)
Walter_Benjamin	14	(771)	14	(859)	7	(246)	8	(47)	6470.09	(1310)	0.00031	(970)
Thomas_Hobbes	20	(446)	10	(1328)	7	(246)	8	(47)	4581.01	(1575)	0.00062	(316)
Karl_Marx	77	(21)	29	(117)	7	(246)	8	(47)	106427.54	(45)	0.00210	(24)
Georg_Wilhelm_Friedrich_Hegel	40	(111)	38	(40)	7	(246)	8	(47)	38209.00	(224)	0.00089	(145)
György_Lukács	12	(935)	31	(93)	7	(246)	8	(47)	10519.66	(921)	0.00025	(1317)
Sigmund_Freud	59	(37)	23	(265)	7	(246)	8	(47)	96378.48	(52)	0.00152	(55)
Martin_Heidegger	34	(158)	36	(47)	7	(246)	8	(47)	31373.90	(287)	0.00084	(162)
Theodor_W._Adorno	23	(336)	30	(104)	7	(246)	8	(47)	21735.74	(448)	0.00046	(511)
Jürgen_Habermas	18	(534)	21	(349)	7	(246)	8	(47)	12164.38	(819)	0.00040	(631)
Friedrich_Schiller	24	(313)	11	(1196)	7	(246)	7	(1018)	9342.78	(1009)	0.00051	(430)
Jean-Jacques_Rousseau	49	(69)	39	(36)	7	(246)	8	(47)	62615.71	(106)	0.00120	(77)
Fyodor_Dostoyevsky	54	(50)	17	(594)	7	(246)	8	(47)	34312.89	(258)	0.00096	(123)
Alexander_II_of_Russia	14	(771)	11	(1196)	5	(1198)	5	(1959)	15864.61	(625)	0.00043	(569)
William_Shakespeare	170	(4)	22	(294)	8	(51)	8	(47)	136637.79	(26)	0.00374	(4)
Stendhal	9	(1270)	5	(2337)	6	(789)	5	(1959)	2900.97	(1947)	0.00040	(654)
Vladimir_Nabokov	32	(180)	22	(294)	7	(246)	8	(47)	28031.20	(334)	0.00067	(272)
James_Joyce	58	(40)	19	(461)	7	(246)	8	(47)	82671.01	(68)	0.00130	(70)
E._T._A._Hoffmann	6	(1739)	23	(265)	5	(1198)	8	(47)	5733.82	(1405)	0.00018	(1770)
Ernest_Hemingway	50	(64)	22	(294)	8	(51)	8	(47)	38738.99	(218)	0.00095	(131)
Virginia_Woolf	30	(198)	16	(660)	7	(246)	8	(47)	29274.86	(318)	0.00062	(318)
Friedrich_Nietzsche	74	(23)	39	(36)	7	(246)	8	(47)	129956.11	(32)	0.00187	(27)
Henri_Troyat	2	(2718)	5	(2337)	2	(2522)	4	(2307)	1893.31	(2203)	0.00011	(2509)
Honoré_de_Balzac	29	(215)	29	(117)	7	(246)	8	(47)	37349.20	(229)	0.00073	(220)
Albert_Camus	26	(273)	22	(294)	7	(246)	8	(47)	21489.55	(455)	0.00056	(366)
Nikolai_Gogol	19	(494)	13	(963)	7	(246)	8	(47)	11404.57	(861)	0.00036	(756)
Victor_Hugo	47	(74)	33	(67)	7	(246)	8	(47)	87886.67	(65)	0.00161	(45)
Aleksandr_Solzhenitsyn	14	(771)	15	(752)	6	(789)	8	(47)	33931.35	(265)	0.00048	(474)
Fahd_of_Saudi_Arabia	1	(3032)	7	(1889)	1	(2942)	6	(1529)	468.74	(2742)	0.00007	(3010)
Jacques_Chirac	46	(78)	26	(185)	7	(246)	8	(47)	90086.84	(61)	0.00130	(69)
Mahmoud_Abbas	12	(935)	9	(1495)	7	(246)	7	(1018)	9401.58	(1004)	0.00060	(331)
Pervez_Musharraf	7	(1562)	6	(2119)	3	(2039)	5	(1959)	3580.09	(1781)	0.00025	(1302)
Saddam_Hussein	58	(40)	15	(752)	8	(51)	8	(47)	38503.26	(221)	0.00179	(33)
Dick_Cheney	29	(215)	25	(206)	8	(51)	8	(47)	23933.61	(400)	0.00096	(125)
Charles,_Prince_of_Wales	10	(1160)	21	(349)	5	(1198)	7	(1018)	24290.96	(398)	0.00014	(2176)
Osama_bin_Laden	25	(286)	8	(1696)	7	(246)	6	(1529)	13536.80	(738)	0.00097	(122)
Woodrow_Wilson	33	(166)	17	(594)	7	(246)	7	(1018)	26659.99	(351)	0.00114	(84)
Franklin_D._Roosevelt	91	(13)	24	(241)	8	(51)	8	(47)	100445.99	(51)	0.00295	(11)
Zachary_Taylor	15	(692)	16	(660)	7	(246)	7	(1018)	10739.91	(905)	0.00081	(177)
George_F._Kennan	4	(2172)	14	(859)	4	(1605)	8	(47)	8892.76	(1035)	0.00015	(2145)
Léon_Bourgeois	3	(2441)	0	(3574)	3	(2039)	0	(3568)	0.00	(3235)	0.00016	(2049)
William_McKinley	17	(598)	8	(1696)	7	(246)	6	(1529)	4684.32	(1554)	0.00057	(358)
Grover_Cleveland	15	(692)	6	(2119)	7	(246)	5	(1959)	5846.58	(1386)	0.00075	(210)
Robert_E._Lee	18	(534)	13	(963)	7	(246)	7	(1018)	9834.40	(971)	0.00072	(231)
John_Adams	24	(313)	13	(963)	7	(246)	8	(47)	34051.55	(262)	0.00127	(72)
Erich_Ludendorff	5	(1951)	4	(2592)	4	(1605)	4	(2307)	1459.60	(2305)	0.00028	(1084)
William_Randolph_Hearst	9	(1270)	21	(349)	6	(789)	8	(47)	18267.94	(541)	0.00034	(830)
Pope_Benedict_XV	11	(1050)	13	(963)	7	(246)	7	(1018)	9474.70	(993)	0.00052	(410)
Herbert_Hoover	28	(235)	22	(294)	8	(51)	8	(47)	27118.83	(346)	0.00113	(85)
Theodore_Roosevelt	47	(74)	22	(294)	8	(51)	7	(1018)	91117.70	(60)	0.00184	(28)
William_Howard_Taft	15	(692)	15	(752)	7	(246)	7	(1018)	7898.78	(1131)	0.00064	(298)
Andrew_Johnson	21	(403)	10	(1328)	7	(246)	7	(1018)	9128.69	(1021)	0.00096	(126)
Abraham_Lincoln	49	(69)	12	(1080)	8	(51)	7	(1018)	29864.15	(308)	0.00181	(31)
Warren_G._Harding	10	(1160)	16	(660)	7	(246)	7	(1018)	7775.39	(1146)	0.00053	(398)
Claude_Debussy	21	(403)	19	(461)	7	(246)	8	(47)	15680.34	(639)	0.00044	(555)
Pyotr_Ilyich_Tchaikovsky	13	(851)	8	(1696)	6	(789)	6	(1529)	7032.25	(1238)	0.00033	(855)
Georges_Bizet	12	(935)	6	(2119)	5	(1198)	6	(1529)	2718.29	(1995)	0.00021	(1555)
Igor_Stravinsky	40	(111)	15	(752)	7	(246)	8	(47)	31147.45	(292)	0.00071	(233)
Duke_Ellington	18	(534)	21	(349)	7	(246)	8	(47)	9903.95	(965)	0.00034	(849)
Franz_Liszt	49	(69)	16	(660)	7	(246)	7	(1018)	34213.96	(260)	0.00117	(79)
Stéphane_Mallarmé	12	(935)	13	(963)	7	(246)	8	(47)	5691.12	(1412)	0.00037	(714)
Olivier_Messiaen	11	(1050)	18	(508)	5	(1198)	8	(47)	10469.49	(927)	0.00015	(2073)
George_Gershwin	17	(598)	28	(138)	7	(246)	8	(47)	36425.09	(238)	0.00031	(965)
Anton_Webern	17	(598)	9	(1495)	7	(246)	7	(1018)	2924.77	(1943)	0.00035	(789)
Béla_Bartók	13	(851)	10	(1328)	6	(789)	7	(1018)	2509.62	(2041)	0.00027	(1206)
César_Franck	6	(1739)	9	(1495)	5	(1198)	6	(1529)	2141.39	(2138)	0.00018	(1843)
Richard_Strauss	31	(190)	14	(859)	7	(246)	8	(47)	18599.63	(528)	0.00065	(281)
John_Williams	5	(1951)	14	(859)	5	(1198)	7	(1018)	5811.74	(1394)	0.00013	(2355)
Heinrich_Heine	18	(534)	21	(349)	7	(246)	8	(47)	23870.56	(402)	0.00063	(299)
Gabriele_d'Annunzio	7	(1562)	10	(1328)	4	(1605)	6	(1529)	12163.20	(820)	0.00028	(1074)
Richard_Wagner	63	(30)	38	(40)	7	(246)	8	(47)	153420.95	(18)	0.00169	(40)
Joseph_Haydn	14	(771)	6	(2119)	6	(789)	5	(1959)	6474.36	(1309)	0.00051	(416)
Pierre_Boulez	18	(534)	21	(349)	7	(246)	8	(47)	11239.81	(869)	0.00033	(883)
Paul_Verlaine	12	(935)	11	(1196)	7	(246)	8	(47)	14659.94	(679)	0.00052	(401)
Stephen_Harper	12	(935)	10	(1328)	5	(1198)	7	(1018)	3578.21	(1782)	0.00025	(1290)
Pierre_Trudeau	15	(692)	20	(401)	6	(789)	8	(47)	26019.78	(367)	0.00043	(560)
Barack_Obama	192	(2)	24	(241)	8	(51)	8	(47)	187874.39	(10)	0.00444	(3)
Michaëlle_Jean	3	(2441)	10	(1328)	3	(2039)	7	(1018)	1417.61	(2313)	0.00012	(2433)
Hillary_Rodham_Clinton	62	(33)	25	(206)	8	(51)	8	(47)	35324.42	(246)	0.00165	(42)
Wen_Jiabao	6	(1739)	8	(1696)	4	(1605)	6	(1529)	3127.33	(1911)	0.00028	(1150)
Vicente_Fox	4	(2172)	9	(1495)	3	(2039)	7	(1018)	11512.12	(854)	0.00019	(1677)
Brian_Mulroney	10	(1160)	12	(1080)	7	(246)	8	(47)	6244.13	(1339)	0.00041	(613)
George_W._Bush	200	(1)	51	(10)	8	(51)	8	(47)	409385.66	(2)	0.00572	(1)
Paul_Martin	6	(1739)	9	(1495)	3	(2039)	7	(1018)	1933.80	(2196)	0.00018	(1820)
Nat_King_Cole	13	(851)	10	(1328)	7	(246)	8	(47)	3523.11	(1799)	0.00027	(1216)
John_F._Kennedy	100	(9)	43	(23)	8	(51)	8	(47)	155714.95	(17)	0.00279	(12)
Ray_Charles	23	(336)	14	(859)	7	(246)	8	(47)	7623.58	(1169)	0.00040	(642)
Ella_Fitzgerald	18	(534)	15	(752)	7	(246)	8	(47)	8299.87	(1090)	0.00028	(1141)
Bob_Hope	26	(273)	19	(461)	8	(51)	8	(47)	40676.74	(211)	0.00047	(485)
Frank_Sinatra	68	(27)	51	(10)	8	(51)	8	(47)	87546.15	(66)	0.00118	(78)
Julie_Andrews	18	(534)	12	(1080)	7	(246)	8	(47)	9187.02	(1018)	0.00026	(1249)
Judy_Garland	26	(273)	16	(660)	8	(51)	8	(47)	7068.84	(1230)	0.00034	(820)
Louis_Armstrong	22	(365)	14	(859)	7	(246)	8	(47)	12368.47	(801)	0.00036	(785)
Johann_Sebastian_Bach	43	(91)	8	(1696)	7	(246)	6	(1529)	21684.84	(452)	0.00109	(94)
Alessandro_Del_Piero	5	(1951)	13	(963)	4	(1605)	6	(1529)	7400.96	(1190)	0.00012	(2358)
Ronaldinho	16	(639)	14	(859)	6	(789)	7	(1018)	13246.88	(756)	0.00038	(677)
Pelé	45	(84)	15	(752)	6	(789)	7	(1018)	139127.17	(24)	0.00175	(37)
Steve_Nash	9	(1270)	12	(1080)	4	(1605)	6	(1529)	13071.42	(764)	0.00018	(1801)
