user	indegree	indegree_ranking	outdegree	outdegree_ranking	kin	kin_ranking	kout	kout_ranking	betweeness	betweeness_ranking	pagerank	pagerank_ranking	
フランソワ・モーリアック	4	(1049)	0	(3017)	2	(1027)	0	(2960)	0.00	(2332)	0.00016	(1736)
アンドレ・マルロー	6	(671)	6	(709)	3	(330)	3	(524)	28092.89	(268)	0.00044	(666)
セーレン・キェルケゴール	7	(545)	2	(1800)	3	(330)	2	(1286)	507.34	(1952)	0.00035	(943)
シモーヌ・ド・ボーヴォワール	6	(671)	1	(2299)	3	(330)	1	(2049)	2299.10	(1582)	0.00025	(1306)
マクシミリアン・フォン・バーデン	1	(2171)	2	(1800)	1	(1793)	2	(1286)	0.00	(2332)	0.00011	(2159)
フリードリヒ・エーベルト	8	(454)	7	(555)	4	(79)	2	(1286)	5608.13	(1082)	0.00053	(507)
パウル・フォン・ヒンデンブルク	21	(65)	14	(144)	4	(79)	5	(59)	27444.36	(280)	0.00097	(143)
アレッサンドロ・ボルタ	5	(838)	3	(1380)	2	(1027)	2	(1286)	6651.70	(960)	0.00021	(1488)
ナポレオン・ボナパルト	43	(13)	21	(43)	4	(79)	3	(524)	352187.46	(7)	0.00421	(2)
ルイージ・ガルヴァーニ	1	(2171)	3	(1380)	1	(1793)	2	(1286)	102.38	(2159)	0.00011	(2225)
ベンジャミン・フランクリン	8	(454)	5	(865)	3	(330)	3	(524)	23232.99	(346)	0.00078	(241)
アイルトン・セナ	14	(161)	14	(144)	6	(40)	6	(43)	40918.81	(179)	0.00070	(299)
デイモン・ヒル	10	(296)	12	(202)	6	(40)	6	(43)	14843.00	(537)	0.00045	(643)
ネルソン・ピケ	5	(838)	3	(1380)	5	(69)	3	(524)	0.53	(2327)	0.00028	(1176)
フェルナンド・アロンソ	13	(190)	10	(293)	6	(40)	6	(43)	58210.17	(113)	0.00054	(491)
ミハエル・シューマッハ	20	(71)	22	(34)	6	(40)	6	(43)	49564.51	(138)	0.00113	(112)
アラン・プロスト	10	(296)	8	(468)	6	(40)	5	(59)	23306.21	(344)	0.00049	(571)
ジーコ	9	(362)	5	(865)	4	(79)	3	(524)	10640.57	(713)	0.00062	(377)
