nodes	edges	clustering	sizeGC	sizeGC%	averagePathLength	reciprocity	density	diameter	a_out_in	a_out_in_avg	a_out_in_z	a_out_in_ASP	a_in_out	a_in_out_avg	a_in_out_z	a_in_out_ASP	a_out_out	a_out_out_avg	a_out_out_z	a_out_out_ASP	a_in_in	a_in_in_avg	a_in_in_z	a_in_in_ASP	kin_max_val	kin_max_avg	kin_max_sigma	kin_max_z	kin_max_size	kin_size_avg	kin_size_sigma	kin_size_z	kout_max_val	kout_max_avg	kout_max_sigma	kout_max_z	kout_max_size	kout_size_avg	kout_size_sigma	kout_size_z
23819	85422	0.0732071319953	11057	0.464209244721	7.00702617963	0.181276560287	0.00015057085624	46	0.0270100542354	-0.00338140942306	8.68283539497	0.221080016943	0.0888314581052	-0.0012853704391	24.0308358601	0.611866672285	0.0812708794801	-0.00252314272985	23.610337624	0.601160059416	0.0589108933901	-0.00214793492369	18.2256865163	0.464057522747	10	3	0.0	Nan	11	3041	105.740247777	-28.6551248337	10	3	0.0	Nan	11	5689	93.6322593981	-60.6414929694	
