user	indegree	indegree_ranking	outdegree	outdegree_ranking	kin	kin_ranking	kout	kout_ranking	betweeness	betweeness_ranking	pagerank	pagerank_ranking	
Paul_Bowles	1	(12003)	9	(1910)	1	(8333)	4	(590)	40298.95	(4926)	0.00002	(12281)
Ígor_Stravinski	45	(130)	17	(597)	4	(435)	4	(590)	773216.79	(364)	0.00029	(337)
Aaron_Johnson	0	(18361)	1	(13705)	0	(16419)	1	(11113)	0.00	(12578)	0.00001	(19583)
John_Lennon	91	(22)	31	(153)	7	(33)	6	(186)	2712701.66	(58)	0.00075	(58)
Aaron_Klug	6	(3167)	8	(2302)	3	(1978)	4	(590)	105763.77	(2635)	0.00006	(4279)
Henry_Taube	2	(8234)	2	(9704)	2	(3975)	2	(6074)	29962.17	(5734)	0.00003	(8369)
John_Desmond_Bernal	7	(2679)	10	(1583)	4	(435)	4	(590)	39689.28	(4943)	0.00006	(4699)
Ken'ichi_Fukui	3	(6168)	3	(7249)	3	(1978)	3	(2848)	2981.74	(9942)	0.00003	(7410)
Michael_Atiyah	20	(592)	14	(868)	4	(435)	4	(590)	668817.88	(442)	0.00019	(754)
Robert_May	4	(4834)	4	(5581)	3	(1978)	3	(2848)	103864.80	(2671)	0.00004	(6280)
Rosalind_Franklin	4	(4834)	3	(7249)	3	(1978)	3	(2848)	876.17	(10796)	0.00003	(7187)
Rudolf_Peierls	18	(700)	19	(478)	4	(435)	4	(590)	300645.85	(992)	0.00013	(1532)
Subrahmanyan_Chandrasekhar	12	(1308)	9	(1910)	4	(435)	4	(590)	164972.77	(1803)	0.00012	(1680)
Aaron_Ogden	2	(8234)	5	(4366)	1	(8333)	2	(6074)	37377.87	(5086)	0.00002	(11188)
James_Madison	17	(782)	8	(2302)	4	(435)	3	(2848)	1501537.99	(136)	0.00045	(160)
James_Schureman	1	(12003)	0	(19796)	1	(8333)	0	(18642)	0.00	(12578)	0.00001	(15513)
John_Adams	14	(1027)	3	(7249)	4	(435)	3	(2848)	90460.50	(2983)	0.00033	(265)
Joseph_Bloomfield	2	(8234)	2	(9704)	1	(8333)	2	(6074)	23381.60	(6383)	0.00002	(11702)
William_Sanford_Pennington	2	(8234)	4	(5581)	1	(8333)	2	(6074)	35369.20	(5244)	0.00002	(12238)
Aaron_Schock	0	(18361)	1	(13705)	0	(16419)	0	(18642)	0.00	(12578)	0.00001	(19583)
Stephen_Colbert	1	(12003)	1	(13705)	0	(16419)	0	(18642)	1.00	(12367)	0.00001	(13397)
Aaron_Siskind	0	(18361)	1	(13705)	0	(16419)	1	(11113)	0.00	(12578)	0.00001	(19583)
William_Blake	18	(700)	12	(1172)	4	(435)	4	(590)	1097994.79	(221)	0.00013	(1498)
Aaron_Sorkin	1	(12003)	32	(138)	1	(8333)	4	(590)	142180.41	(2070)	0.00001	(15536)
Alec_Baldwin	14	(1027)	2	(9704)	4	(435)	2	(6074)	47471.27	(4544)	0.00006	(4214)
Annette_Bening	8	(2275)	8	(2302)	3	(1978)	4	(590)	296182.00	(1014)	0.00002	(9943)
Ben_Mezrich	1	(12003)	0	(19796)	1	(8333)	0	(18642)	0.00	(12578)	0.00001	(18298)
Demi_Moore	31	(276)	9	(1910)	4	(435)	3	(2848)	269698.01	(1107)	0.00023	(560)
Frank_Capra	19	(654)	45	(53)	4	(435)	4	(590)	622250.77	(467)	0.00033	(267)
Harold_Becker	1	(12003)	0	(19796)	1	(8333)	0	(18642)	0.00	(12578)	0.00001	(18298)
