user	indegree	indegree_ranking	outdegree	outdegree_ranking	kin	kin_ranking	kout	kout_ranking	betweeness	betweeness_ranking	pagerank	pagerank_ranking	
"weird_al"_yankovic	0	(5477)	4	(403)	0	(4558)	2	(203)	0.00	(2844)	0.00002	(5486)
chamillionaire	2	(1362)	1	(2981)	1	(930)	1	(1373)	1.00	(2662)	0.00023	(1137)
coolio	1	(2584)	1	(2981)	0	(4558)	1	(1373)	0.50	(2829)	0.00003	(5425)
lady_gaga	8	(197)	6	(184)	1	(930)	3	(50)	74164.91	(236)	0.00013	(2513)
michael_jackson	31	(4)	19	(4)	2	(137)	3	(50)	1642241.44	(1)	0.00137	(26)
14th_dalai_lama	1	(2584)	2	(1362)	1	(930)	1	(1373)	3850.00	(1177)	0.00009	(3073)
jawaharlal_nehru	3	(849)	2	(1362)	1	(930)	2	(203)	11346.29	(789)	0.00015	(2298)
thubten_gyatso,_13th_dalai_lama	2	(1362)	1	(2981)	1	(930)	1	(1373)	1926.00	(1460)	0.00008	(3289)
50_cent	11	(104)	7	(133)	2	(137)	3	(50)	63511.02	(269)	0.00066	(159)
dr._dre	14	(53)	7	(133)	2	(137)	3	(50)	206753.38	(69)	0.00084	(87)
eminem	19	(26)	12	(28)	2	(137)	3	(50)	384152.03	(26)	0.00086	(80)
jay-z	20	(23)	4	(403)	2	(137)	3	(50)	57059.03	(301)	0.00075	(115)
kanye_west	16	(35)	6	(184)	2	(137)	2	(203)	88233.07	(198)	0.00064	(172)
lloyd_banks	3	(849)	4	(403)	2	(137)	2	(203)	580.19	(1779)	0.00017	(2055)
tony_yayo	3	(849)	1	(2981)	2	(137)	1	(1373)	0.00	(2844)	0.00021	(1253)
young_buck	3	(849)	2	(1362)	2	(137)	1	(1373)	0.33	(2843)	0.00015	(2343)
a._j._mclean	1	(2584)	1	(2981)	1	(930)	1	(1373)	0.00	(2844)	0.00025	(986)
backstreet_boys	5	(433)	2	(1362)	1	(930)	1	(1373)	6952.00	(988)	0.00052	(258)
a._p._j._abdul_kalam	1	(2584)	1	(2981)	1	(930)	1	(1373)	0.00	(2844)	0.00020	(1359)
pratibha_patil	1	(2584)	1	(2981)	1	(930)	1	(1373)	0.00	(2844)	0.00020	(1359)
aage_bohr	3	(849)	3	(712)	2	(137)	2	(203)	10730.00	(810)	0.00035	(575)
ben_roy_mottelson	2	(1362)	2	(1362)	2	(137)	2	(203)	0.00	(2844)	0.00023	(1124)
james_rainwater	2	(1362)	2	(1362)	2	(137)	2	(203)	0.00	(2844)	0.00023	(1124)
niels_bohr	9	(164)	4	(403)	2	(137)	2	(203)	99036.18	(180)	0.00056	(229)
aaliyah	3	(849)	6	(184)	2	(137)	3	(50)	19678.89	(607)	0.00023	(1136)
gladys_knight	1	(2584)	1	(2981)	1	(930)	1	(1373)	374.32	(1816)	0.00005	(3997)
jet_li	3	(849)	0	(6627)	1	(930)	0	(5823)	0.00	(2844)	0.00009	(3099)
lil'_kim	7	(244)	0	(6627)	2	(137)	0	(5823)	0.00	(2844)	0.00025	(1015)
missy_elliott	10	(131)	5	(264)	2	(137)	3	(50)	18179.76	(626)	0.00036	(539)
r._kelly	7	(244)	5	(264)	2	(137)	3	(50)	85272.56	(203)	0.00039	(449)
timbaland	14	(53)	9	(67)	2	(137)	3	(50)	276650.40	(43)	0.00071	(132)
aaron_burr	3	(849)	2	(1362)	2	(137)	2	(203)	2.33	(2533)	0.00030	(715)
