user	indegree	indegree_ranking	outdegree	outdegree_ranking	kin	kin_ranking	kout	kout_ranking	betweeness	betweeness_ranking	pagerank	pagerank_ranking	
"weird_al"_yankovic	0	(9269)	5	(907)	0	(8117)	3	(226)	0.00	(5684)	0.00001	(9386)
chamillionaire	3	(2044)	2	(3554)	1	(2769)	2	(1113)	2567.27	(4283)	0.00004	(6197)
coolio	1	(5105)	5	(907)	0	(8117)	3	(226)	101.82	(4752)	0.00001	(9231)
eminem	32	(36)	18	(30)	4	(72)	4	(70)	567504.79	(133)	0.00051	(173)
lady_gaga	12	(329)	10	(210)	3	(170)	4	(70)	262747.52	(368)	0.00015	(1618)
michael_jackson	58	(6)	33	(1)	4	(72)	4	(70)	6858415.33	(1)	0.00134	(15)
14th_dalai_lama	1	(5105)	5	(907)	1	(2769)	3	(226)	16347.00	(2633)	0.00003	(6547)
george_w._bush	72	(2)	24	(12)	4	(72)	4	(70)	1310089.43	(31)	0.00245	(3)
jawaharlal_nehru	6	(929)	2	(3554)	2	(542)	2	(1113)	72726.64	(1139)	0.00013	(1944)
mao_zedong	36	(27)	16	(58)	3	(170)	3	(226)	825009.99	(73)	0.00128	(18)
martin_scorsese	38	(25)	19	(23)	3	(170)	3	(226)	4103713.49	(3)	0.00120	(26)
thubten_gyatso,_13th_dalai_lama	2	(3028)	2	(3554)	1	(2769)	1	(4477)	10902.00	(2998)	0.00005	(5272)
50_cent	23	(87)	12	(132)	4	(72)	4	(70)	170888.88	(553)	0.00046	(235)
dr._dre	23	(87)	9	(262)	4	(72)	4	(70)	378899.25	(229)	0.00056	(146)
fat_joe	5	(1181)	4	(1342)	2	(542)	3	(226)	15294.25	(2686)	0.00013	(1948)
jam-master_jay	1	(5105)	2	(3554)	1	(2769)	1	(4477)	9039.00	(3326)	0.00005	(5518)
jay-z	35	(30)	8	(356)	4	(72)	4	(70)	329509.20	(290)	0.00060	(127)
justin_timberlake	25	(65)	13	(104)	4	(72)	4	(70)	793844.47	(80)	0.00056	(144)
kanye_west	27	(52)	12	(132)	4	(72)	4	(70)	608205.72	(120)	0.00038	(345)
lloyd_banks	8	(622)	5	(907)	3	(170)	3	(226)	5668.37	(3600)	0.00014	(1682)
sean_combs	6	(929)	3	(2119)	3	(170)	3	(226)	10893.27	(3070)	0.00014	(1702)
timbaland	21	(111)	12	(132)	4	(72)	4	(70)	634289.83	(114)	0.00043	(261)
tony_yayo	4	(1541)	3	(2119)	2	(542)	3	(226)	968.16	(4504)	0.00009	(3379)
young_buck	4	(1541)	3	(2119)	2	(542)	3	(226)	843.49	(4525)	0.00008	(3948)
9th_wonder	0	(9269)	2	(3554)	0	(8117)	2	(1113)	0.00	(5684)	0.00001	(9727)
mary_j._blige	11	(393)	4	(1342)	3	(170)	3	(226)	43135.79	(1624)	0.00012	(2127)
a._a._milne	0	(9269)	1	(6400)	0	(8117)	1	(4477)	0.00	(5684)	0.00001	(10498)
h._g._wells	5	(1181)	3	(2119)	2	(542)	2	(1113)	265789.06	(363)	0.00013	(1932)
a._e._becquerel	1	(5105)	1	(6400)	1	(2769)	1	(4477)	0.00	(5684)	0.00005	(5266)
henri_becquerel	2	(3028)	2	(3554)	1	(2769)	1	(4477)	14485.00	(2738)	0.00009	(3623)
a._e._van_vogt	2	(3028)	1	(6400)	1	(2769)	1	(4477)	461.21	(4605)	0.00003	(6957)
alfred_korzybski	1	(5105)	4	(1342)	1	(2769)	1	(4477)	5899.21	(3576)	0.00004	(6145)
a._j._mclean	1	(5105)	2	(3554)	1	(2769)	1	(4477)	0.00	(5684)	0.00026	(670)
backstreet_boys	10	(452)	2	(3554)	2	(542)	1	(4477)	18089.00	(2457)	0.00056	(148)
howie_dorough	2	(3028)	1	(6400)	1	(2769)	1	(4477)	0.00	(5684)	0.00037	(353)
a._p._hill	0	(9269)	1	(6400)	0	(8117)	1	(4477)	0.00	(5684)	0.00001	(10498)
robert_e._lee	8	(622)	3	(2119)	2	(542)	2	(1113)	36229.30	(1778)	0.00028	(601)
a._p._j._abdul_kalam	1	(5105)	2	(3554)	1	(2769)	1	(4477)	1.00	(5484)	0.00004	(6249)
k._r._narayanan	1	(5105)	0	(11902)	1	(2769)	0	(11091)	0.00	(5684)	0.00003	(7103)
pratibha_patil	1	(5105)	1	(6400)	1	(2769)	1	(4477)	0.00	(5684)	0.00003	(7103)
a._s._byatt	1	(5105)	1	(6400)	1	(2769)	1	(4477)	0.00	(5684)	0.00010	(2724)
margaret_drabble	1	(5105)	1	(6400)	1	(2769)	1	(4477)	0.00	(5684)	0.00010	(2724)
aad_de_mos	0	(9269)	1	(6400)	0	(8117)	1	(4477)	0.00	(5684)	0.00001	(10498)
salman_al-moasher	4	(1541)	2	(3554)	1	(2769)	1	(4477)	16353.00	(2619)	0.00012	(2313)
aage_bohr	3	(2044)	5	(907)	2	(542)	3	(226)	34240.41	(1829)	0.00011	(2451)
ben_roy_mottelson	2	(3028)	2	(3554)	2	(542)	2	(1113)	0.00	(5684)	0.00006	(4910)
james_rainwater	2	(3028)	2	(3554)	2	(542)	2	(1113)	0.00	(5684)	0.00006	(4910)
niels_bohr	20	(121)	8	(356)	2	(542)	3	(226)	336027.12	(283)	0.00044	(251)
