user	indegree	indegree_ranking	outdegree	outdegree_ranking	kin	kin_ranking	kout	kout_ranking	betweeness	betweeness_ranking	pagerank	pagerank_ranking	
50_cent	4	(35)	2	(100)	2	(1)	2	(1)	6.50	(209)	0.00091	(434)
dr._dre	5	(16)	5	(10)	2	(1)	2	(1)	27.50	(136)	0.00150	(166)
eminem	3	(65)	2	(100)	2	(1)	2	(1)	6.00	(210)	0.00089	(443)
a._j._mclean	0	(1141)	1	(318)	0	(743)	0	(831)	0.00	(358)	0.00010	(1141)
backstreet_boys	2	(120)	0	(1226)	0	(743)	0	(831)	0.00	(358)	0.00028	(677)
aage_bohr	0	(1141)	1	(318)	0	(743)	1	(63)	0.00	(358)	0.00010	(1141)
niels_bohr	4	(35)	1	(318)	1	(74)	1	(63)	5.00	(218)	0.00443	(7)
aaliyah	1	(345)	2	(100)	1	(74)	1	(63)	100.00	(62)	0.00053	(523)
r._kelly	2	(120)	3	(43)	1	(74)	1	(63)	154.00	(44)	0.00106	(394)
timbaland	5	(16)	4	(24)	1	(74)	1	(63)	134.00	(54)	0.00184	(136)
aaron_burr	0	(1141)	1	(318)	0	(743)	0	(831)	0.00	(358)	0.00010	(1141)
alexander_hamilton	1	(345)	0	(1226)	0	(743)	0	(831)	0.00	(358)	0.00019	(792)
aaron_carter	0	(1141)	1	(318)	0	(743)	0	(831)	0.00	(358)	0.00010	(1141)
aaron_ciechanover	2	(120)	2	(100)	2	(1)	2	(1)	0.00	(358)	0.00134	(179)
avram_hershko	2	(120)	2	(100)	2	(1)	2	(1)	0.00	(358)	0.00134	(179)
irwin_rose	2	(120)	2	(100)	2	(1)	2	(1)	0.00	(358)	0.00134	(179)
abraham_lincoln	5	(16)	3	(43)	1	(74)	1	(63)	50.00	(100)	0.00333	(14)
andrew_johnson	2	(120)	2	(100)	1	(74)	1	(63)	21.00	(147)	0.00228	(70)
james_buchanan	2	(120)	2	(100)	1	(74)	1	(63)	37.00	(110)	0.00204	(86)
john_wilkes_booth	1	(345)	1	(318)	1	(74)	1	(63)	0.00	(358)	0.00113	(383)
ada_lovelace	1	(345)	1	(318)	0	(743)	0	(831)	1.00	(305)	0.00019	(792)
charles_babbage	1	(345)	0	(1226)	0	(743)	0	(831)	0.00	(358)	0.00027	(695)
adolf_eichmann	0	(1141)	1	(318)	0	(743)	1	(63)	0.00	(358)	0.00010	(1141)
reinhard_heydrich	1	(345)	1	(318)	0	(743)	1	(63)	18.00	(154)	0.00019	(792)
adolf_hitler	16	(1)	7	(5)	1	(74)	1	(63)	536.00	(9)	0.00525	(4)
albert_speer	1	(345)	1	(318)	1	(74)	1	(63)	0.00	(358)	0.00079	(461)
benito_mussolini	5	(16)	5	(10)	1	(74)	1	(63)	189.00	(37)	0.00239	(63)
eva_braun	1	(345)	1	(318)	1	(74)	1	(63)	0.00	(358)	0.00079	(461)
hermann_göring	1	(345)	1	(318)	1	(74)	1	(63)	0.00	(358)	0.00079	(461)
joseph_goebbels	2	(120)	1	(318)	1	(74)	1	(63)	16.00	(161)	0.00088	(444)
kurt_von_schleicher	2	(120)	1	(318)	1	(74)	1	(63)	37.00	(110)	0.00626	(1)
paul_von_hindenburg	2	(120)	3	(43)	1	(74)	1	(63)	153.00	(46)	0.00091	(433)
adrian_smith	0	(1141)	1	(318)	0	(743)	0	(831)	0.00	(358)	0.00010	(1141)
bruce_dickinson	2	(120)	0	(1226)	0	(743)	0	(831)	0.00	(358)	0.00028	(677)
aerosmith	6	(8)	1	(318)	1	(74)	1	(63)	9.00	(186)	0.00371	(11)
steven_tyler	1	(345)	2	(100)	1	(74)	1	(63)	5.00	(218)	0.00354	(13)
aeschylus	1	(345)	1	(318)	1	(74)	1	(63)	0.00	(358)	0.00134	(186)
sophocles	1	(345)	1	(318)	1	(74)	1	(63)	0.00	(358)	0.00134	(186)
agnetha_fältskog	1	(345)	1	(318)	1	(74)	1	(63)	0.00	(358)	0.00134	(186)
björn_ulvaeus	1	(345)	1	(318)	1	(74)	1	(63)	0.00	(358)	0.00134	(186)
