user	indegree	indegree_ranking	outdegree	outdegree_ranking	kin	kin_ranking	kout	kout_ranking	betweeness	betweeness_ranking	pagerank	pagerank_ranking	
50_cent	4	(86)	2	(220)	2	(16)	2	(13)	6.50	(391)	0.00205	(38)
dr._dre	10	(7)	5	(31)	2	(16)	2	(13)	117.83	(142)	0.00496	(2)
eminem	7	(23)	2	(220)	2	(16)	2	(13)	65.33	(189)	0.00218	(29)
a._j._mclean	1	(661)	1	(656)	1	(147)	1	(180)	0.00	(670)	0.00106	(193)
backstreet_boys	2	(271)	1	(656)	1	(147)	1	(180)	1.00	(581)	0.00108	(172)
a._p._j._abdul_kalam	0	(1945)	1	(656)	0	(1351)	0	(1563)	0.00	(670)	0.00006	(1966)
pratibha_patil	1	(661)	0	(2152)	0	(1351)	0	(1563)	0.00	(670)	0.00011	(1402)
aage_bohr	2	(271)	1	(656)	1	(147)	1	(180)	10.00	(338)	0.00016	(1268)
niels_bohr	4	(86)	3	(107)	1	(147)	1	(180)	38.00	(242)	0.00092	(262)
aaliyah	2	(271)	2	(220)	1	(147)	2	(13)	350.33	(64)	0.00036	(891)
r._kelly	2	(271)	4	(52)	1	(147)	2	(13)	1274.83	(17)	0.00048	(778)
timbaland	7	(23)	6	(17)	1	(147)	2	(13)	867.67	(28)	0.00123	(129)
aaron_burr	0	(1945)	1	(656)	0	(1351)	0	(1563)	0.00	(670)	0.00006	(1966)
alexander_hamilton	3	(145)	0	(2152)	1	(147)	0	(1563)	0.00	(670)	0.00037	(873)
aaron_carter	0	(1945)	1	(656)	0	(1351)	1	(180)	0.00	(670)	0.00006	(1966)
aaron_ciechanover	2	(271)	2	(220)	2	(16)	2	(13)	0.00	(670)	0.00073	(332)
avram_hershko	2	(271)	2	(220)	2	(16)	2	(13)	0.00	(670)	0.00073	(332)
irwin_rose	2	(271)	2	(220)	2	(16)	2	(13)	0.00	(670)	0.00073	(332)
abdou_diouf	2	(271)	2	(220)	1	(147)	1	(180)	2.00	(527)	0.00108	(160)
abdoulaye_wade	1	(661)	1	(656)	1	(147)	1	(180)	0.00	(670)	0.00056	(685)
léopold_sédar_senghor	1	(661)	1	(656)	1	(147)	1	(180)	0.00	(670)	0.00056	(685)
abdullah_gül	2	(271)	1	(656)	1	(147)	1	(180)	1.00	(581)	0.00108	(172)
recep_tayyip_erdoğan	1	(661)	1	(656)	1	(147)	1	(180)	0.00	(670)	0.00106	(193)
abdurrahman_wahid	2	(271)	1	(656)	1	(147)	1	(180)	6.00	(392)	0.00033	(910)
megawati_sukarnoputri	1	(661)	2	(220)	1	(147)	1	(180)	4.00	(443)	0.00036	(880)
abraham_lincoln	5	(54)	3	(107)	1	(147)	1	(180)	127.00	(135)	0.00153	(81)
andrew_johnson	3	(145)	2	(220)	1	(147)	1	(180)	56.00	(205)	0.00102	(219)
james_buchanan	2	(271)	2	(220)	1	(147)	1	(180)	126.00	(136)	0.00095	(253)
john_wilkes_booth	1	(661)	1	(656)	1	(147)	1	(180)	0.00	(670)	0.00053	(719)
ada_lovelace	1	(661)	1	(656)	0	(1351)	0	(1563)	1.00	(581)	0.00011	(1402)
charles_babbage	1	(661)	0	(2152)	0	(1351)	0	(1563)	0.00	(670)	0.00016	(1244)
adam_smith	1	(661)	1	(656)	0	(1351)	0	(1563)	2.00	(527)	0.00011	(1402)
david_hume	1	(661)	1	(656)	0	(1351)	0	(1563)	2.00	(527)	0.00016	(1244)
adolf_anderssen	0	(1945)	1	(656)	0	(1351)	0	(1563)	0.00	(670)	0.00006	(1966)
paul_morphy	1	(661)	0	(2152)	0	(1351)	0	(1563)	0.00	(670)	0.00011	(1402)
adolf_eichmann	1	(661)	1	(656)	0	(1351)	1	(180)	25.00	(275)	0.00011	(1402)
reinhard_heydrich	3	(145)	1	(656)	1	(147)	1	(180)	72.00	(184)	0.00072	(614)
adolf_hitler	32	(1)	11	(3)	2	(16)	2	(13)	1983.00	(12)	0.00866	(1)
albert_speer	1	(661)	1	(656)	1	(147)	1	(180)	0.00	(670)	0.00078	(312)
anton_drexler	1	(661)	1	(656)	1	(147)	1	(180)	0.00	(670)	0.00078	(312)
benito_mussolini	7	(23)	5	(31)	1	(147)	1	(180)	715.00	(36)	0.00225	(27)
eva_braun	1	(661)	1	(656)	1	(147)	1	(180)	0.00	(670)	0.00078	(312)
franz_von_papen	2	(271)	3	(107)	2	(16)	2	(13)	88.00	(165)	0.00113	(149)
heinrich_himmler	7	(23)	3	(107)	1	(147)	1	(180)	257.50	(84)	0.00166	(67)
hermann_göring	3	(145)	1	(656)	1	(147)	1	(180)	24.00	(279)	0.00135	(115)
joseph_goebbels	4	(86)	1	(656)	1	(147)	1	(180)	24.00	(279)	0.00089	(275)
karl_dönitz	1	(661)	1	(656)	1	(147)	1	(180)	0.00	(670)	0.00078	(312)
kurt_von_schleicher	2	(271)	3	(107)	2	(16)	2	(13)	2.50	(525)	0.00113	(149)
paul_von_hindenburg	4	(86)	3	(107)	2	(16)	1	(180)	405.00	(57)	0.00210	(34)
adolf_von_baeyer	1	(661)	1	(656)	0	(1351)	0	(1563)	1.00	(581)	0.00011	(1402)
justus_von_liebig	1	(661)	0	(2152)	0	(1351)	0	(1563)	0.00	(670)	0.00016	(1244)
adrian_smith	0	(1945)	1	(656)	0	(1351)	0	(1563)	0.00	(670)	0.00006	(1966)
bruce_dickinson	3	(145)	0	(2152)	0	(1351)	0	(1563)	0.00	(670)	0.00022	(1062)
adrien_brody	0	(1945)	1	(656)	0	(1351)	0	(1563)	0.00	(670)	0.00006	(1966)
władysław_szpilman	1	(661)	0	(2152)	0	(1351)	0	(1563)	0.00	(670)	0.00011	(1402)
aerosmith	6	(37)	1	(656)	1	(147)	1	(180)	10.00	(338)	0.00172	(61)
steven_tyler	2	(271)	2	(220)	1	(147)	1	(180)	6.00	(392)	0.00212	(33)
aeschylus	1	(661)	1	(656)	1	(147)	1	(180)	0.00	(670)	0.00073	(346)
sophocles	1	(661)	1	(656)	1	(147)	1	(180)	0.00	(670)	0.00073	(346)
agnetha_fältskog	1	(661)	1	(656)	1	(147)	1	(180)	0.00	(670)	0.00056	(685)
björn_ulvaeus	2	(271)	2	(220)	1	(147)	1	(180)	2.00	(527)	0.00108	(160)
agostinho_neto	1	(661)	1	(656)	1	(147)	1	(180)	0.00	(670)	0.00073	(346)
josé_eduardo_dos_santos	1	(661)	1	(656)	1	(147)	1	(180)	0.00	(670)	0.00073	(346)
agyness_deyn	0	(1945)	1	(656)	0	(1351)	0	(1563)	0.00	(670)	0.00006	(1966)
giorgio_armani	1	(661)	0	(2152)	0	(1351)	0	(1563)	0.00	(670)	0.00011	(1402)
ahmed_ben_bella	0	(1945)	1	(656)	0	(1351)	0	(1563)	0.00	(670)	0.00006	(1966)
houari_boumediène	1	(661)	0	(2152)	0	(1351)	0	(1563)	0.00	(670)	0.00011	(1402)
ahmed_hassan_al-bakr	1	(661)	1	(656)	1	(147)	1	(180)	0.00	(670)	0.00234	(23)
saddam_hussein	6	(37)	1	(656)	1	(147)	1	(180)	5.00	(415)	0.00248	(17)
ahmed_iii	1	(661)	1	(656)	1	(147)	1	(180)	0.00	(670)	0.00073	(346)
mustafa_ii	1	(661)	1	(656)	1	(147)	1	(180)	0.00	(670)	0.00073	(346)
ahmet_necdet_sezer	0	(1945)	1	(656)	0	(1351)	1	(180)	0.00	(670)	0.00006	(1966)
aigars_kalvītis	0	(1945)	1	(656)	0	(1351)	0	(1563)	0.00	(670)	0.00006	(1966)
ivars_godmanis	2	(271)	0	(2152)	0	(1351)	0	(1563)	0.00	(670)	0.00016	(1203)
