user	indegree	indegree_ranking	outdegree	outdegree_ranking	kin	kin_ranking	kout	kout_ranking	betweeness	betweeness_ranking	pagerank	pagerank_ranking	
14th_dalai_lama	0	(17745)	40	(22)	0	(15610)	4	(279)	0.00	(12750)	0.00001	(17746)
bernardo_bertolucci	16	(731)	9	(1316)	3	(598)	3	(1159)	568862.99	(573)	0.00019	(784)
bill_clinton	149	(4)	43	(17)	4	(184)	5	(91)	14040167.56	(3)	0.00238	(3)
brad_pitt	32	(191)	10	(1062)	3	(598)	3	(1159)	1648268.08	(130)	0.00018	(874)
chiang_kai-shek	27	(277)	5	(3723)	3	(598)	2	(5342)	263509.73	(1350)	0.00060	(79)
dag_hammarskjöld	12	(1139)	9	(1316)	3	(598)	3	(1159)	1258126.71	(202)	0.00016	(1103)
danielle_mitterrand	3	(5712)	1	(14511)	0	(15610)	1	(11407)	718.52	(11152)	0.00001	(16784)
deng_xiaoping	15	(802)	7	(2098)	2	(2531)	2	(5342)	189441.95	(1867)	0.00024	(522)
desmond_tutu	9	(1712)	3	(7046)	2	(2531)	3	(1159)	315728.01	(1114)	0.00012	(1702)
george_w._bush	160	(3)	40	(22)	4	(184)	5	(91)	8267798.20	(11)	0.00230	(5)
heinrich_harrer	7	(2345)	9	(1316)	3	(598)	3	(1159)	447202.18	(765)	0.00006	(4046)
jamphel_yeshe_gyaltsen	1	(11314)	1	(14511)	0	(15610)	1	(11407)	0.00	(12750)	0.00001	(17739)
jan_peter_balkenende	26	(305)	20	(190)	3	(598)	3	(1159)	1945582.29	(95)	0.00024	(523)
jawaharlal_nehru	12	(1139)	4	(5026)	2	(2531)	2	(5342)	190651.30	(1857)	0.00019	(808)
jean-jacques_annaud	2	(7743)	0	(21603)	1	(6799)	0	(20464)	0.00	(12750)	0.00001	(17115)
jiang_zemin	7	(2345)	4	(5026)	2	(2531)	2	(5342)	206662.63	(1702)	0.00011	(1869)
li_xiannian	1	(11314)	2	(10020)	0	(15610)	2	(5342)	0.25	(12747)	0.00001	(17743)
ma_bufang	3	(5712)	1	(14511)	0	(15610)	1	(11407)	13045.00	(8565)	0.00002	(11768)
mao_zedong	45	(94)	14	(502)	3	(598)	2	(5342)	1414751.49	(174)	0.00103	(26)
martin_scorsese	55	(52)	17	(302)	3	(598)	4	(279)	1809518.25	(109)	0.00049	(123)
maxime_verhagen	14	(908)	12	(702)	3	(598)	3	(1159)	287494.29	(1228)	0.00017	(938)
miguel_serrano	3	(5712)	7	(2098)	1	(6799)	3	(1159)	5608.59	(9734)	0.00001	(15365)
mikhail_gorbachev	50	(72)	18	(256)	3	(598)	4	(279)	2262670.36	(80)	0.00088	(41)
mohandas_karamchand_gandhi	28	(258)	6	(2775)	3	(598)	2	(5342)	1051393.25	(262)	0.00049	(120)
nikita_khrushchev	45	(94)	11	(849)	3	(598)	4	(279)	3335710.17	(49)	0.00069	(62)
nikolai_bulganin	2	(7743)	3	(7046)	1	(6799)	3	(1159)	673.43	(11178)	0.00001	(15031)
phuntsok_wangyal	1	(11314)	3	(7046)	0	(15610)	2	(5342)	1.00	(12478)	0.00001	(17744)
richard_gere	15	(802)	3	(7046)	2	(2531)	2	(5342)	260173.46	(1361)	0.00014	(1319)
ruud_lubbers	27	(277)	14	(502)	3	(598)	3	(1159)	752232.89	(393)	0.00030	(351)
shoko_asahara	2	(7743)	0	(21603)	0	(15610)	0	(20464)	0.00	(12750)	0.00001	(13460)
tenzin_choedrak	1	(11314)	1	(14511)	0	(15610)	1	(11407)	0.00	(12750)	0.00001	(17739)
thubten_gyatso,_13th_dalai_lama	5	(3504)	0	(21603)	1	(6799)	0	(20464)	0.00	(12750)	0.00002	(9156)
thubten_jigme_norbu	2	(7743)	2	(10020)	1	(6799)	1	(11407)	14168.55	(8127)	0.00001	(13261)
tsepon_w._d._shakabpa	1	(11314)	1	(14511)	0	(15610)	0	(20464)	0.00	(12750)	0.00001	(17739)
u_nu	2	(7743)	1	(14511)	1	(6799)	1	(11407)	213.76	(11528)	0.00002	(12175)
wen_jiabao	4	(4411)	4	(5026)	1	(6799)	2	(5342)	51704.91	(4797)	0.00004	(7126)
wim_kok	13	(1019)	9	(1316)	3	(598)	3	(1159)	426975.90	(815)	0.00014	(1342)
yang_jiechi	1	(11314)	0	(21603)	0	(15610)	0	(20464)	0.00	(12750)	0.00001	(17739)
yves_leterme	15	(802)	15	(421)	3	(598)	4	(279)	768023.67	(378)	0.00010	(2251)
zhou_enlai	14	(908)	5	(3723)	2	(2531)	2	(5342)	375051.27	(939)	0.00035	(263)
zhu_de	3	(5712)	4	(5026)	2	(2531)	2	(5342)	0.25	(12747)	0.00010	(2227)
50_cent	31	(206)	21	(163)	4	(184)	5	(91)	1089082.99	(250)	0.00021	(663)
cam'ron	2	(7743)	0	(21603)	2	(2531)	0	(20464)	0.00	(12750)	0.00002	(9074)
dr._dre	34	(172)	11	(849)	4	(184)	5	(91)	615631.74	(512)	0.00033	(295)
eminem	41	(110)	11	(849)	4	(184)	5	(91)	1797798.23	(113)	0.00034	(270)
fat_joe	15	(802)	8	(1635)	3	(598)	4	(279)	43402.65	(5272)	0.00009	(2470)
ghostface_killah	4	(4411)	0	(21603)	2	(2531)	0	(20464)	0.00	(12750)	0.00002	(9943)
jam-master_jay	2	(7743)	1	(14511)	1	(6799)	1	(11407)	13042.00	(8816)	0.00002	(10206)
jay-z	54	(55)	10	(1062)	4	(184)	5	(91)	1112477.44	(241)	0.00047	(131)
jim_jones	3	(5712)	1	(14511)	2	(2531)	0	(20464)	19089.00	(7494)	0.00002	(9090)
justin_timberlake	40	(117)	21	(163)	4	(184)	5	(91)	1241008.30	(207)	0.00025	(466)
kanye_west	37	(144)	16	(357)	4	(184)	5	(91)	1566786.00	(145)	0.00031	(323)
lloyd_banks	11	(1301)	11	(849)	3	(598)	5	(91)	222046.52	(1588)	0.00007	(3421)
mike_tyson	9	(1712)	4	(5026)	3	(598)	1	(11407)	145887.40	(2318)	0.00019	(832)
nate_dogg	11	(1301)	9	(1316)	4	(184)	5	(91)	194761.32	(1818)	0.00016	(1038)
nicole_scherzinger	14	(908)	5	(3723)	4	(184)	3	(1159)	1258348.61	(201)	0.00009	(2435)
r._kelly	16	(731)	9	(1316)	4	(184)	4	(279)	168355.33	(2087)	0.00016	(1029)
robin_thicke	3	(5712)	19	(225)	2	(2531)	5	(91)	178336.66	(1988)	0.00003	(8253)
sean_combs	22	(429)	23	(110)	4	(184)	5	(91)	864064.89	(335)	0.00016	(1022)
sticky_fingaz	2	(7743)	0	(21603)	1	(6799)	0	(20464)	0.00	(12750)	0.00002	(11820)
timbaland	29	(236)	15	(421)	4	(184)	5	(91)	459127.98	(744)	0.00018	(890)
tony_yayo	5	(3504)	7	(2098)	3	(598)	5	(91)	661692.30	(471)	0.00004	(7052)
young_buck	12	(1139)	5	(3723)	3	(598)	4	(279)	98598.88	(3141)	0.00008	(2970)
aad_de_mos	5	(3504)	3	(7046)	2	(2531)	1	(11407)	284445.04	(1240)	0.00026	(456)
constant_vanden_stock	11	(1301)	0	(21603)	2	(2531)	0	(20464)	0.00	(12750)	0.00012	(1753)
kees_rijvers	12	(1139)	11	(849)	3	(598)	3	(1159)	770878.90	(375)	0.00035	(265)
salman_al-moasher	10	(1490)	1	(14511)	2	(2531)	1	(11407)	164537.98	(2121)	0.00018	(881)
aad_van_den_hoek	0	(17745)	1	(14511)	0	(15610)	1	(11407)	0.00	(12750)	0.00001	(20738)
gerrie_knetemann	8	(1986)	6	(2775)	2	(2531)	3	(1159)	398453.29	(879)	0.00007	(3434)
aafje_heynis	0	(17745)	3	(7046)	0	(15610)	2	(5342)	0.00	(12750)	0.00001	(19946)
bernard_haitink	11	(1301)	12	(702)	2	(2531)	3	(1159)	121354.21	(2711)	0.00005	(5383)
laurens_bogtman	1	(11314)	0	(21603)	0	(15610)	0	(20464)	0.00	(12750)	0.00001	(16496)
wolfgang_sawallisch	3	(5712)	12	(702)	0	(15610)	3	(1159)	19769.49	(7316)	0.00001	(14284)
aage_bohr	5	(3504)	9	(1316)	4	(184)	4	(279)	13017.78	(8831)	0.00003	(8041)
antony_hewish	7	(2345)	8	(1635)	4	(184)	4	(279)	41434.62	(5395)	0.00004	(6242)
ben_roy_mottelson	5	(3504)	9	(1316)	4	(184)	4	(279)	28902.94	(6374)	0.00003	(8041)
hendrik_anthony_kramers	7	(2345)	3	(7046)	3	(598)	2	(5342)	5296.88	(9791)	0.00004	(6174)
james_rainwater	5	(3504)	5	(3723)	4	(184)	4	(279)	870.59	(11072)	0.00003	(8429)
martin_ryle	9	(1712)	9	(1316)	4	(184)	4	(279)	111115.31	(2881)	0.00006	(3862)
niels_bohr	32	(191)	5	(3723)	4	(184)	3	(1159)	348405.51	(1004)	0.00034	(281)
samuel_c._c._ting	7	(2345)	7	(2098)	4	(184)	4	(279)	10298.90	(9111)	0.00003	(7351)
werner_heisenberg	27	(277)	13	(606)	4	(184)	4	(279)	649839.88	(483)	0.00029	(358)
wolfgang_pauli	24	(360)	12	(702)	4	(184)	4	(279)	608810.31	(522)	0.00021	(641)
aaliyah	5	(3504)	7	(2098)	4	(184)	4	(279)	61348.39	(4344)	0.00005	(5589)
harold_perrineau	1	(11314)	0	(21603)	1	(6799)	0	(20464)	0.00	(12750)	0.00001	(13394)
jet_li	14	(908)	0	(21603)	1	(6799)	0	(20464)	0.00	(12750)	0.00004	(6052)
lil'_kim	22	(429)	27	(59)	4	(184)	5	(91)	1308969.89	(189)	0.00015	(1233)
missy_elliott	23	(388)	9	(1316)	4	(184)	5	(91)	255607.74	(1383)	0.00016	(1119)
toni_braxton	7	(2345)	2	(10020)	2	(2531)	2	(5342)	71937.36	(3928)	0.00003	(7607)
aalt_toersen	0	(17745)	1	(14511)	0	(15610)	0	(20464)	0.00	(12750)	0.00001	(20738)
paul_lodewijkx	1	(11314)	0	(21603)	0	(15610)	0	(20464)	0.00	(12750)	0.00001	(13524)
a._a._milne	1	(11314)	1	(14511)	1	(6799)	1	(11407)	904.76	(11055)	0.00001	(12932)
h._g._wells	14	(908)	2	(10020)	2	(2531)	2	(5342)	140797.36	(2394)	0.00006	(4121)
aaron_bell	0	(17745)	5	(3723)	0	(15610)	4	(279)	0.00	(12750)	0.00001	(24017)
billie_holiday	49	(76)	7	(2098)	3	(598)	4	(279)	491454.70	(697)	0.00026	(444)
duke_ellington	95	(12)	17	(302)	4	(184)	4	(279)	1816484.81	(106)	0.00061	(76)
lester_young	32	(191)	14	(502)	4	(184)	4	(279)	150504.96	(2246)	0.00022	(624)
miles_davis	92	(13)	27	(59)	4	(184)	4	(279)	1779636.96	(115)	0.00063	(74)
sammy_davis,_jr	12	(1139)	0	(21603)	3	(598)	0	(20464)	0.00	(12750)	0.00019	(844)
aaron_burr	11	(1301)	2	(10020)	3	(598)	2	(5342)	43465.86	(5267)	0.00026	(457)
alexander_hamilton	12	(1139)	4	(5026)	3	(598)	3	(1159)	181846.98	(1945)	0.00028	(387)
thomas_jefferson_rusk	30	(220)	10	(1062)	3	(598)	3	(1159)	513711.61	(656)	0.00058	(86)
aaron_carter	2	(7743)	3	(7046)	2	(2531)	2	(5342)	25752.05	(6742)	0.00004	(6251)
backstreet_boys	14	(908)	3	(7046)	2	(2531)	1	(11407)	155685.15	(2185)	0.00012	(1626)
hilary_duff	19	(548)	5	(3723)	2	(2531)	2	(5342)	171747.92	(2052)	0.00014	(1360)
lindsay_lohan	17	(671)	10	(1062)	2	(2531)	2	(5342)	657256.26	(475)	0.00012	(1819)
aaron_ciechanover	7	(2345)	7	(2098)	5	(98)	5	(91)	61280.66	(4346)	0.00006	(4568)
avram_hershko	7	(2345)	7	(2098)	5	(98)	5	(91)	61280.66	(4346)	0.00006	(4568)
irwin_rose	7	(2345)	7	(2098)	5	(98)	5	(91)	61280.66	(4346)	0.00006	(4568)
peter_agre	7	(2345)	7	(2098)	5	(98)	5	(91)	79383.00	(3653)	0.00006	(4745)
richard_r._schrock	6	(2858)	6	(2775)	5	(98)	5	(91)	88536.38	(3399)	0.00005	(5145)
robert_h._grubbs	6	(2858)	6	(2775)	5	(98)	5	(91)	88536.38	(3399)	0.00005	(5145)
roderick_mackinnon	7	(2345)	7	(2098)	5	(98)	5	(91)	79383.00	(3653)	0.00006	(4745)
yves_chauvin	6	(2858)	6	(2775)	5	(98)	5	(91)	88536.38	(3399)	0.00005	(5145)
aaron_copland	28	(258)	10	(1062)	2	(2531)	3	(1159)	407454.95	(861)	0.00009	(2638)
benny_goodman	61	(41)	12	(702)	4	(184)	4	(279)	1452519.12	(167)	0.00041	(184)
carlos_chávez	3	(5712)	10	(1062)	1	(6799)	3	(1159)	40467.78	(5450)	0.00002	(10695)
ignacy_jan_paderewski	1	(11314)	1	(14511)	1	(6799)	1	(11407)	3245.56	(10237)	0.00001	(12557)
igor_stravinsky	65	(33)	37	(27)	3	(598)	3	(1159)	6285562.80	(16)	0.00046	(143)
james_agee	4	(4411)	0	(21603)	2	(2531)	0	(20464)	0.00	(12750)	0.00003	(8743)
leonard_bernstein	36	(155)	16	(357)	3	(598)	3	(1159)	1652856.01	(128)	0.00029	(367)
nadia_boulanger	35	(163)	27	(59)	3	(598)	3	(1159)	1652769.84	(129)	0.00015	(1127)
orson_welles	54	(55)	23	(110)	3	(598)	3	(1159)	3423409.32	(47)	0.00054	(104)
tōru_takemitsu	8	(1986)	13	(606)	2	(2531)	3	(1159)	308990.17	(1137)	0.00007	(3518)
william_shakespeare	192	(2)	35	(33)	3	(598)	3	(1159)	12830617.78	(5)	0.00149	(12)
aaron_jay_kernis	0	(17745)	1	(14511)	0	(15610)	1	(11407)	0.00	(12750)	0.00001	(20738)
