user	indegree	indegree_ranking	outdegree	outdegree_ranking	kin	kin_ranking	kout	kout_ranking	betweeness	betweeness_ranking	pagerank	pagerank_ranking	
庇護十二世	8	(212)	2	(1152)	2	(286)	2	(517)	11483.92	(483)	0.00113	(166)
庇護十一世	2	(1089)	4	(650)	2	(286)	2	(517)	5650.79	(778)	0.00099	(199)
若望二十三世	3	(770)	2	(1152)	2	(286)	2	(517)	7912.58	(629)	0.00087	(245)
查尔斯·达尔文	10	(150)	1	(1712)	2	(286)	1	(1232)	10858.15	(509)	0.00033	(828)
約翰·赫歇爾	2	(1089)	2	(1152)	1	(1018)	1	(1232)	10648.15	(518)	0.00043	(639)
欧根·达尔伯特	1	(1636)	1	(1712)	1	(1018)	1	(1232)	0.00	(1718)	0.00012	(1613)
弗朗茨·李斯特	19	(47)	13	(85)	2	(286)	3	(85)	46846.94	(109)	0.00101	(193)
南部阳一郎	0	(2428)	1	(1712)	0	(2237)	0	(2420)	0.00	(1718)	0.00005	(2573)
维塔利·拉扎列维奇·金兹堡	1	(1636)	0	(2531)	0	(2237)	0	(2420)	0.00	(1718)	0.00010	(1799)
庇護十世	4	(583)	2	(1152)	2	(286)	2	(517)	482.82	(1395)	0.00141	(118)
良十三世	5	(444)	2	(1152)	2	(286)	2	(517)	3050.41	(978)	0.00152	(105)
本篤十五世	3	(770)	2	(1152)	2	(286)	2	(517)	1548.14	(1228)	0.00094	(216)
阿拉姆·哈恰圖良	0	(2428)	1	(1712)	0	(2237)	1	(1232)	0.00	(1718)	0.00005	(2573)
大卫·奥伊斯特拉赫	3	(770)	4	(650)	1	(1018)	3	(85)	2459.31	(1032)	0.00012	(1654)
乔凡尼·多美尼科·卡西尼	1	(1636)	2	(1152)	1	(1018)	2	(517)	2293.90	(1046)	0.00009	(1964)
尼古拉·哥白尼	6	(345)	2	(1152)	2	(286)	2	(517)	5807.54	(769)	0.00059	(415)
艾萨克·牛顿	4	(583)	16	(54)	1	(1018)	3	(85)	18744.56	(331)	0.00034	(820)
古斯塔夫·夏庞蒂埃	0	(2428)	1	(1712)	0	(2237)	1	(1232)	0.00	(1718)	0.00005	(2573)
理查德·瓦格纳	27	(24)	10	(146)	3	(26)	3	(85)	39182.42	(145)	0.00104	(185)
阿尔布雷希特·丢勒	3	(770)	2	(1152)	2	(286)	1	(1232)	31279.52	(185)	0.00142	(117)
列奥纳多·达·芬奇	10	(150)	8	(237)	2	(286)	3	(85)	96632.91	(45)	0.00152	(104)
伦勃朗	7	(264)	1	(1712)	2	(286)	1	(1232)	4474.28	(851)	0.00100	(195)
圣乔治	1	(1636)	2	(1152)	1	(1018)	2	(517)	6761.87	(681)	0.00010	(1854)
爱德华三世_(英格兰)	6	(345)	2	(1152)	2	(286)	2	(517)	19494.00	(319)	0.00081	(273)
威廉·莎士比亚	77	(2)	23	(14)	3	(26)	4	(1)	494234.36	(1)	0.00429	(7)
根岸英一	1	(1636)	2	(1152)	1	(1018)	1	(1232)	1.00	(1684)	0.00017	(1329)
赫伯特·布朗	1	(1636)	0	(2531)	1	(1018)	0	(2420)	0.00	(1718)	0.00013	(1543)
理查德·赫克	1	(1636)	1	(1712)	1	(1018)	1	(1232)	0.00	(1718)	0.00013	(1543)
泰德·肯尼迪	1	(1636)	10	(146)	1	(1018)	3	(85)	9045.06	(576)	0.00013	(1573)
罗纳德·里根	42	(6)	17	(43)	3	(26)	4	(1)	183254.76	(15)	0.00263	(39)
托尼·布莱尔	18	(55)	2	(1152)	3	(26)	2	(517)	25228.31	(240)	0.00128	(129)
约翰·肯尼迪	19	(47)	24	(11)	3	(26)	3	(85)	150557.02	(22)	0.00196	(63)
贝拉克·奥巴马	26	(26)	25	(10)	3	(26)	4	(1)	228461.51	(11)	0.00197	(62)
纳尔逊·曼德拉	7	(264)	2	(1152)	2	(286)	1	(1232)	4332.00	(870)	0.00022	(1111)
吉米·卡特	19	(47)	10	(146)	3	(26)	4	(1)	44460.76	(118)	0.00130	(126)
德斯蒙德·图图	2	(1089)	0	(2531)	1	(1018)	0	(2420)	0.00	(1718)	0.00008	(2016)
陆克文	5	(444)	3	(841)	1	(1018)	1	(1232)	12335.11	(459)	0.00086	(248)
萨尔瓦多·阿连德	8	(212)	7	(302)	2	(286)	3	(85)	12363.31	(458)	0.00035	(791)
理查德·尼克松	30	(16)	10	(146)	3	(26)	3	(85)	90999.03	(53)	0.00276	(35)
薇诺娜·瑞德	2	(1089)	6	(396)	1	(1018)	1	(1232)	5075.88	(809)	0.00014	(1480)
蘇菲亞·柯波拉	3	(770)	1	(1712)	1	(1018)	1	(1232)	37.51	(1582)	0.00019	(1256)
蒂姆·伯顿	6	(345)	7	(302)	2	(286)	1	(1232)	27566.19	(216)	0.00026	(1010)
弗朗西斯·科波拉	11	(132)	2	(1152)	2	(286)	1	(1232)	1142.88	(1277)	0.00109	(171)
強尼·戴普	6	(345)	3	(841)	2	(286)	1	(1232)	10889.76	(504)	0.00028	(949)
雪兒	5	(444)	0	(2531)	2	(286)	0	(2420)	0.00	(1718)	0.00015	(1431)
尤里·加加林	5	(444)	0	(2531)	1	(1018)	0	(2420)	0.00	(1718)	0.00026	(1023)
安迪·穆雷	6	(345)	13	(85)	3	(26)	3	(85)	5642.63	(779)	0.00014	(1489)
莱顿·休伊特	2	(1089)	0	(2531)	1	(1018)	0	(2420)	0.00	(1718)	0.00007	(2259)
米哈伊爾·尤日尼	6	(345)	0	(2531)	3	(26)	0	(2420)	0.00	(1718)	0.00014	(1506)
若-威尔弗里德·特松加	5	(444)	3	(841)	3	(26)	2	(517)	0.63	(1711)	0.00009	(1896)
罗杰·费德勒	12	(112)	19	(27)	3	(26)	3	(85)	93284.03	(50)	0.00039	(729)
拉斐爾·拿度	8	(212)	22	(19)	3	(26)	3	(85)	33885.12	(171)	0.00020	(1192)
马拉特·萨芬	3	(770)	0	(2531)	3	(26)	0	(2420)	0.00	(1718)	0.00010	(1859)
諾瓦克·喬科維奇	7	(264)	14	(68)	3	(26)	3	(85)	7824.47	(631)	0.00025	(1043)
詹姆斯·布雷克	7	(264)	1	(1712)	3	(26)	0	(2420)	952.22	(1316)	0.00014	(1505)
托米·羅布雷多	2	(1089)	0	(2531)	1	(1018)	0	(2420)	0.00	(1718)	0.00007	(2279)
托米·哈斯	6	(345)	0	(2531)	3	(26)	0	(2420)	0.00	(1718)	0.00012	(1621)
胡安·馬丁·德爾波特羅	7	(264)	4	(650)	3	(26)	3	(85)	9116.05	(573)	0.00016	(1372)
大卫·纳尔班迪安	4	(583)	3	(841)	2	(286)	3	(85)	0.43	(1716)	0.00009	(1954)
費爾南多·岡薩雷斯	5	(444)	0	(2531)	3	(26)	0	(2420)	0.00	(1718)	0.00010	(1872)
彼得·克劳奇	3	(770)	7	(302)	1	(1018)	2	(517)	34033.08	(170)	0.00012	(1601)
威廉王子_(劍橋公爵)	5	(444)	18	(32)	2	(286)	3	(85)	110863.98	(35)	0.00047	(581)
斯文·約蘭·艾歷臣	9	(182)	5	(505)	2	(286)	1	(1232)	203927.61	(12)	0.00051	(531)
艾殊利·高爾	9	(182)	2	(1152)	2	(286)	1	(1232)	12100.14	(467)	0.00039	(725)
克雷格·贝拉米	2	(1089)	4	(650)	1	(1018)	2	(517)	329.36	(1435)	0.00009	(1891)
費蘭度·托利斯	8	(212)	3	(841)	2	(286)	2	(517)	18016.55	(341)	0.00031	(887)
韦恩·鲁尼	9	(182)	8	(237)	2	(286)	2	(517)	42565.77	(128)	0.00034	(824)
史提芬·謝拉特	14	(83)	14	(68)	2	(286)	2	(517)	50495.31	(97)	0.00047	(582)
阿尔韦托·藤森	3	(770)	2	(1152)	2	(286)	2	(517)	1662.39	(1215)	0.00015	(1451)
阿兰·加西亚·佩雷斯	3	(770)	2	(1152)	2	(286)	2	(517)	2799.91	(1006)	0.00018	(1286)
马里奥·巴尔加斯·略萨	3	(770)	18	(32)	2	(286)	4	(1)	14864.41	(388)	0.00015	(1412)
亨茨·赫拉德·弗伦岑	1	(1636)	2	(1152)	1	(1018)	2	(517)	13.43	(1612)	0.00009	(1980)
雅克·维伦纽夫	3	(770)	4	(650)	2	(286)	2	(517)	46.37	(1572)	0.00015	(1420)
迈克尔·舒马赫	8	(212)	6	(396)	2	(286)	3	(85)	6410.85	(713)	0.00031	(894)
罗宾·范佩西	5	(444)	1	(1712)	1	(1018)	1	(1232)	2629.52	(1018)	0.00028	(966)
阿扬·罗本	6	(345)	6	(396)	2	(286)	2	(517)	24248.15	(245)	0.00046	(587)
阿兰·朱佩	5	(444)	6	(396)	3	(26)	2	(517)	4768.02	(832)	0.00092	(222)
利昂内尔·若斯潘	7	(264)	7	(302)	3	(26)	3	(85)	12716.25	(445)	0.00106	(176)
爱德华·巴拉迪尔	3	(770)	5	(505)	3	(26)	2	(517)	2835.23	(1000)	0.00059	(413)
弗朗索瓦·菲永	5	(444)	4	(650)	3	(26)	2	(517)	1052.23	(1294)	0.00101	(194)
让-皮埃尔·拉法兰	3	(770)	3	(841)	3	(26)	2	(517)	179.08	(1489)	0.00068	(348)
雅克·希拉克	18	(55)	9	(182)	3	(26)	3	(85)	58804.72	(83)	0.00332	(22)
弗朗索瓦·贝鲁	2	(1089)	0	(2531)	2	(286)	0	(2420)	0.00	(1718)	0.00030	(908)
