user	indegree	indegree_ranking	outdegree	outdegree_ranking	kin	kin_ranking	kout	kout_ranking	betweeness	betweeness_ranking	pagerank	pagerank_ranking	
adolf_hitler	1	(37)	1	(29)	0	(72)	0	(77)	1.00	(27)	0.00120	(87)
joseph_goebbels	1	(37)	0	(176)	0	(72)	0	(77)	0.00	(37)	0.00176	(73)
akbar_hashemi_rafsanjani	0	(170)	1	(29)	0	(72)	0	(77)	0.00	(37)	0.00061	(177)
ali_khamenei	1	(37)	0	(176)	0	(72)	0	(77)	0.00	(37)	0.00120	(87)
akhenaten	0	(170)	1	(29)	0	(72)	0	(77)	0.00	(37)	0.00061	(177)
tutankhamun	2	(5)	0	(176)	0	(72)	0	(77)	0.00	(37)	0.00178	(66)
al_gore	0	(170)	1	(29)	0	(72)	0	(77)	0.00	(37)	0.00061	(177)
bill_clinton	2	(5)	0	(176)	0	(72)	0	(77)	0.00	(37)	0.00149	(81)
alberto_fujimori	0	(170)	1	(29)	0	(72)	0	(77)	0.00	(37)	0.00061	(177)
alan_garcía	1	(37)	0	(176)	0	(72)	0	(77)	0.00	(37)	0.00120	(87)
alec_baldwin	1	(37)	1	(29)	1	(1)	1	(1)	0.00	(37)	0.01375	(20)
kim_basinger	1	(37)	1	(29)	1	(1)	1	(1)	0.00	(37)	0.01375	(20)
alec_douglas-home	0	(170)	1	(29)	0	(72)	1	(1)	0.00	(37)	0.00061	(177)
harold_macmillan	2	(5)	1	(29)	1	(1)	1	(1)	3.00	(18)	0.01205	(34)
alfred_moisiu	0	(170)	1	(29)	0	(72)	0	(77)	0.00	(37)	0.00061	(177)
bamir_topi	1	(37)	0	(176)	0	(72)	0	(77)	0.00	(37)	0.00120	(87)
andrew_johnson	0	(170)	1	(29)	0	(72)	0	(77)	0.00	(37)	0.00061	(177)
abraham_lincoln	1	(37)	0	(176)	0	(72)	0	(77)	0.00	(37)	0.00120	(87)
andy_murray	0	(170)	1	(29)	0	(72)	1	(1)	0.00	(37)	0.00061	(177)
roger_federer	5	(1)	4	(1)	1	(1)	1	(1)	21.00	(1)	0.00341	(47)
andy_roddick	0	(170)	1	(29)	0	(72)	1	(1)	0.00	(37)	0.00061	(177)
angela_merkel	0	(170)	1	(29)	0	(72)	0	(77)	0.00	(37)	0.00061	(177)
helmut_kohl	1	(37)	0	(176)	0	(72)	0	(77)	0.00	(37)	0.00120	(87)
angelina_jolie	0	(170)	1	(29)	0	(72)	0	(77)	0.00	(37)	0.00061	(177)
jon_voight	1	(37)	0	(176)	0	(72)	0	(77)	0.00	(37)	0.00120	(87)
anne-sophie_mutter	0	(170)	1	(29)	0	(72)	0	(77)	0.00	(37)	0.00061	(177)
herbert_von_karajan	1	(37)	0	(176)	0	(72)	0	(77)	0.00	(37)	0.00120	(87)
anne_boleyn	1	(37)	1	(29)	0	(72)	0	(77)	0.00	(37)	0.00076	(167)
catherine_of_aragon	2	(5)	0	(176)	0	(72)	0	(77)	0.00	(37)	0.00149	(84)
anthony_eden	2	(5)	2	(7)	1	(1)	1	(1)	6.00	(7)	0.02271	(9)
winston_churchill	2	(5)	2	(7)	1	(1)	1	(1)	5.00	(10)	0.02217	(11)
antoninus_pius	1	(37)	1	(29)	1	(1)	1	(1)	0.00	(37)	0.01375	(20)
lucius_verus	1	(37)	1	(29)	1	(1)	1	(1)	0.00	(37)	0.01375	(20)
antónio_de_oliveira_salazar	0	(170)	1	(29)	0	(72)	0	(77)	0.00	(37)	0.00061	(177)
marcelo_caetano	1	(37)	0	(176)	0	(72)	0	(77)	0.00	(37)	0.00120	(87)
ariel_sharon	2	(5)	1	(29)	1	(1)	1	(1)	0.50	(35)	0.00501	(40)
ehud_olmert	2	(5)	2	(7)	1	(1)	1	(1)	5.50	(9)	0.00699	(38)
